@relation regression/machine.cpu.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute y_min real
@attribute y_max real
@data
0.3987382722058219,0.7983372003408107,0.8760783494328079,0.9958114169729636,0.163885446821599,0.6107238347878323,0.8078079844477547,0.9619049312367702,0.2569472220489031,0.4317374416989552,0.3653034562507793,0.891613553437636,68.41048860804727,69.0335940022588
0.5103288379547011,0.6716793419924038,0.32524666136963265,0.5187494329811816,0.28691309459619985,0.5347364801138381,0.283107181872316,0.5001689096957339,0.6032341229510887,0.9015143950947969,0.35255788969617574,0.4109154595516986,68.94105539148708,69.6325695880729
0.07460800830141168,0.5329342558500024,0.14191482073035222,0.2791392945525014,0.11457214636522883,0.5378213434751596,0.008781995982921398,0.02777432616060327,0.14671599717528994,0.21907518483261934,0.12291948596381963,0.6180149286256461,67.85835221321459,68.22560075537652
0.7463652445036978,0.8537371478659251,0.7161398028870168,0.7270368350267135,0.7440977116366299,0.8466775805217365,0.5819343929340862,0.8580290127455461,0.524436735470425,0.9940127340335139,0.09128061268171916,0.44314609500559954,68.76429716881154,69.93116000521755
0.13796658904185433,0.6376077036637245,0.12903637767715515,0.34273329640908023,0.02546573611090408,0.2808529445187413,0.7565013083765607,0.7938995699183077,0.3444986337459057,0.6089058025846965,0.4356471428210139,0.7911997071406978,68.60166946068166,69.30311453979158
0.0838858664551142,0.9324870515764804,0.00035809530446540005,0.013173666968898878,0.03640201925326858,0.2945917688132743,0.06674395495999419,0.4190751396429546,0.29765678418632846,0.8912109940228816,0.43420984867579926,0.5791575558265564,68.28760696677892,69.66887681137622
0.7962140179710727,0.9818260290396535,0.5607566328104369,0.8632447779732085,0.5431177973494324,0.777657187520298,0.7738152278280861,0.8324947335510058,0.12426008549796652,0.884863943175553,0.06712360850670773,0.553131433055983,68.00841082806292,69.74824373064516
0.1790202539966188,0.9500654851342223,0.1785624312132057,0.6905731534032786,0.5924172790980516,0.929664490999548,0.21596832008877276,0.2676476313612949,0.014375667869070963,0.7235747308834958,0.24649586819321312,0.26992222952283096,67.69248843795657,69.16325255039094
0.6628547049557585,0.8840413333320349,0.301060744734132,0.42140532462144786,0.8910027374735698,0.9938452177307205,0.19092825045823636,0.2869761354604172,0.605734453794689,0.8006189313980605,0.06726917981504132,0.4535927868526578,68.79653054357962,69.37874789221246
0.22551685424545698,0.7448258960303923,0.15704398255876606,0.7635141893365995,0.211908120043936,0.4086828437254998,0.04057873456250338,0.2637692471408415,0.24300771174424018,0.3901384395748403,0.3779528816196057,0.42224839182426177,68.15543995269866,68.55536500943977
0.7485112336278908,0.9076176321851155,0.6483608570650787,0.7770970507416091,0.015536054662861787,0.12679182698825875,0.7886892929760255,0.8984060672488281,0.20551821002307347,0.44150003064596177,0.23172176697194125,0.8568468323962413,68.2434259709137,69.00577106115169
0.26474548628259875,0.8883231545539323,0.32594089268320936,0.7974001355904567,0.5212864297266327,0.7544232102715084,0.35891996565571804,0.9829921986880527,0.07994911156854745,0.2423437289365723,0.5388559613019189,0.8671294530147688,67.98692681427416,68.65660289701358
0.831011929982368,0.9830679068823581,0.3022091034507238,0.8654581787963113,0.5013940006066808,0.9282450324955834,0.157035247314683,0.2369457890557285,0.639428256179933,0.6477152893985283,0.015087266825677403,0.7451605598431195,68.82826349249297,69.17070532674894
0.2814085666413516,0.8123576605432136,0.3200829476571715,0.969368395891954,0.051041121266356404,0.46775557666596645,0.26255884898449555,0.5729458814858938,0.12282392016702337,0.801366304060102,0.06005896088773588,0.23771611799719217,67.85246784866904,69.39431098952872
0.215754443299764,0.3489444700318055,0.21241984966219962,0.6869754710235733,0.19041046146129792,0.7233953912475353,0.2817061369222139,0.5975598134599851,0.19767016743311727,0.2312992944393848,0.28891460684903136,0.5158415082384304,68.11657872582856,68.37776752267888
0.312914931414625,0.5714896399344446,0.004196598352426362,0.5722402178881189,0.15467583901676651,0.21156062120188635,0.20783851623374172,0.9244789364709539,0.14365022893279544,0.8095543584142881,0.6898875920091757,0.8761793152166436,68.13913751482778,69.77160820696164
0.19670873497994523,0.9128415947055853,0.5808620709786647,0.8830999390044502,0.24230890547280126,0.9864189328318012,0.06374407578473118,0.16136092274375513,0.6490099489675731,0.9152166910954547,0.2845557632257687,0.9333564638311843,68.93046265572302,69.78073451988985
0.25297996188206584,0.9582194201477146,0.03422342703847203,0.6812612205284058,0.1150103269906172,0.9577082692361044,0.38513660489716506,0.4270307520488963,0.766840175529769,0.7942062771776428,0.32673936908042767,0.7109865940673977,69.27674721327209,69.52748497017357
0.30106247075725123,0.8119527834050445,0.6237499444585664,0.9458363869994655,0.35084488221130106,0.6050857247858219,0.012831257207748803,0.16727165165739666,0.6135165741258549,0.6314479126806105,0.09179994610300424,0.10041918239215941,68.77052086148925,68.8763680396919
0.36106122163282905,0.8492825705717439,0.33330469140448005,0.979322946924244,0.2686927583921336,0.8330269739616633,0.42094647875676694,0.4951144567671254,0.5622435872674021,0.5756654477082386,0.06395498236226604,0.3961624742138167,68.77833433218792,68.98171696716508
0.6440333877545134,0.7393427709160916,0.04563696862673583,0.3239186205392658,0.3573309084174465,0.8985775065473975,0.06150957373431121,0.7674083875847182,0.43428440121494793,0.5542320514006409,0.2031498373440711,0.9370268347633595,68.47340940997294,69.22733840190656
0.11670989163592782,0.516894440298477,0.3996044929080599,0.8280762325630072,0.1680325364117653,0.3577601057276819,0.008764687740455912,0.7835730803728232,0.5766200467025592,0.8451783911820281,0.04481170111146171,0.5122701705914687,68.68649311025837,69.66154133112087
0.0882211194314908,0.1725146135485559,0.05406810008425866,0.08324532511825888,0.16118255049855934,0.5808119568416662,0.33910886858932665,0.8978950490904187,0.09170787978154182,0.8796194967434572,0.25119960735811275,0.8286312087926625,67.91316748431035,69.89176927098565
0.06591992803598101,0.4696383955636225,0.35619257844951935,0.8161426087467869,0.12367669202823961,0.541265501019995,0.23178162409544456,0.9473392786498781,0.11881226605772377,0.35887941516662003,0.6761822720144628,0.7821215179320004,68.09585031034266,68.85110555570853
0.728967113638291,0.7581057432007288,0.302843359589009,0.525248889539111,0.153195372561009,0.21672972141136682,0.5475108458450136,0.9308604617790008,0.033434943094779235,0.15213896280348427,0.47529233017385786,0.8668134200061849,67.92963305585408,68.44214565729634
0.07678527771552512,0.9930330123163419,0.5461487161433012,0.8970965846216813,0.06459918325835234,0.0831297874791338,0.5791557868831319,0.8193680009923693,0.2516387110118894,0.9897251434409379,0.3601808382297045,0.9981350426965364,68.32046406854771,70.15774345990971
0.4151850913232079,0.9798096211881845,0.05072921222220139,0.6248510971201583,0.03997447730831649,0.6575868732630048,0.5479854476112226,0.5601640494750001,0.48282924341972666,0.5071897126726783,0.4699305291847484,0.8179656928193157,68.81588352628317,69.03136576314495
0.28382763902148,0.5227932392960687,0.15431179876908663,0.34126531211707645,0.7451047209849007,0.9815432984409439,0.054081391272239765,0.9652325717503565,0.5477242745335629,0.9086905600152577,0.1467448469888002,0.7534191941700142,68.68371042147524,69.93420488901704
0.05914136402287529,0.32109664383764425,0.07701017634457885,0.7101282793408557,0.575410702992857,0.7430312718699414,0.3041273969355076,0.3898153005929773,0.30271319304432465,0.6064785582758329,0.09454988761923944,0.970532798777295,68.25612772019537,69.252672055812
0.2461944665883964,0.35021617375969605,0.05265959709462231,0.19050474776008708,0.7225649308810527,0.8824790398236433,0.06478747176883493,0.57593024340594,0.19351633763608445,0.8307578637804751,0.07725783106903061,0.105438047946677,67.95779164421003,69.40056580180168
0.36635152982484853,0.9287265608030422,0.16168297225664474,0.7357182488534768,0.014299082633242644,0.5326521497560998,0.5844776850244235,0.7961313880586941,0.15797033024803853,0.7930122692251709,0.3853607385420571,0.8266213716332916,68.14644916883441,69.67879182562966
0.41819695581319816,0.7234660461158599,0.968612325612041,0.9734426127071215,0.1406399998890665,0.8464662953317112,0.2494673761748757,0.7261506776613987,0.6143346713222962,0.9237293736368166,0.007556679921871368,0.7274405320482003,68.81367744453905,69.87790122113493
0.00015280826767760658,0.29999146565861956,0.623233576534334,0.7599605067174594,0.5371129039579843,0.9227597928898061,0.09140441903745233,0.614166286608342,0.6040432283519537,0.7221762386663401,0.36182464953924864,0.5333788246869191,68.90300081807467,69.37817268122541
0.28793516618063186,0.8434547732079104,0.05178110531118252,0.22549996740562428,0.6449887443701634,0.7753131216043023,0.2931877849571368,0.2951114321318399,0.13610244488215328,0.8983974521411909,0.40798690235215296,0.4624435925052425,68.0275360504116,69.59266645305495
0.13581242666619475,0.6126213615496315,0.5769763076377159,0.9132787863394031,0.11050915840993092,0.16886494311619227,0.23571606337039686,0.8843165858055996,0.41391137669872224,0.4468049081116109,0.03168395015764536,0.8112358857129104,68.42204005656524,69.0163510943207
0.3434031453282509,0.3773244650731271,0.001786645734976,0.3938846643251298,0.2910992559721377,0.8597240344884841,0.38490030829229616,0.7259399263821092,0.6119272740235181,0.9011756757889724,0.42492810514017454,0.9388231012076098,69.02820629024268,69.91913056166719
0.8462970400448963,0.9297656157038037,0.34892427098891754,0.9603652847982016,0.28174507434469354,0.5860878146904633,0.3285764196195926,0.34916119472113016,0.5504252631409894,0.7600412963551123,0.23010928964702737,0.4809585750507115,68.79080657620489,69.3216735965062
0.0008423042310997664,0.109267913819871,0.4581852676250917,0.843254870966635,0.11973823213980928,0.6167957295350964,0.0333251158167962,0.4571359367414849,0.5276888352560004,0.7241768963598548,0.0231700782633959,0.6267734161081401,68.6023714036686,69.37186702255241
0.22880525268476504,0.8411299931454951,0.2763041344112116,0.6513509955831535,0.07056455693539587,0.5749202643167216,0.25400349115444476,0.37629759082021297,0.33330238700724046,0.8451356954996184,0.3470114433482917,0.4785903031829154,68.38448491939374,69.52035359693431
0.03427934161257784,0.13092941002520797,0.7613009378284881,0.8218600832155235,0.2595092771029195,0.6109656894687333,0.584813793530133,0.9037225008265194,0.1407450990047152,0.41570339617051766,0.398513921486639,0.5715328436069027,68.14835655466078,68.86781995616542
0.44708909429117083,0.6588341616260286,0.40696029832940384,0.5615614637012845,0.30113048429859357,0.31914760706138834,0.6810701949077809,0.7367707984198814,0.425193961471488,0.6635811756276834,0.10182886737480401,0.48963112846297663,68.60593859380937,69.26297753570863
0.0010677638980726156,0.43506351563160994,0.10950639870477175,0.6554651236263598,0.9033084451994746,0.9976335917323671,0.6976227447472972,0.924792794910336,0.04392416809136035,0.23922388518368243,0.18364107309902045,0.4496236324454419,67.89109770650127,68.47422809523961
0.4630836694561249,0.7810495378048571,0.32693165563246696,0.41626145204112464,0.15903904271285063,0.3842801032071953,0.5000645869658844,0.6019573494194099,0.5984924478819305,0.7432512602567711,0.2904536437157721,0.5861366638506844,68.96813599394832,69.41919254224786
0.08108366047099991,0.7415150969542387,0.3241442393500922,0.856169205872204,0.38292461550343027,0.6813756699500312,0.07836579041272973,0.2664748783744907,0.16225384350875693,0.4099438051508203,0.07375574345257363,0.14836252129629324,67.88404259969981,68.49138705479754
0.20714253946871342,0.36124586838285533,0.21077303344791787,0.8733787028985929,0.5443160485721553,0.6775881330324073,0.3513633022081297,0.8015887215077535,0.06820981790896075,0.9026876332623947,0.021161279886240725,0.610969196087644,67.77157913690962,69.81894286024095
0.06952576344234751,0.26383050466984526,0.3242686641777076,0.6058613171938076,0.6832714128096137,0.8927452669732804,0.22018223176438645,0.6896629627164457,0.11029488255294284,0.4209574623061739,0.7606442582350341,0.9723489954540625,68.11767234294972,68.97348424692086
0.39639412924996065,0.6154522214981947,0.8227380273851204,0.972168493325601,0.03932953543830775,0.24962933642783225,0.9379975008757083,0.9787689906770842,0.000470207587421112,0.6810194517689405,0.9280760588768776,0.9596857793146277,68.17077986692148,69.5631725080998
0.02647661130268708,0.517082040587555,0.8121926746782824,0.8991664753763439,0.47330798981838074,0.6968682593650616,0.7103083794696928,0.7705462955377623,0.2186747391086219,0.5062841172543855,0.3830865848984877,0.9854251057542099,68.32225498669057,69.17559229805931
0.10126130765403973,0.581367787236014,0.14219199698020613,0.8215594037032726,0.5799339709160994,0.8708093454197068,0.017280923405563864,0.6252672722595174,0.0026567481256228875,0.33785136721581555,0.7126190362820801,0.7577091896227816,67.80982051150606,68.70102114279358
0.6981655230358106,0.7663673597316141,0.10707089305019635,0.5879446000164092,0.5480699348770817,0.7442410045550932,0.36404534117108667,0.977883056056506,0.009546630199982142,0.4016046704795485,0.3719446274726832,0.3851633564749475,67.78461065786425,68.76266609862284
0.06395156517823297,0.5697740580851942,0.7217858019265557,0.8983644362128905,0.6861127295992583,0.7970351881858259,0.4966531632638388,0.9340593876967073,0.25075963981758975,0.3138389071975479,0.048461439786555593,0.6930492206683898,68.18506086650524,68.72202713955767
0.24063935658392965,0.47110695939364655,0.7030483496290659,0.8850718556752464,0.05396147860453082,0.4929876967311725,0.08859447173831492,0.338411757869578,0.4236344652866878,0.9754981783998444,0.06677634112919306,0.31372848143339405,68.41636946343979,69.70279121319334
0.0790271557913288,0.9209079877916012,0.3884347492380529,0.8811755349343381,0.13522730023806895,0.9796187474603796,0.10609143290703338,0.7983607213495353,0.5468864568758767,0.8104915052649495,0.09952830811087743,0.9299008943981197,68.66393244791374,69.767505396753
0.17507206196951008,0.788729858336919,0.28306334866790583,0.7687881398599457,0.11341010311226085,0.11946019935857388,0.1447243832918128,0.9481170149801508,0.1508400638658941,0.9356558515279292,0.6021321261518588,0.8902455829714765,68.09183020945841,70.04153013033401
0.13831445127244157,0.29910940288461696,0.04113860684607451,0.6913739909310181,0.029574663115629174,0.8664813537941192,0.1146185498607094,0.3484324571427694,0.3396213571595109,0.7453138360610735,0.25576932369757044,0.5798469930790019,68.33707569247814,69.35728557401222
0.657656423257357,0.8720308138256513,0.6110494021227555,0.749739454416873,0.11218490928173852,0.9204009028933455,0.1336180246236437,0.2814591883388823,0.3398582419951516,0.832459902017292,0.39416340016886875,0.8543631844536111,68.37992033508753,69.60293980015462
0.08743328285805463,0.5407023240193524,0.04128216359631032,0.527549708099571,0.6251379502277364,0.8369583841455497,0.47992955473867616,0.5570250384799099,0.06759409695332419,0.7307297358869083,0.4606576346851553,0.5208891052538788,67.97945600893708,69.36898717336746
0.5719091097888912,0.633347228964058,0.36417619232510257,0.9926368787972552,0.27958140181055946,0.3232760808078915,0.787304985876345,0.9378707135592195,0.1156794392491114,0.9222107684997858,0.19600416735614368,0.3993518730412565,68.05891324564817,69.80049208099227
0.5555292107864771,0.6596326485858678,0.7647274776630355,0.8760929494269193,0.0001228455777407822,0.28920289803270927,0.4223759800206355,0.8179471601186343,0.19482757668869632,0.42650799030428777,0.3421692112831284,0.7125038019241985,68.16483888886049,68.90087546893423
0.842251124852394,0.9830507079963784,0.5011525220645288,0.6806249503983659,0.24595243257987642,0.5697994205585118,0.14653694546476848,0.4028216916300892,0.25864994240566097,0.7175776368925545,0.4261231717955012,0.8243503549378781,68.23050059890386,69.39080621336294
0.1231140488113347,0.36420151379583365,0.42731265505369576,0.9033178854662979,0.11524424615383866,0.9952111055210152,0.1689217145311055,0.5219647748266107,0.09801326021378975,0.8235461951672255,0.2164425353322451,0.5761575463444704,67.8541614725508,69.56588360457565
0.004592779245463086,0.47089689268627866,0.1094880908631497,0.43933768819595653,0.049387016699898645,0.9243236750773635,0.4448721883066358,0.9116413615548364,0.09071975488930739,0.5876982817142532,0.10153984730620191,0.8888970175723703,67.87212281905501,69.34197590600033
0.6718986400044706,0.7719267729275258,0.08881770321550819,0.3529773484933427,0.29339794237058825,0.8840520471639608,0.11988044660953934,0.5938606176768022,0.028621258064742805,0.9001376474624776,0.19575913870644746,0.3376169058943005,67.67709028382274,69.62300337968273
0.3855318525838983,0.5851267337297601,0.4643011515765635,0.8785540682912021,0.6216179620439243,0.915532290501747,0.10009402514806742,0.8054521185128635,0.12032267673704733,0.7855265332088814,0.26121365253850737,0.4768778239661722,67.88883903644188,69.52618610001026
0.22599266636356485,0.6927547667612749,0.6220809037164683,0.9407107858641622,0.5922489891279341,0.7260563744597276,0.0820149485890237,0.7571525928697951,0.23519813933601053,0.7900634652720671,0.6479518749582832,0.7028421433283213,68.26488188608407,69.61721212761408
0.2450653282384423,0.6222675835635673,0.5329905494264728,0.8370470617556078,0.18056859831862204,0.7102203968618382,0.09861837407593022,0.24380126311686645,0.35423849392012186,0.7360233009477072,0.6057195651165801,0.6631030212300656,68.49216657157652,69.33681092772638
0.2515097016124954,0.3411315952498236,0.08341649965873577,0.17782427188965044,0.28330340606960747,0.682716886402776,0.6007655253458353,0.8028763242389,0.6353366160008055,0.6360537221371793,0.13452733053308852,0.9753294911012351,69.02492123290826,69.43031421982025
0.13580903493642504,0.7595523428100365,0.6340323689996857,0.951598886963105,0.7636828009044169,0.8776210496182169,0.22306702041859727,0.869112382368682,0.4412015975119914,0.6306284128203511,0.3025116336204755,0.4036844864661798,68.57768780020453,69.21594087402605
0.14345335825096994,0.8167346250158972,0.11307107389023352,0.5281271606304634,0.8523226377840044,0.9211601954538255,0.6808017762410649,0.9849375682671567,0.07664980700399293,0.7547135378665918,0.20973164963266777,0.8709599390732508,67.94793665357687,69.6855813677829
0.4531024159983942,0.8289044268169015,0.3298362531727539,0.9516106447234536,0.045833050857175595,0.28480176602678164,0.12941981071549014,0.328910313018427,0.23120496743857288,0.6375230682486435,0.0983428631899873,0.6681160220545727,68.04333231534423,69.16000781583591
0.10691878329407345,0.6549335802832505,0.06359174238042364,0.2448582122414037,0.07221278005976206,0.4492046389166807,0.6674327216436315,0.8004627300180454,0.3139877471451614,0.5777777476755891,0.8456971711167068,0.8928169338806885,68.67816134241392,69.28503206273885
0.050562643399004514,0.5124453855959982,0.07546025310142357,0.6222061814943108,0.0008031209867818134,0.5732155074121805,0.45557244413648323,0.9880432879509998,0.2771066195948184,0.7806334154955872,0.5977360064768578,0.6139523088507585,68.44557593390196,69.63779853392069
0.04874193124771442,0.09537633176025528,0.13001849591526005,0.16227136136312326,0.49784377610097574,0.7074207170653227,0.6006568088725259,0.6797069002145277,0.3028487592938386,0.5912508206948102,0.16629804642679247,0.29260654721951707,68.38330676485705,69.03600328015337
0.12070231179966917,0.9980298231340181,0.8286201926906076,0.938339522610314,0.06465348855346109,0.8419634547578054,0.34882247498911745,0.9670917139558776,0.25487778464178334,0.7073448870920218,0.1072263187576944,0.439417077442918,68.1558594094353,69.41361749875824
0.3307293942854058,0.3463945901623636,0.10352721781304097,0.14627195844868734,0.2198319937093519,0.283294542780695,0.34821400783180134,0.7816711113382931,0.6816560838078822,0.7822776476823031,0.24862017490618293,0.7378634661167649,69.08657133106176,69.61655188684529
0.6387175985144002,0.8963890310306304,0.5983761964322925,0.8207947402404343,0.10854438326293514,0.5706301952366752,0.2483478220283012,0.743802199841415,0.28131980803445655,0.4983980349290573,0.07130845789855866,0.41940352769563616,68.1668955260568,68.90123873099449
0.08598024248972558,0.7747454873541512,0.24330428681612637,0.7499231048383844,0.1340553997634134,0.7615167986147338,0.41932863677036436,0.9422275869826471,0.2033350777591011,0.31398414622454474,0.4875712237409465,0.7878234503533477,68.2341329901177,68.7617027159938
0.8036385029368606,0.8053465788234189,0.038977727102450066,0.3414834411414721,0.28827145641751084,0.507912488621238,0.802922581844703,0.9499908420199838,0.7341364876934964,0.8124022017451964,0.08853719468480026,0.6513041265221807,69.24796668086515,69.67660334155659
0.038490496846493194,0.47326067970635777,0.4710591500204022,0.4718971854690204,0.11084954778783573,0.4984789924117241,0.17097045871186212,0.40313527945521366,0.3986833549928348,0.6481323311729297,0.20683987831847372,0.9821000098313738,68.4473199125221,69.344221676294
0.10532075092328563,0.14677166473124015,0.3659749989721417,0.7345915673507379,0.32767247480550554,0.40425813365720087,0.4208786268019118,0.9681884722035932,0.4328770071574798,0.657899291129375,0.19678695684664294,0.29884647792274976,68.59916870095135,69.2579065030479
