@relation regression/stock.arff_RQP_training_data
@attribute x0 real
@attribute x1 real
@attribute x2 real
@attribute x3 real
@attribute x4 real
@attribute x5 real
@attribute x6 real
@attribute x7 real
@attribute x8 real
@attribute y real
@data
0.0628034597231318,0.7560975609756098,0.43434343434343436,0.3737864077669903,0.4971751412429379,0.7514792899408284,0.3076923076923077,0.02912621359223301,0.813953488372093,5.1437940217991605
0.060341907364332266,0.7530487804878049,0.4444444444444444,0.39805825242718446,0.4990583804143126,0.7514792899408284,0.28205128205128205,0.04854368932038835,0.7732558139534884,5.145854446883283
0.05293466723877053,0.7530487804878049,0.47474747474747475,0.45145631067961167,0.504708097928437,0.7396449704142012,0.2905982905982906,0.038834951456310676,0.8023255813953488,5.143569050384649
0.060341907364332266,0.774390243902439,0.48484848484848486,0.470873786407767,0.5141242937853108,0.8165680473372781,0.32051282051282054,0.0970873786407767,0.813953488372093,5.146100113706382
0.07021069984869353,0.8048780487804879,0.494949494949495,0.49029126213592233,0.5386064030131826,0.8520710059171598,0.32905982905982906,0.11650485436893204,0.8255813953488372,5.146635705704233
0.07551771640206856,0.8140243902439024,0.494949494949495,0.470873786407767,0.536723163841808,0.8520710059171598,0.3076923076923077,0.1262135922330097,0.813953488372093,5.147887106486327
0.0726948352566563,0.8292682926829268,0.5252525252525253,0.4563106796116505,0.5404896421845574,0.8520710059171598,0.2863247863247863,0.14563106796116504,0.8081395348837209,5.149689786252743
0.0740949843047808,0.8414634146341463,0.5252525252525253,0.45145631067961167,0.5348399246704332,0.7869822485207101,0.2905982905982906,0.1262135922330097,0.7558139534883721,5.15159927316551
0.07551771640206856,0.8414634146341463,0.5151515151515151,0.441747572815534,0.5348399246704332,0.7514792899408284,0.32051282051282054,0.14563106796116504,0.7441860465116279,5.153601378011924
0.07021069984869353,0.8353658536585366,0.5050505050505051,0.4320388349514563,0.5216572504708098,0.7514792899408284,0.32051282051282054,0.1553398058252427,0.6744186046511628,5.157118645215969
0.060341907364332266,0.8201219512195121,0.494949494949495,0.41262135922330095,0.5065913370998116,0.7159763313609467,0.32051282051282054,0.0970873786407767,0.6046511627906976,5.157595300113731
0.07163343194598128,0.8109756097560976,0.5050505050505051,0.4174757281553398,0.5103578154425612,0.7159763313609467,0.3247863247863248,0.1262135922330097,0.6744186046511628,5.1562649167172365
0.0829249565276303,0.8170731707317073,0.5252525252525253,0.4223300970873786,0.5160075329566854,0.727810650887574,0.3547008547008547,0.1262135922330097,0.7093023255813954,5.155811787342466
0.0829249565276303,0.801829268292683,0.5050505050505051,0.45145631067961167,0.5160075329566854,0.7455621301775148,0.358974358974359,0.0970873786407767,0.7209302325581395,5.152819381157711
0.08680924098371758,0.8109756097560976,0.5151515151515151,0.5,0.519774011299435,0.7455621301775148,0.3717948717948718,0.13592233009708737,0.7325581395348837,5.153636641758276
0.09173234570131654,0.8170731707317073,0.5151515151515151,0.4854368932038835,0.5160075329566854,0.7218934911242604,0.38461538461538464,0.14563106796116504,0.7267441860465116,5.155088310065951
0.09033219665319211,0.8323170731707317,0.494949494949495,0.4563106796116505,0.5103578154425612,0.6982248520710059,0.37606837606837606,0.14563106796116504,0.7558139534883721,5.153753830848797
0.0829249565276303,0.8079268292682927,0.47474747474747475,0.46601941747572817,0.5065913370998116,0.6982248520710059,0.3547008547008547,0.10679611650485436,0.7558139534883721,5.150671404663284
0.09173234570131654,0.8170731707317073,0.5050505050505051,0.4563106796116505,0.519774011299435,0.6923076923076923,0.4017094017094017,0.1553398058252427,0.7383720930232558,5.155697943005801
0.09279374901199156,0.823170731707317,0.5151515151515151,0.46601941747572817,0.5310734463276836,0.7100591715976331,0.42735042735042733,0.1941747572815534,0.7790697674418605,5.156032105851298
0.09033219665319211,0.8262195121951219,0.5858585858585859,0.4854368932038835,0.5348399246704332,0.6923076923076923,0.41025641025641024,0.17475728155339806,0.7674418604651163,5.156663284703926
0.09173234570131654,0.8140243902439024,0.5757575757575758,0.48058252427184467,0.5386064030131826,0.6745562130177515,0.405982905982906,0.13592233009708737,0.7906976744186046,5.153626505471921
0.09279374901199156,0.8048780487804879,0.5252525252525253,0.46601941747572817,0.5348399246704332,0.6390532544378699,0.39316239316239315,0.13592233009708737,0.8197674418604651,5.151276736831648
0.08784806124522934,0.8048780487804879,0.5353535353535354,0.441747572815534,0.536723163841808,0.6331360946745562,0.3974358974358974,0.1553398058252427,0.8372093023255814,5.152050239119933
0.08784806124522934,0.8109756097560976,0.5252525252525253,0.4854368932038835,0.5386064030131826,0.6627218934911243,0.43162393162393164,0.17475728155339806,0.8546511627906976,5.151438773335996
0.0829249565276303,0.8170731707317073,0.5555555555555556,0.48058252427184467,0.5348399246704332,0.7159763313609467,0.43162393162393164,0.1553398058252427,0.813953488372093,5.15298983928205
0.0726948352566563,0.8201219512195121,0.5454545454545454,0.4854368932038835,0.5291902071563088,0.727810650887574,0.4188034188034188,0.13592233009708737,0.7558139534883721,5.153902867276388
0.07797926876086808,0.8323170731707317,0.5454545454545454,0.49029126213592233,0.5310734463276836,0.7692307692307693,0.41452991452991456,0.1262135922330097,0.7848837209302325,5.151997067500019
0.08150222443034255,0.8445121951219512,0.5353535353535354,0.49029126213592233,0.5348399246704332,0.757396449704142,0.4017094017094017,0.14563106796116504,0.7965116279069767,5.152060377325943
0.08680924098371758,0.8597560975609756,0.5252525252525253,0.48058252427184467,0.5348399246704332,0.7633136094674556,0.36752136752136755,0.1941747572815534,0.7965116279069767,5.153927107495861
0.08680924098371758,0.8475609756097561,0.5454545454545454,0.46601941747572817,0.5423728813559322,0.7751479289940828,0.36752136752136755,0.1941747572815534,0.8372093023255814,5.15278154772014
0.08784806124522934,0.8262195121951219,0.5757575757575758,0.46116504854368934,0.5329566854990584,0.7514792899408284,0.3418803418803419,0.18446601941747573,0.8662790697674418,5.151508682796111
0.0892707933425171,0.823170731707317,0.5252525252525253,0.41262135922330095,0.5235404896421846,0.7455621301775148,0.3076923076923077,0.1941747572815534,0.872093023255814,5.151037864890019
0.08784806124522934,0.823170731707317,0.5252525252525253,0.44660194174757284,0.5160075329566854,0.7633136094674556,0.31196581196581197,0.20388349514563106,0.8604651162790697,5.151309902867003
0.09173234570131654,0.8414634146341463,0.5757575757575758,0.4368932038834951,0.5178907721280602,0.7514792899408284,0.3247863247863248,0.23300970873786409,0.8895348837209303,5.153102280360271
0.10056231792416612,0.8475609756097561,0.6363636363636364,0.4368932038834951,0.5216572504708098,0.7396449704142012,0.32051282051282054,0.2621359223300971,0.8953488372093024,5.155902718184145
0.09810076556536658,0.8719512195121951,0.6767676767676768,0.47572815533980584,0.527306967984934,0.7455621301775148,0.34615384615384615,0.2815533980582524,0.9302325581395349,5.155652140752342
0.10162372123484113,0.8902439024390244,0.8383838383838383,0.5,0.5404896421845574,0.757396449704142,0.4017094017094017,0.2912621359223301,0.9593023255813954,5.159084967583112
0.10796955804972785,0.9237804878048781,0.98989898989899,0.5339805825242718,0.5423728813559322,0.7988165680473372,0.3974358974358974,0.2815533980582524,1.0,5.159738338656347
0.10056231792416612,0.948170731707317,1.0,0.5194174757281553,0.5329566854990584,0.7810650887573964,0.3803418803418803,0.2912621359223301,0.9651162790697675,5.16194001094614
0.09810076556536658,0.9573170731707317,0.898989898989899,0.5242718446601942,0.5404896421845574,0.8284023668639053,0.3803418803418803,0.39805825242718446,0.9069767441860465,5.166902881583739
0.08680924098371758,0.9390243902439024,0.8787878787878788,0.5194174757281553,0.5404896421845574,0.8165680473372781,0.3888888888888889,0.34951456310679613,0.9069767441860465,5.164035680090545
0.07655653666358034,0.899390243902439,0.8181818181818182,0.5,0.5423728813559322,0.7633136094674556,0.36752136752136755,0.2912621359223301,0.8837209302325582,5.160781236248755
0.0829249565276303,0.8689024390243902,0.797979797979798,0.46116504854368934,0.5216572504708098,0.7396449704142012,0.32905982905982906,0.2524271844660194,0.877906976744186,5.159248084618401
0.08044082111966752,0.8719512195121951,0.9090909090909091,0.42718446601941745,0.5103578154425612,0.7455621301775148,0.2863247863247863,0.2912621359223301,0.8372093023255814,5.165641181646837
0.08398635983830531,0.8536585365853658,0.9393939393939394,0.4029126213592233,0.5141242937853108,0.7514792899408284,0.2905982905982906,0.2815533980582524,0.872093023255814,5.164957422772245
0.07797926876086808,0.8323170731707317,0.8585858585858586,0.3737864077669903,0.5084745762711864,0.7514792899408284,0.28205128205128205,0.27184466019417475,0.8604651162790697,5.163378093692796
0.07797926876086808,0.823170731707317,0.8484848484848485,0.3932038834951456,0.512241054613936,0.7455621301775148,0.2905982905982906,0.2621359223300971,0.8255813953488372,5.164030055068404
0.06140331067500729,0.8079268292682927,0.8383838383838383,0.3786407766990291,0.5141242937853108,0.7218934911242604,0.24786324786324787,0.22330097087378642,0.8023255813953488,5.162217265882726
0.0726948352566563,0.8109756097560976,0.8383838383838383,0.41262135922330095,0.5254237288135594,0.7337278106508875,0.2692307692307692,0.27184466019417475,0.7906976744186046,5.164958675638224
0.08538650888642982,0.850609756097561,0.9090909090909091,0.44660194174757284,0.5499058380414312,0.8224852071005917,0.2606837606837607,0.2621359223300971,0.8023255813953488,5.164995600827929
0.08044082111966752,0.8628048780487805,0.8888888888888888,0.4320388349514563,0.5555555555555556,0.7928994082840237,0.2692307692307692,0.27184466019417475,0.7906976744186046,5.165850164775418
0.08680924098371758,0.8841463414634146,0.8787878787878788,0.441747572815534,0.559322033898305,0.7869822485207101,0.2777777777777778,0.30097087378640774,0.7965116279069767,5.166844647511516
0.08680924098371758,0.8628048780487805,0.898989898989899,0.4320388349514563,0.5706214689265536,0.7869822485207101,0.32051282051282054,0.2815533980582524,0.7906976744186046,5.1675319258122805
0.08680924098371758,0.8597560975609756,0.898989898989899,0.4223300970873786,0.5668549905838042,0.8047337278106509,0.33760683760683763,0.27184466019417475,0.7732558139534884,5.168321871608123
0.08680924098371758,0.8689024390243902,0.8686868686868687,0.4223300970873786,0.5725047080979284,0.7514792899408284,0.36324786324786323,0.2815533980582524,0.7732558139534884,5.168557957622155
0.0726948352566563,0.850609756097561,0.7474747474747475,0.3640776699029126,0.544256120527307,0.6804733727810651,0.2905982905982906,0.13592233009708737,0.6395348837209303,5.164895288355655
0.0740949843047808,0.8384146341463414,0.7474747474747475,0.3300970873786408,0.5499058380414312,0.6745562130177515,0.2948717948717949,0.1553398058252427,0.6337209302325582,5.166901823973417
0.06668774417921906,0.8353658536585366,0.7373737373737373,0.32038834951456313,0.5499058380414312,0.6568047337278107,0.28205128205128205,0.13592233009708737,0.6162790697674418,5.166372529728173
0.0628034597231318,0.8353658536585366,0.7272727272727273,0.32524271844660196,0.5461393596986818,0.6449704142011834,0.2863247863247863,0.13592233009708737,0.5930232558139535,5.167086159341839
0.0628034597231318,0.8384146341463414,0.7070707070707071,0.32038834951456313,0.5423728813559322,0.6272189349112426,0.25213675213675213,0.1650485436893204,0.5930232558139535,5.167584841043702
0.06668774417921906,0.823170731707317,0.6868686868686869,0.32038834951456313,0.544256120527307,0.6449704142011834,0.26495726495726496,0.13592233009708737,0.5930232558139535,5.1660003320623336
0.06914929653801852,0.8536585365853658,0.7272727272727273,0.33980582524271846,0.5461393596986818,0.6863905325443787,0.2777777777777778,0.21359223300970873,0.5988372093023255,5.1701260427924876
0.0829249565276303,0.8597560975609756,0.7171717171717171,0.35436893203883496,0.5499058380414312,0.6863905325443787,0.2905982905982906,0.20388349514563106,0.5813953488372093,5.170562882156811
0.08150222443034255,0.8658536585365854,0.7171717171717171,0.33980582524271846,0.5555555555555556,0.6982248520710059,0.2863247863247863,0.1941747572815534,0.5406976744186046,5.172165470107267
0.08398635983830531,0.8658536585365854,0.7373737373737373,0.3300970873786408,0.5574387947269304,0.6745562130177515,0.28205128205128205,0.1941747572815534,0.5581395348837209,5.17211241671109
0.09527788441995433,0.8658536585365854,0.7070707070707071,0.32038834951456313,0.5480225988700564,0.6686390532544378,0.2863247863247863,0.18446601941747573,0.5348837209302325,5.172665415597895
0.09279374901199156,0.8689024390243902,0.6666666666666666,0.3155339805825243,0.544256120527307,0.6923076923076923,0.29914529914529914,0.14563106796116504,0.5465116279069767,5.169498640810048
0.09527788441995433,0.8780487804878049,0.6767676767676768,0.3446601941747573,0.5480225988700564,0.7041420118343196,0.3076923076923077,0.14563106796116504,0.5813953488372093,5.16768420128935
0.10796955804972785,0.9115853658536586,0.696969696969697,0.3640776699029126,0.5499058380414312,0.7159763313609467,0.3333333333333333,0.1553398058252427,0.5988372093023255,5.168188048062618
0.10408527359364057,0.8780487804878049,0.6767676767676768,0.3737864077669903,0.5499058380414312,0.7218934911242604,0.3034188034188034,0.1553398058252427,0.5930232558139535,5.167151167508883
0.10056231792416612,0.8810975609756098,0.6363636363636364,0.33980582524271846,0.544256120527307,0.7337278106508875,0.3076923076923077,0.13592233009708737,0.5581395348837209,5.167541602068846
0.10302387028296556,0.8719512195121951,0.6464646464646465,0.3446601941747573,0.527306967984934,0.6982248520710059,0.29914529914529914,0.17475728155339806,0.5348837209302325,5.170641648427621
0.09913958582687836,0.875,0.6363636363636364,0.3592233009708738,0.5291902071563088,0.6863905325443787,0.2948717948717949,0.18446601941747573,0.5,5.172006829513907
0.10162372123484113,0.8810975609756098,0.6262626262626263,0.3640776699029126,0.5480225988700564,0.6982248520710059,0.29914529914529914,0.17475728155339806,0.5406976744186046,5.169395795632687
0.09667803346807884,0.8628048780487805,0.6161616161616161,0.34951456310679613,0.5423728813559322,0.6686390532544378,0.2564102564102564,0.1650485436893204,0.5348837209302325,5.1685288878932285
0.09667803346807884,0.8384146341463414,0.5959595959595959,0.32038834951456313,0.5404896421845574,0.6686390532544378,0.2606837606837607,0.13592233009708737,0.5348837209302325,5.167347766888955
0.11043111040852738,0.8567073170731707,0.6161616161616161,0.3155339805825243,0.5310734463276836,0.6863905325443787,0.2777777777777778,0.14563106796116504,0.5930232558139535,5.1663675584035325
0.11431539486461458,0.8719512195121951,0.6363636363636364,0.33495145631067963,0.5329566854990584,0.7159763313609467,0.27350427350427353,0.17475728155339806,0.6046511627906976,5.16726110132195
0.11786093358325236,0.8536585365853658,0.6161616161616161,0.3155339805825243,0.5235404896421846,0.6745562130177515,0.24786324786324787,0.1650485436893204,0.6104651162790697,5.166277399439296
0.10796955804972785,0.8262195121951219,0.5656565656565656,0.3106796116504854,0.5160075329566854,0.6686390532544378,0.20085470085470086,0.14563106796116504,0.6046511627906976,5.163492421458298
0.10302387028296556,0.8353658536585366,0.5555555555555556,0.28640776699029125,0.512241054613936,0.6982248520710059,0.1794871794871795,0.1650485436893204,0.6046511627906976,5.164122875308058
0.11786093358325236,0.8597560975609756,0.5757575757575758,0.2912621359223301,0.5084745762711864,0.7100591715976331,0.16666666666666666,0.1650485436893204,0.6162790697674418,5.1642296167294175
0.1305526072130259,0.8445121951219512,0.5555555555555556,0.2815533980582524,0.4896421845574388,0.7041420118343196,0.1623931623931624,0.1262135922330097,0.6162790697674418,5.162501320467076
0.1517355073281994,0.8384146341463414,0.5757575757575758,0.3106796116504854,0.4952919020715631,0.6982248520710059,0.1794871794871795,0.1650485436893204,0.622093023255814,5.164862312398993
0.14925137192023663,0.8384146341463414,0.5757575757575758,0.2912621359223301,0.4934086629001883,0.6863905325443787,0.15384615384615385,0.18446601941747573,0.627906976744186,5.1654668164628275
0.1481899686095616,0.823170731707317,0.6060606060606061,0.24757281553398058,0.487758945386064,0.7041420118343196,0.1282051282051282,0.18446601941747573,0.6395348837209303,5.166112385797817
0.1517355073281994,0.823170731707317,0.5757575757575758,0.21844660194174756,0.4783427495291902,0.6923076923076923,0.11965811965811966,0.17475728155339806,0.627906976744186,5.166103417293499
0.1630270319098484,0.850609756097561,0.5757575757575758,0.25728155339805825,0.4783427495291902,0.727810650887574,0.15384615384615385,0.22330097087378642,0.6744186046511628,5.1662053577029425
0.16442718095797293,0.8292682926829268,0.5858585858585859,0.33495145631067963,0.4821092278719397,0.7218934911242604,0.13675213675213677,0.23300970873786409,0.7209302325581395,5.162878727510276
0.1630270319098484,0.8201219512195121,0.5858585858585859,0.3106796116504854,0.480225988700565,0.7041420118343196,0.1752136752136752,0.23300970873786409,0.7034883720930233,5.164794034030569
0.16442718095797293,0.8170731707317073,0.5656565656565656,0.2912621359223301,0.4915254237288136,0.6982248520710059,0.19658119658119658,0.24271844660194175,0.7093023255813954,5.165265478626796
0.1683114654140602,0.8323170731707317,0.6363636363636364,0.2815533980582524,0.4990583804143126,0.7218934911242604,0.2094017094017094,0.2621359223300971,0.6976744186046512,5.168894440860905
0.15559720873512342,0.8170731707317073,0.6464646464646465,0.2669902912621359,0.5009416195856874,0.7041420118343196,0.19230769230769232,0.22330097087378642,0.6686046511627907,5.168346696601828
0.1619656285991734,0.8475609756097561,0.6464646464646465,0.3300970873786408,0.5084745762711864,0.7396449704142012,0.23076923076923078,0.24271844660194175,0.7558139534883721,5.164574435050649
0.16688873331677245,0.8597560975609756,0.6262626262626263,0.3300970873786408,0.504708097928437,0.7337278106508875,0.23076923076923078,0.2621359223300971,0.7616279069767442,5.1649051374669215
0.17183442108353467,0.8597560975609756,0.6363636363636364,0.3592233009708738,0.5141242937853108,0.7218934911242604,0.23076923076923078,0.2815533980582524,0.7325581395348837,5.166968525758835
0.17077301777285964,0.8536585365853658,0.6767676767676768,0.36893203883495146,0.519774011299435,0.727810650887574,0.23504273504273504,0.30097087378640774,0.686046511627907,5.170826149970364
0.17714143763690968,0.8719512195121951,0.6767676767676768,0.4029126213592233,0.5348399246704332,0.7455621301775148,0.26495726495726496,0.34951456310679613,0.7325581395348837,5.170820588628485
0.18066439330638423,0.8780487804878049,0.6868686868686869,0.41262135922330095,0.5386064030131826,0.7633136094674556,0.2905982905982906,0.36893203883495146,0.7383720930232558,5.171961450946585
0.15559720873512342,0.8719512195121951,0.6464646464646465,0.41262135922330095,0.527306967984934,0.7337278106508875,0.2606837606837607,0.2912621359223301,0.7616279069767442,5.165089805657598
0.1619656285991734,0.8780487804878049,0.6767676767676768,0.4174757281553398,0.527306967984934,0.7218934911242604,0.2692307692307692,0.3592233009708738,0.7906976744186046,5.1679154460644465
0.15948149319121063,0.8475609756097561,0.7070707070707071,0.38349514563106796,0.5216572504708098,0.7100591715976331,0.2564102564102564,0.3106796116504854,0.75,5.168736489268023
0.17431855649149744,0.8597560975609756,0.7777777777777778,0.38349514563106796,0.5291902071563088,0.7159763313609467,0.2264957264957265,0.3786407766990291,0.7790697674418605,5.172266125410377
0.19195591788803323,0.8658536585365854,0.8282828282828283,0.4174757281553398,0.5461393596986818,0.727810650887574,0.24786324786324787,0.39805825242718446,0.8023255813953488,5.173434595545047
0.19089451457735823,0.8384146341463414,0.8383838383838383,0.3932038834951456,0.5461393596986818,0.7100591715976331,0.2564102564102564,0.3883495145631068,0.8081395348837209,5.173593977560397
0.19089451457735823,0.8262195121951219,0.8080808080808081,0.38349514563106796,0.5480225988700564,0.6982248520710059,0.2692307692307692,0.3786407766990291,0.813953488372093,5.172555970840129
0.19089451457735823,0.8384146341463414,0.7777777777777778,0.3446601941747573,0.5386064030131826,0.6923076923076923,0.24358974358974358,0.33980582524271846,0.7674418604651163,5.172627589726578
0.19089451457735823,0.8384146341463414,0.7878787878787878,0.3640776699029126,0.544256120527307,0.7100591715976331,0.2606837606837607,0.33980582524271846,0.7732558139534884,5.172404604825236
0.1944174702468327,0.8170731707317073,0.7171717171717171,0.3737864077669903,0.5461393596986818,0.7041420118343196,0.2606837606837607,0.3106796116504854,0.7441860465116279,5.170589471075731
0.2007633070617195,0.823170731707317,0.7272727272727273,0.4029126213592233,0.5480225988700564,0.7455621301775148,0.27350427350427353,0.36893203883495146,0.813953488372093,5.169999092999525
0.20324744246968227,0.823170731707317,0.797979797979798,0.3640776699029126,0.5499058380414312,0.7218934911242604,0.27350427350427353,0.3786407766990291,0.7674418604651163,5.175285124957745
0.20464759151780668,0.8170731707317073,0.8282828282828283,0.35436893203883496,0.559322033898305,0.7633136094674556,0.2905982905982906,0.4174757281553398,0.7616279069767442,5.1785066089304355
0.20218603915900724,0.8170731707317073,0.7676767676767676,0.33980582524271846,0.551789077212806,0.757396449704142,0.2606837606837607,0.3786407766990291,0.6918604651162791,5.178263112118683
0.20324744246968227,0.8170731707317073,0.7878787878787878,0.36893203883495146,0.5555555555555556,0.7455621301775148,0.25213675213675213,0.34951456310679613,0.6744186046511628,5.17750996329372
0.2007633070617195,0.823170731707317,0.7878787878787878,0.36893203883495146,0.551789077212806,0.7514792899408284,0.24358974358974358,0.34951456310679613,0.6918604651162791,5.176481589916382
0.20324744246968227,0.8292682926829268,0.8080808080808081,0.3786407766990291,0.5499058380414312,0.7692307692307693,0.24358974358974358,0.3592233009708738,0.7441860465116279,5.174825914867797
0.1997244868002077,0.8140243902439024,0.7777777777777778,0.3446601941747573,0.5461393596986818,0.7988165680473372,0.23076923076923078,0.3300970873786408,0.7616279069767442,5.172251341507813
0.20819313023644448,0.823170731707317,0.7878787878787878,0.36893203883495146,0.5536723163841808,0.8224852071005917,0.25213675213675213,0.36893203883495146,0.7965116279069767,5.172711910247105
0.20464759151780668,0.8323170731707317,0.797979797979798,0.3592233009708738,0.5612052730696798,0.8579881656804734,0.27350427350427353,0.36893203883495146,0.8023255813953488,5.17301557733414
0.20464759151780668,0.8414634146341463,0.7878787878787878,0.35436893203883496,0.5668549905838042,0.8284023668639053,0.2777777777777778,0.39805825242718446,0.813953488372093,5.17382571025692
0.19335606693615767,0.8292682926829268,0.7676767676767676,0.33980582524271846,0.5612052730696798,0.8224852071005917,0.2863247863247863,0.3786407766990291,0.7325581395348837,5.176318668311626
0.19089451457735823,0.8292682926829268,0.7575757575757576,0.32038834951456313,0.5574387947269304,0.7988165680473372,0.2606837606837607,0.36893203883495146,0.6918604651162791,5.177512969808535
0.1944174702468327,0.8445121951219512,0.7575757575757576,0.3446601941747573,0.5630885122410546,0.7810650887573964,0.2948717948717949,0.39805825242718446,0.7093023255813954,5.17823126776353
0.1894717824800705,0.8414634146341463,0.7272727272727273,0.32524271844660196,0.5555555555555556,0.7810650887573964,0.26495726495726496,0.3592233009708738,0.6802325581395349,5.17683428196628
0.1884329622185587,0.8323170731707317,0.6868686868686869,0.2669902912621359,0.5423728813559322,0.757396449704142,0.24786324786324787,0.30097087378640774,0.627906976744186,5.17657001902945
0.19584020234412045,0.823170731707317,0.7070707070707071,0.27184466019417475,0.5499058380414312,0.7751479289940828,0.24786324786324787,0.32038834951456313,0.6511627906976745,5.176959514614379
0.20324744246968227,0.823170731707317,0.6666666666666666,0.2766990291262136,0.5480225988700564,0.7692307692307693,0.2606837606837607,0.3106796116504854,0.6395348837209303,5.176414809322888
0.1944174702468327,0.801829268292683,0.6666666666666666,0.24757281553398058,0.5499058380414312,0.7692307692307693,0.26495726495726496,0.27184466019417475,0.6395348837209303,5.174983504533865
0.20959327928456897,0.8048780487804879,0.6767676767676768,0.2669902912621359,0.559322033898305,0.7928994082840237,0.28205128205128205,0.34951456310679613,0.6511627906976745,5.17859009490701
0.21842325150741848,0.8201219512195121,0.7575757575757576,0.2669902912621359,0.5781544256120528,0.8106508875739645,0.2905982905982906,0.42718446601941745,0.7267441860465116,5.181009861414666
0.2371220162146293,0.823170731707317,0.7272727272727273,0.25728155339805825,0.5725047080979284,0.8047337278106509,0.3247863247863248,0.4077669902912621,0.7441860465116279,5.179903392291987
0.23852216526275372,0.8262195121951219,0.7272727272727273,0.2621359223300971,0.5668549905838042,0.7988165680473372,0.3247863247863248,0.39805825242718446,0.7093023255813954,5.18104092695852
0.23852216526275372,0.8201219512195121,0.6868686868686869,0.25728155339805825,0.5706214689265536,0.8047337278106509,0.3333333333333333,0.34951456310679613,0.686046511627907,5.17908257080579
0.23852216526275372,0.8109756097560976,0.696969696969697,0.27184466019417475,0.5630885122410546,0.7988165680473372,0.3247863247863248,0.34951456310679613,0.6569767441860465,5.180265734594216
0.23606061290395428,0.8109756097560976,0.7070707070707071,0.28640776699029125,0.5612052730696798,0.7928994082840237,0.29914529914529914,0.34951456310679613,0.6453488372093024,5.180288399935079
0.21842325150741848,0.7926829268292683,0.7070707070707071,0.2524271844660194,0.559322033898305,0.7751479289940828,0.3418803418803419,0.33980582524271846,0.6104651162790697,5.1823137422434895
0.22334635622501753,0.7774390243902439,0.6868686868686869,0.1941747572815534,0.544256120527307,0.7514792899408284,0.31196581196581197,0.2912621359223301,0.5813953488372093,5.181901904376862
0.20959327928456897,0.7713414634146342,0.6262626262626263,0.1796116504854369,0.5329566854990584,0.7455621301775148,0.25213675213675213,0.2621359223300971,0.5406976744186046,5.179942574663093
0.20959327928456897,0.774390243902439,0.6464646464646465,0.18932038834951456,0.5329566854990584,0.7633136094674556,0.23931623931623933,0.2621359223300971,0.5406976744186046,5.17998897223639
0.20819313023644448,0.7621951219512195,0.6464646464646465,0.23300970873786409,0.5310734463276836,0.7514792899408284,0.2606837606837607,0.27184466019417475,0.5232558139534884,5.180646773718397
