@relation regression/boston.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute x8_lower real
@attribute x8_upper real
@attribute x9_lower real
@attribute x9_upper real
@attribute x10_lower real
@attribute x10_upper real
@attribute x11_lower real
@attribute x11_upper real
@attribute x12_lower real
@attribute x12_upper real
@attribute y_min real
@attribute y_max real
@data
0.08457066735206009,0.2413542628061045,0.4881484070657036,0.5422628609438233,0.8265526951268142,0.9224766376930349,0.08100242842875016,0.8002664063023216,0.24996267062241984,0.9289977208685082,0.11773689880816496,0.5194803620874873,0.006275171497951426,0.7327257925197092,0.7091891519763254,0.8121302521711168,0.042450827366502186,0.16697134016078752,0.22732896204343955,0.26041929017072274,0.07587626984068319,0.2403786878277323,0.6256895905175328,0.8560341502082234,0.32422828997175923,0.40329641398996663,20.678442479606627,30.977605809411553
0.5114288794172628,0.794767215972967,0.04566596019489655,0.8693988532359448,0.2771998207134254,0.3382414182767013,0.22708495860585842,0.3026123515481294,0.026429281317991382,0.23398992866610602,0.7453966963161889,0.7735859547261502,0.31622360907095726,0.5747759171411042,0.17384772312399543,0.8987853598949622,0.34176556048362317,0.4042245072033276,0.7416572507636812,0.9119065737934287,0.5700602813094663,0.6581130718842144,0.6284920430869799,0.9064331034151324,0.9164656488492114,0.9237841393292365,30.303317287402635,35.72939442094394
0.3982112707780082,0.6768396633027746,0.3647157295971504,0.4491569746687578,0.24145228895757442,0.5253218697664817,0.4707282256753891,0.5458598082096309,0.30140368217164404,0.3641624687432944,0.2501402830258085,0.2810412436833869,0.7115893546608484,0.8976463864687648,0.09301225035990668,0.4475418953658836,0.3462089675469632,0.6727201966710304,0.08495347399711817,0.9957127105526719,0.08223456817066688,0.919266317687372,0.36554466348252246,0.5170112635704224,0.08677678063513083,0.10055810266917786,27.591596272403812,30.68350423527662
0.05661860098952387,0.9577081740619771,0.4249471936663691,0.7352714385102255,0.3776378833840399,0.7328285143261993,0.47080090784671225,0.8409936111049265,0.0033022318229779524,0.35485982831746965,0.08055627094675977,0.13361328208375722,0.5291430712381949,0.5697584508938912,0.16636611810201463,0.7022629189786415,0.0018012691200998132,0.5586939316431919,0.2003569348285239,0.7734960985148949,0.5905272207062667,0.6538891199333646,0.5438149735605331,0.663521880480416,0.19739100244280539,0.30257449625362065,26.82712165073271,34.15245268029084
0.7856612583445022,0.9250769081176685,0.26426328188570647,0.46326233705864317,0.028100516066469572,0.13165806765369015,0.5808318707806993,0.81586542382961,0.481304792003187,0.9548527112426446,0.23830813697166375,0.6656933384770997,0.6943392607606971,0.8675817898011443,0.27806732516538135,0.3959032376334588,0.4400861141856087,0.8535630385924423,0.316430505344806,0.707460925243154,0.3036341604490831,0.3078881769452111,0.8686116803654549,0.9493156862844071,0.02755109157736746,0.8236338490939642,21.73246581585745,29.3942187403837
0.039745450291990725,0.5938332422462266,0.2947125615568278,0.4305590518369615,0.10626551031627729,0.7875180926522659,0.23384865816931,0.3573052167118518,0.5169342689002968,0.7573320341198368,0.7117339811706843,0.9414882813533524,0.1586419699868784,0.6628484365030589,0.07378587507977541,0.18532251086974316,0.1031017069049055,0.40693798484288923,0.03626617595895687,0.6675848750338682,0.036881248662822275,0.1534769723822924,0.37108694080494364,0.8917208806187942,0.6575177210147428,0.9025491349811396,24.141620778829246,28.609022209552787
0.04545529944934812,0.4890327830470971,0.13935933749767992,0.21203985093723643,0.1508415769228898,0.18635335080922721,0.12061046416780885,0.42591880703239027,0.8305042350071704,0.9479012543456545,0.8392196561258879,0.8597351850045216,0.3202138237206269,0.9157921269677285,0.058284921043756155,0.5826691242764241,0.02495428963046009,0.13423520124247856,0.22895158324932752,0.9641818182701573,0.03731602883567853,0.8001112041704914,0.6005099949265573,0.8057601253301963,0.4175990697464256,0.6867474504067698,21.396503500301954,24.566188923357505
0.5944328835078152,0.8750799178013245,0.43712230169152855,0.9665595612692236,0.1438963144376073,0.36345566231081705,0.11209715854919933,0.7880671354594397,0.7115089117030685,0.9716795892679929,0.13680273449011116,0.9522618739594849,0.06727652667069117,0.6764565742151718,0.17761674781828096,0.5608212552839013,0.09350474766057537,0.6960114868545326,0.5313363198773374,0.690771614900593,0.3535374471280399,0.4764423383974379,0.34720753834425444,0.46764759832750347,0.6994674064045027,0.8990455186934413,20.182141453219455,27.723434314410163
0.666506033039533,0.8629811002961347,0.27347626175848316,0.9782477816653075,0.47701433651601355,0.5580044797710088,0.4624224645277275,0.6054468091539387,0.1603225246067167,0.7040959897358781,0.5707891901874872,0.8241702345829763,0.3791522069998161,0.9509187794427473,0.15322033287995362,0.5542345918774828,0.25374303461698167,0.4653463383605996,0.050559539506911166,0.3593889705686423,0.3288224091649713,0.5521223696460492,0.1848486918381419,0.43504842830381474,0.11989088559711325,0.2161194942084368,23.978750654980928,33.96758686117883
0.03735726198862632,0.07547277413453046,0.6798354784914812,0.8654218776771135,0.6154726484001422,0.9958036826018749,0.16977611700890494,0.9073752997831371,0.3120965914573014,0.5991321061446452,0.07379610147824212,0.9950616322951092,0.2760780252500693,0.5677989562235987,0.359985120620518,0.4907337370575986,0.2433872316069623,0.31111133314735184,0.2780412873452015,0.7696544661211321,0.6378001640212774,0.8194826489055917,0.05210351190593976,0.19859543992104167,0.4087153683794913,0.7802455912223937,23.573979748296555,31.67035474098252
0.19123056297692853,0.39694145370765876,0.10949868021290565,0.44581642130682697,0.8168085746371874,0.8466389068935128,0.4746695924967629,0.9781790187533902,0.0375078146661002,0.565359225270447,0.8571885980317026,0.9107277596967954,0.7084861926016229,0.9106767593572681,0.21331788462232038,0.25813640634184154,0.07560295415655682,0.9210088455988938,0.11812220797061823,0.14243177805526164,0.49662209405517566,0.9853611169698944,0.06689769966447856,0.06848038875100837,0.6695123498435869,0.6918261347293981,26.216955701229356,36.38342480140647
0.4814535238743386,0.7956239268745234,0.1928809887324403,0.6024142325415291,0.028335850183287103,0.08826769852628591,0.5226449691839106,0.8697920759204087,0.22558602210520629,0.2361071865718687,0.6451259243485135,0.6905221443577612,0.0805820646106018,0.6704014580848134,0.18853739937959946,0.3954083582927391,0.22548036078444345,0.7226349103596409,0.3298469423523077,0.45701567705875756,0.7308355643337932,0.920609303141648,0.038767895505067096,0.17015219881440558,0.36529486629107355,0.5506464121332717,30.157851424429378,31.800717385046884
0.7755120510042647,0.8555608377980846,0.10336552670084509,0.37602910921453503,0.14877362482376377,0.2569898148251315,0.17246971864081084,0.4613568029309598,0.12127759803790339,0.2934347029579275,0.015298422602192274,0.8218823221066845,0.11613655572412207,0.6746581700286037,0.28375930069715916,0.3371191952929743,0.3909023942092321,0.6724834548226105,0.5229203478225986,0.9848937811158811,0.2995278226486223,0.7901547619295303,0.26940533103418307,0.4852411811162374,0.4207876925363082,0.4690014025305993,28.13653431981127,34.36980928614008
0.4485492753098086,0.9186337406019578,0.12891575924649235,0.9551314567185384,0.017455258771147175,0.9754313727336631,0.5845388436346495,0.6617464959588838,0.5446473780468561,0.6335912128346389,0.8249157792824963,0.9660571976468262,0.4895729827475056,0.6732819159474427,0.14911338490539217,0.8932865056490248,0.25397681199778943,0.4557876863806012,0.8445351732184772,0.9593058756342868,0.20354394156549982,0.807051992891933,0.6640119579004984,0.9857343056286785,0.17518736539959923,0.6523664569761685,24.949989097358525,29.407588495519498
0.38814392040027923,0.5280079688403044,0.365464338827006,0.9116946078203059,0.18305532448543016,0.6886629683881001,0.002232841289389942,0.6527021683406035,0.19004795708425049,0.6063760249280818,0.7193412784934493,0.8294473067240824,0.05578935893586634,0.5790919978362404,0.23321612873856734,0.761745434940942,0.03734435523110502,0.4356197630214155,0.1554122634672631,0.3179454105896399,0.2685511259361796,0.34142476162478275,0.27327384088240014,0.7665647459151649,0.01818935515675235,0.8665313171676491,24.675430345550588,33.85427657821979
0.27689311847248943,0.4114172636845357,0.14827764387102593,0.1725931104484012,0.48857470081419974,0.6615046352613143,0.5252758445517155,0.5803897117209265,0.541040369065057,0.9678147036881405,0.17320382958497327,0.7609980877159712,0.795598764648456,0.8954351133971187,0.031787200798668924,0.9068779312130385,0.5507797915408756,0.7979228877424249,0.21009800895529063,0.799093243634124,0.1381229661391582,0.54609073407895,0.5952935055587528,0.9444310523981806,0.6563443421781074,0.7919643442992774,20.168128446955475,28.21968690963141
0.5353239871598178,0.742021766858633,0.2919098335103605,0.5763963375935713,0.6655711926353838,0.9760671911216674,0.8513434030985844,0.9517276282408889,0.41029953099470096,0.7850025566387488,0.24544915031215164,0.5119186406666262,0.0038429659690220053,0.9801372719130252,0.520964765362689,0.7036050759937806,0.6837151783319598,0.9943683993494601,0.5326544054235665,0.6959274947477504,0.35167410658599907,0.7796914230498954,0.3247113106367703,0.6752561436585006,0.10945523806129975,0.5621663838591894,23.136153228777232,29.500762474525327
0.5936282200985903,0.7281513718404405,0.0776454833686463,0.9882894887172164,0.1890931865731479,0.5074432432578153,0.05685609247152379,0.8316449275945257,0.3625491023820008,0.4719102581364216,0.7251655319447694,0.7930678211521814,0.5676262925796053,0.9985694182751551,0.43033288975959216,0.5468032874763803,0.4262279877890224,0.9855845723853264,0.5866158509976248,0.781737704213601,0.6841522325290273,0.9827264020392812,0.31898222306255164,0.681527640745075,0.4864554848317699,0.7859481766478749,26.07251397095605,29.93310466209869
0.8757077137492518,0.9270966053499209,0.1670934575131494,0.9991510617096853,0.23638415320812878,0.9971430322402266,0.023582953551969155,0.9634584285027494,0.43066725830323793,0.7542792770260962,0.4334452136148813,0.554656746605365,0.41337042262090307,0.7243059798989143,0.12168110776103713,0.5438732320226831,0.7111474057306509,0.7670917425224971,0.7111909264061868,0.9964660707904314,0.6771719051720771,0.9534635065204506,0.584375779006622,0.7156100548173792,0.22638396261769922,0.844141448752555,21.971991106343232,29.725086459424503
0.389250764771664,0.9781714432536462,0.16537294104430444,0.22501830242901366,0.158218704576791,0.3822540711459559,0.6811272222033349,0.8660652072722294,0.7277702342185385,0.9920625098744569,0.08694712029401575,0.8624617243155318,0.4453533200065086,0.7951160362238157,0.49889578373263777,0.751705771036976,0.2828747324361246,0.9226318284762025,0.652528129986575,0.6595581076073755,0.2460021807422179,0.7140450193686894,0.5752844774390673,0.9245406888408736,0.16483414853669676,0.9475290085127304,20.683961097396438,27.529493551182345
0.6686866285603441,0.6794493169814295,0.4016020348266448,0.5739378557548657,0.28342535782751,0.33196354365066094,0.05061173987776835,0.44987253493017343,0.029332603218176323,0.5302321588904123,0.16092227952215532,0.5165248030137668,0.3669979663662447,0.8513195970101449,0.8883135200806593,0.9410242226671315,0.29777192266967667,0.5602085610956065,0.21378122516164166,0.4960540855470311,0.11152137216620917,0.7563672349425593,0.28487539571463494,0.5298156033983685,0.19782037067163594,0.5685552755797944,23.861619568203903,34.41761422052375
0.7634465559722924,0.9263519142730977,0.08325310023587895,0.38029514117565555,0.7846964125994382,0.9878475555539187,0.16045843174033547,0.37669613713727557,0.3765307672085053,0.6004403433797249,0.6891557200604888,0.9564683662158978,0.5437043524731991,0.6940700147460416,0.4899017422769446,0.6094978252601576,0.11670642095666994,0.80080842493176,0.7565069522196842,0.9226364415015275,0.006880865343879439,0.03256887294169142,0.36936449538872884,0.6600184426097769,0.26188332821363736,0.9568913964108118,25.09286616456092,30.60097346344923
0.030706423487631085,0.6910967720085867,0.3081194537002403,0.3384283961057002,0.08100242130063107,0.31259355773861164,0.35293839862177834,0.8438506982301289,0.43423591859442834,0.8046745452233803,0.5434945013485037,0.8112073409315377,0.028706492472447387,0.5099886343846062,0.6793764455703466,0.9039508402579631,0.16682734581866454,0.924332028428605,0.322435100237221,0.4571650070660793,0.7644757921212234,0.8149081616863456,0.06584107576296083,0.2830209723011621,0.21781488310931774,0.5517690867167296,21.582649272259673,28.93907897825328
0.026557698157922527,0.4680544651981512,0.053182969652702416,0.6371725921604564,0.1246255666837105,0.8284008883250759,0.1662508632207268,0.7292617746020068,0.04187520144954027,0.9003607333541027,0.012213163125608495,0.8373219752656643,0.1425114891977326,0.9472970952430568,0.14531464445603504,0.1995057015694025,0.3373596070529442,0.9463129325618537,0.4529855234145511,0.8096822977356428,0.16022580865761848,0.7731613589112186,0.3513139195158441,0.8056269267321169,0.8988770965473883,0.9614183696539701,20.658101973335615,36.45601875575372
0.2600770158328414,0.9694672563318445,0.07750526405940839,0.17307969605965867,0.0022836944121518155,0.7716978262588577,0.23576259770468055,0.2886157429928339,0.8440017043053533,0.9608833282647381,0.6618942472776903,0.7044845549029494,0.24559186370815977,0.6540420108755205,0.26636561924056157,0.8206774570562552,0.3492378799833963,0.6982372460686136,0.2906820031636441,0.7455123291543712,0.6260161641310291,0.8929506187740863,0.13501223531743123,0.9720541248039115,0.26959383747313415,0.45290935878711225,20.41895473766736,22.981121209503293
0.42364117313471716,0.9488669745844743,0.34351796840475735,0.7254111481753783,0.10280223471254013,0.5081285234932881,0.30040167380433946,0.7639125424479888,0.2954531440200169,0.5709480958177515,0.0997500078472281,0.96290576883028,0.0409015460487292,0.4071955994820948,0.13654098862059116,0.6953736559881396,0.7834645754409704,0.8271646792962075,0.24500768738092404,0.33820073414062546,0.3667698734197149,0.8642686541023014,0.14041783119621287,0.18940537542067626,0.03621321835643854,0.8102448112983716,23.7200700804817,32.72301738916369
0.7166162879615049,0.889499781961914,0.2164453891648762,0.7456018498560648,0.2784955382353823,0.6320245841391867,0.12213334292140121,0.6994969197937735,0.38070695992386727,0.7419445541909054,0.15145910315007194,0.7363480565058436,0.792146285252303,0.9689754590729551,0.07736198855873844,0.6665844537801424,0.4006079432338413,0.9353434981248144,0.37893604802777103,0.8810949908018703,0.714260522073111,0.9117106588654567,0.20556521879895595,0.3028504413446498,0.04608672268546754,0.3083916624038695,21.777105652574395,30.252718682437983
0.04880015615900757,0.8013678257540678,0.6719882069793208,0.7993281155969719,0.21821272069534658,0.9648137127012087,0.2865230809990781,0.721334348239751,0.27905136158818156,0.35335531527288744,0.5340081129925592,0.5587719307122054,0.19419204091007913,0.5943813791339773,0.08356863498529787,0.9246978899730783,0.42225183423114254,0.46581589468324847,0.31418146601993413,0.5292388301639429,0.09004584308369767,0.8980578719567334,0.07768465257569968,0.9500503911263555,0.1957353326626765,0.8058138712219858,27.261855720093553,32.05046772765872
0.1292705190064577,0.15573122258178373,0.5126817709434818,0.5517302906596598,0.2729706247152196,0.8236538462019364,0.6486674348697131,0.8152302661347883,0.07431996129990948,0.15428498654866452,0.09222924076115435,0.193849100823407,0.4304134999059751,0.5767312315314777,0.06594581557070212,0.234034135460083,0.42592885565741123,0.6455227854940162,0.35777633926562913,0.5155773341275787,0.44575714224210283,0.6094126577046883,0.17016080836662506,0.8464854109136665,0.9337390185944868,0.9881615263412208,30.572447662376746,32.86027121410965
0.2439093262580989,0.8636823960238112,0.14202596696105152,0.31986957926346127,0.27829567432931235,0.9467737885870235,0.02479661241099196,0.7997987228627371,0.17027687021644844,0.9312507726101301,0.3244516648510499,0.8569667175119322,0.43967811115447664,0.9799793308324294,0.9439277341548858,0.9588923862291312,0.4768149249434005,0.9196483713408871,0.06512529506643339,0.34652367855507915,0.22065377266810315,0.8884858484435197,0.19110472573259352,0.35775913628517875,0.04230947608802593,0.811405672346646,19.681739861318377,32.873645037858495
0.2336213203855868,0.9816633892920651,0.5368264911950748,0.8503031660848347,0.3129881682009922,0.4525630628878091,0.18199334107690013,0.9877315470711928,0.022368117303227186,0.2712803404946562,0.030960030327830457,0.06909055453658375,0.1478135350070735,0.731075610639031,0.19583376465978042,0.32342604631991645,0.1480473844447282,0.7260551159989362,0.23555609129747423,0.6489025743789443,0.45536161056537283,0.9266512303460467,0.6149846376806262,0.9449012563413711,0.3314716941498095,0.47452578502740195,27.967585162596816,33.784819174904
0.4987751180194514,0.820053523329548,0.49113579589887746,0.6647200392659349,0.1971587885224747,0.909190769550325,0.7607570573061249,0.9572236380581554,0.2707645277533347,0.651998551695919,0.2972998953834858,0.6288047954907072,0.24882919026188954,0.5198617456369706,0.4059277476375419,0.5080952554712082,0.802754970658424,0.8320562062288138,0.46697571166787033,0.9629309522809608,0.7704406748668782,0.8724961135275727,0.3541882155878465,0.8221167474647333,0.3130633588759355,0.9422014652720331,24.194732144241662,30.705370580713126
0.3285463743184155,0.5421900525554741,0.48445279770222605,0.4966593604241699,0.3696545594371583,0.8835458795609646,0.0482681589829721,0.3138716826902078,0.8546730551914539,0.9222691780418133,0.3984656312365853,0.6663053795154452,0.1843061339231753,0.1971428033908037,0.1259613185727132,0.8927072410200069,0.4594016753440259,0.6496414818529613,0.5443416831088169,0.8439623352813901,0.07044736338850421,0.739764858922219,0.045847343867789325,0.5337093103527367,0.24795298538055832,0.7049888630681327,20.307624210457078,23.682740249828843
0.20866401972367365,0.5626501389400609,0.654247207492573,0.9006497679343075,0.2143359915200086,0.32224100163549274,0.36628547802136124,0.5278810788599598,0.7821360574470492,0.9475336644134388,0.4198686012945957,0.7335034079224257,0.6407849377490415,0.7768659230646929,0.5597698082400103,0.9118266656343124,0.3164920165685494,0.45978278555902397,0.33097800463970894,0.45399918536296857,0.40630005420791837,0.6510162846575503,0.015506799059272991,0.62336051586715,0.06140357141892483,0.8988735505727729,20.230189393520046,24.150652929398326
0.5126217974558509,0.7897610557536647,0.3876524367433417,0.8092929177225986,0.07202913901492825,0.6109349787831372,0.12677967208087704,0.6333155467240507,0.11041593191640986,0.5746837985623854,0.39495966635316115,0.4711405675065298,0.37453142234557846,0.43006684591876987,0.1306478057940761,0.6929312240045585,0.47108970025582975,0.8135619800569773,0.20491430701544344,0.9388002560719879,0.08570938391308269,0.23192561995067262,0.6235341294547171,0.8097798004739396,0.5500852398327238,0.6107560109270598,24.71192427126721,33.94356200155678
0.7729275569768673,0.803310012253942,0.019533445673900696,0.15919368769247877,0.3841153224878172,0.7288950246274338,0.5043766721644743,0.7001022694330192,0.0476787833304676,0.233118404333425,0.2456992534936503,0.558304051242588,0.508662103734698,0.7228802423233693,0.3354649033752294,0.9468659348803978,0.40940778614809636,0.9295159186468512,0.639731777204437,0.6838381075926225,0.6486850867812444,0.7281940965898347,0.42645593018195105,0.8665454124046104,0.17334068077843234,0.4381663593304057,28.34230041059363,34.51468351229792
0.12931989469122873,0.7392766708894728,0.284184788698591,0.8348071394115517,0.5735838622205686,0.9335780000417473,0.054586444193864714,0.1941770782314618,0.5940768864227043,0.8635619671590309,0.3253403761844076,0.9586611587615512,0.5414272454968861,0.8741732669402059,0.35161750717385765,0.9890429221052774,0.773439925902699,0.891192756794868,0.5541733890948647,0.9355778947002519,0.20547866551146832,0.6667180710546249,0.11439324639956405,0.2699099636725105,0.3384450921427403,0.7971049765377489,20.589395111009928,26.775790663112016
0.14064487490976607,0.8971585042427903,0.12513274340684621,0.8228263076777442,0.3945607855237183,0.8805681136658092,0.11287888187058637,0.4727073686255794,0.4733712872229989,0.6282923368317747,0.6283778962192129,0.6822450774655728,0.2827978556836842,0.8221731319487333,0.022204092187836255,0.9698330402614332,0.19742785940315088,0.7185903430002084,0.1857135797400269,0.20693053128142647,0.21222276364166703,0.6114878806024615,0.3408698612206904,0.7005528618909275,0.023587506550080684,0.16393955233831836,23.768086384151488,29.266324257973388
0.1722973890159617,0.623740804636824,0.13131548042605123,0.9349160965615191,0.4123424945206139,0.6055933133469754,0.055571566779669235,0.7170899496903793,0.5101568385624459,0.8047730116622226,0.04678467353482185,0.9216836140125954,0.1483391240651435,0.8851340576277601,0.11006298227766564,0.6103696321728387,0.45783412623871134,0.5184078971684046,0.36450094174399084,0.6656112948848796,0.1720219144971138,0.44553971482488575,0.012452170080073821,0.29165704961487904,0.1441193829514692,0.9222100299127542,21.484727365148114,30.06605111662018
0.14786558473434142,0.7988845080311265,0.04804644316098672,0.5671652065290689,0.34934324012850015,0.4977254417292809,0.7196923783101601,0.8415837278683624,0.711328343430555,0.9402811608042351,0.39504810441269855,0.8818571547435036,0.4711032141097069,0.6634891545075983,0.5163620403931919,0.9872618464677229,0.23449659198875372,0.48619717593239,0.1302963588013214,0.9510116455359288,0.1512141887431323,0.29299282242480784,0.6209929817170537,0.858687302721221,0.14007939024883032,0.5793770612931719,22.336729133912154,27.779762508551986
