@relation autos_200_RQP_training_data
@attribute x0 real
@attribute x1 real
@attribute x2 real
@attribute x3 real
@attribute x4 real
@attribute x5 real
@attribute x6 real
@attribute x7 real
@attribute y real
@data
0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.6400409167072068
0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,1.0,0.7601753020066688
0.0,0.0,0.0,0.7272727272727273,1.0,0.0,0.0,0.0,0.6687605341390451
0.0,0.0,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.5934728040296466
0.0,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.0,0.6448739106399688
0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.7610171030457434
0.0,0.0,0.0,0.8181818181818182,1.0,0.0,0.0,0.0,0.6679852021377249
0.0,0.0,0.0,0.8181818181818182,0.0,1.0,0.0,0.0,0.5976306803419447
0.0,0.0,0.0,0.8181818181818182,0.0,0.0,1.0,0.0,0.6497069045727312
0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,1.0,0.7618589040848183
0.0,0.0,0.0,0.9090909090909091,1.0,0.0,0.0,0.0,0.6672098701364046
0.0,0.0,0.0,0.9090909090909091,0.0,1.0,0.0,0.0,0.6017885566542422
0.0,0.0,0.0,0.9090909090909091,0.0,0.0,1.0,0.0,0.6545398985054931
0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,1.0,0.7627007051238934
0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.714608037892676
0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.8328757713307601
0.0,0.0,0.1,0.18181818181818182,1.0,0.0,0.0,0.0,0.7183106847555156
0.0,0.0,0.1,0.18181818181818182,0.0,0.0,0.0,1.0,0.8323017568929619
0.0,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.6946023006118832
0.0,0.0,0.1,0.2727272727272727,1.0,0.0,0.0,0.0,0.720061393045991
0.0,0.0,0.1,0.2727272727272727,0.0,1.0,0.0,0.0,0.6613392901134991
0.0,0.0,0.1,0.2727272727272727,0.0,0.0,1.0,0.0,0.7071115367379298
0.0,0.0,0.1,0.2727272727272727,0.0,0.0,0.0,1.0,0.8320147496740626
0.0,0.0,0.1,0.36363636363636365,1.0,0.0,0.0,0.0,0.7217452749534503
0.0,0.0,0.1,0.36363636363636365,0.0,1.0,0.0,0.0,0.6654971664257971
0.0,0.0,0.1,0.36363636363636365,0.0,0.0,0.0,1.0,0.8317277424551636
0.0,0.0,0.1,0.45454545454545453,0.0,0.0,1.0,0.0,0.7167775246034542
0.0,0.0,0.1,0.6363636363636364,0.0,0.0,1.0,0.0,0.7264435124689785
0.0,0.0,0.1,0.6363636363636364,0.0,0.0,0.0,1.0,0.830866720798466
0.0,0.0,0.1,0.7272727272727273,0.0,1.0,0.0,0.0,0.6821286716749896
0.0,0.0,0.1,0.7272727272727273,0.0,0.0,0.0,1.0,0.8305797135795668
0.0,0.0,0.1,0.8181818181818182,0.0,1.0,0.0,0.0,0.6862865479872873
0.0,0.0,0.1,0.8181818181818182,0.0,0.0,0.0,1.0,0.8302927063606675
0.0,0.0,0.1,0.9090909090909091,0.0,1.0,0.0,0.0,0.6904444242995854
0.0,0.0,0.1,0.9090909090909091,0.0,0.0,1.0,0.0,0.7409424942672656
0.0,0.0,1.0,0.18181818181818182,0.0,1.0,0.0,0.0,1.054638585171476
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9478909099855753
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.060678391329384
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9802129567021685
0.0,0.0,1.0,0.2727272727272727,1.0,0.0,0.0,0.0,0.9396691080087582
0.0,0.0,1.0,0.2727272727272727,0.0,1.0,0.0,0.0,1.055309674744577
0.0,0.0,1.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.9860312424876262
0.0,0.0,1.0,0.36363636363636365,0.0,1.0,0.0,0.0,1.055980764317678
0.0,0.0,1.0,0.36363636363636365,0.0,0.0,1.0,0.0,0.9558284274129464
0.0,0.0,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.9853039567644439
0.0,0.0,1.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.9417245585029624
0.0,0.0,1.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.958210864557131
0.0,0.0,1.0,0.45454545454545453,0.0,0.0,0.0,1.0,0.9845766710412617
0.0,0.0,1.0,0.5454545454545454,0.0,0.0,0.0,1.0,0.9838493853180795
0.0,0.0,1.0,0.6363636363636364,1.0,0.0,0.0,0.0,0.9437800089971669
0.0,0.0,1.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.9629757388455003
0.0,0.0,1.0,0.6363636363636364,0.0,0.0,0.0,1.0,0.9831220995948973
0.0,0.0,1.0,0.7272727272727273,0.0,1.0,0.0,0.0,1.0586651226100816
0.0,0.0,1.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.982394813871715
0.0,0.0,1.0,0.8181818181818182,0.0,0.0,0.0,1.0,0.9816675281485329
0.0,0.0,1.0,0.9090909090909091,1.0,0.0,0.0,0.0,0.9468631847384733
0.0,0.0,1.0,0.9090909090909091,0.0,1.0,0.0,0.0,1.0600073017562832
0.0,0.0,1.0,0.9090909090909091,0.0,0.0,1.0,0.0,0.9700477221183977
0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6529236084918804
0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5071514195561369
0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5927679011191975
0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5302813300860834
0.0,0.5,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.6515854117648245
0.0,0.5,0.0,0.18181818181818182,0.0,1.0,0.0,0.0,0.5175850464740293
0.0,0.5,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.601449493333189
0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.6456236327046152
0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5645363676045434
0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.6405166582961503
0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.569865325466218
0.0,0.5,0.0,0.2727272727272727,1.0,0.0,0.0,0.0,0.6509163134012961
0.0,0.5,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.5228018599329756
0.0,0.5,0.0,0.2727272727272727,0.0,0.0,1.0,0.0,0.6057902894401846
0.0,0.5,0.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.541069995111126
0.0,0.5,0.0,0.36363636363636365,1.0,0.0,0.0,0.0,0.6502472150377681
0.0,0.5,0.0,0.36363636363636365,0.0,1.0,0.0,0.0,0.5280186733919214
0.0,0.5,0.0,0.36363636363636365,0.0,0.0,1.0,0.0,0.6101310855471802
0.0,0.5,0.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.5446662167861402
0.0,0.5,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.64957811667424
0.0,0.5,0.0,0.45454545454545453,0.0,1.0,0.0,0.0,0.5332354868508675
0.0,0.5,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.6144718816541759
0.0,0.5,0.0,0.45454545454545453,0.0,0.0,0.0,1.0,0.5482624384611544
0.0,0.5,0.0,0.5454545454545454,1.0,0.0,0.0,0.0,0.6489090183107116
0.0,0.5,0.0,0.5454545454545454,0.0,1.0,0.0,0.0,0.5384523003098136
0.0,0.5,0.0,0.5454545454545454,0.0,0.0,1.0,0.0,0.618812677761172
0.0,0.5,0.0,0.5454545454545454,0.0,0.0,0.0,1.0,0.5518586601361688
0.0,0.5,0.0,0.6363636363636364,1.0,0.0,0.0,0.0,0.6482399199471837
0.0,0.5,0.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.5436691137687596
0.0,0.5,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.6231534738681677
0.0,0.5,0.0,0.6363636363636364,0.0,0.0,0.0,1.0,0.5554548818111827
0.0,0.5,0.0,0.7272727272727273,1.0,0.0,0.0,0.0,0.6475708215836556
0.0,0.5,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.5488859272277054
0.0,0.5,0.0,0.7272727272727273,0.0,0.0,1.0,0.0,0.6274942699751633
0.0,0.5,0.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.5590511034861974
0.0,0.5,0.0,0.8181818181818182,1.0,0.0,0.0,0.0,0.6469017232201275
0.0,0.5,0.0,0.8181818181818182,0.0,1.0,0.0,0.0,0.5541027406866514
0.0,0.5,0.0,0.8181818181818182,0.0,0.0,1.0,0.0,0.6318350660821591
0.0,0.5,0.0,0.8181818181818182,0.0,0.0,0.0,1.0,0.5626473251612116
0.0,0.5,0.0,0.9090909090909091,1.0,0.0,0.0,0.0,0.6462326248565997
0.0,0.5,0.0,0.9090909090909091,0.0,1.0,0.0,0.0,0.5593195541455973
0.0,0.5,0.0,0.9090909090909091,0.0,0.0,1.0,0.0,0.6361758621891548
0.0,0.5,0.0,0.9090909090909091,0.0,0.0,0.0,1.0,0.5662435468362257
0.0,0.5,0.1,0.0,1.0,0.0,0.0,0.0,0.7505644192994452
0.0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.6721305448881534
0.0,0.5,0.1,0.0,0.0,0.0,0.0,1.0,0.6286867523961577
0.0,0.5,0.1,0.18181818181818182,0.0,0.0,1.0,0.0,0.680812137102145
0.0,0.5,0.1,0.18181818181818182,0.0,0.0,0.0,1.0,0.6358791957461862
0.0,0.5,0.1,1.0,0.0,1.0,0.0,0.0,0.6538601788724743
0.0,0.5,0.1,1.0,0.0,0.0,1.0,0.0,0.7198793020651063
0.0,0.5,0.1,0.2727272727272727,1.0,0.0,0.0,0.0,0.7485571242088611
0.0,0.5,0.1,0.2727272727272727,0.0,1.0,0.0,0.0,0.612125671200906
0.0,0.5,0.1,0.2727272727272727,0.0,0.0,0.0,1.0,0.6394754174212003
0.0,0.5,0.1,0.36363636363636365,0.0,1.0,0.0,0.0,0.6173424846598521
0.0,0.5,0.1,0.36363636363636365,0.0,0.0,1.0,0.0,0.6894937293161362
0.0,0.5,0.1,0.36363636363636365,0.0,0.0,0.0,1.0,0.6430716390962147
0.0,0.5,0.1,0.45454545454545453,1.0,0.0,0.0,0.0,0.7472189274818047
0.0,0.5,0.1,0.45454545454545453,0.0,1.0,0.0,0.0,0.6225592981187983
0.0,0.5,0.1,0.45454545454545453,0.0,0.0,0.0,1.0,0.6466678607712291
0.0,0.5,0.1,0.5454545454545454,0.0,1.0,0.0,0.0,0.6277761115777443
0.0,0.5,0.1,0.5454545454545454,0.0,0.0,0.0,1.0,0.650264082446243
0.0,0.5,0.1,0.6363636363636364,1.0,0.0,0.0,0.0,0.7458807307547485
0.0,0.5,0.1,0.6363636363636364,0.0,1.0,0.0,0.0,0.6329929250366901
0.0,0.5,0.1,0.7272727272727273,0.0,0.0,1.0,0.0,0.7068569137441192
0.0,0.5,0.1,0.8181818181818182,1.0,0.0,0.0,0.0,0.7445425340276922
0.0,0.5,0.1,0.8181818181818182,0.0,1.0,0.0,0.0,0.6434265519545826
0.0,0.5,0.1,0.8181818181818182,0.0,0.0,1.0,0.0,0.7111977098511149
0.0,0.5,0.1,0.8181818181818182,0.0,0.0,0.0,1.0,0.6610527474712857
0.0,0.5,0.1,0.9090909090909091,0.0,1.0,0.0,0.0,0.6486433654135285
0.0,0.5,0.1,0.9090909090909091,0.0,0.0,1.0,0.0,0.7155385059581107
0.0,0.5,0.1,0.9090909090909091,0.0,0.0,0.0,1.0,0.6646489691463002
0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.1166273374449718
0.0,0.5,1.0,0.18181818181818182,0.0,1.0,0.0,0.0,1.1166329292508763
0.0,0.5,1.0,0.18181818181818182,0.0,0.0,1.0,0.0,1.046134424145159
0.0,0.5,1.0,0.18181818181818182,0.0,0.0,0.0,1.0,1.027836955923478
0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0624998570935626
0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0194506792191498
0.0,0.5,1.0,0.2727272727272727,1.0,0.0,0.0,0.0,1.0182965664958723
0.0,0.5,1.0,0.45454545454545453,1.0,0.0,0.0,0.0,1.0200205324887155
0.0,0.5,1.0,0.45454545454545453,0.0,1.0,0.0,0.0,1.1166413169597322
0.0,0.5,1.0,0.45454545454545453,0.0,0.0,1.0,0.0,1.0520331018735196
0.0,0.5,1.0,0.5454545454545454,1.0,0.0,0.0,0.0,1.020330956493136
0.0,0.5,1.0,0.5454545454545454,0.0,1.0,0.0,0.0,1.1166441128626847
0.0,0.5,1.0,0.5454545454545454,0.0,0.0,1.0,0.0,1.053999327782973
0.0,0.5,1.0,0.5454545454545454,0.0,0.0,0.0,1.0,1.0241097218326654
0.0,0.5,1.0,0.6363636363636364,0.0,0.0,0.0,1.0,1.0231779133099623
0.0,0.5,1.0,0.7272727272727273,1.0,0.0,0.0,0.0,1.0209518045019768
0.0,0.5,1.0,0.7272727272727273,0.0,0.0,1.0,0.0,1.05793177960188
0.0,0.5,1.0,0.8181818181818182,0.0,1.0,0.0,0.0,1.1166525005715409
0.0,0.5,1.0,0.9090909090909091,0.0,0.0,0.0,1.0,1.0203824877418528
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5612509653330782
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5296498191806586
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6713402188035327
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5699003062974253
0.0,1.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.562030642899318
0.0,1.0,0.0,0.18181818181818182,0.0,1.0,0.0,0.0,0.5389770190147518
0.0,1.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.6800218110175241
0.0,1.0,0.0,0.18181818181818182,0.0,0.0,0.0,1.0,0.579284257202364
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5655391919473973
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5270002241893599
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7190889759804856
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6215120362745866
0.0,1.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.0,0.5624204816824379
0.0,1.0,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.5387710700595025
0.0,1.0,0.0,0.2727272727272727,0.0,0.0,1.0,0.0,0.6843626071245201
0.0,1.0,0.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.583976232654833
0.0,1.0,0.0,0.36363636363636365,1.0,0.0,0.0,0.0,0.5628103204655577
0.0,1.0,0.0,0.36363636363636365,0.0,1.0,0.0,0.0,0.5372997143257348
0.0,1.0,0.0,0.36363636363636365,0.0,0.0,1.0,0.0,0.6887034032315157
0.0,1.0,0.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.5886682081073025
0.0,1.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.563200159248678
0.0,1.0,0.0,0.45454545454545453,0.0,1.0,0.0,0.0,0.5358283585919674
0.0,1.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.6930441993385115
0.0,1.0,0.0,0.45454545454545453,0.0,0.0,0.0,1.0,0.5933601835597715
0.0,1.0,0.0,0.5454545454545454,1.0,0.0,0.0,0.0,0.5635899980317978
0.0,1.0,0.0,0.5454545454545454,0.0,1.0,0.0,0.0,0.534357002858199
0.0,1.0,0.0,0.5454545454545454,0.0,0.0,1.0,0.0,0.6973849954455074
0.0,1.0,0.0,0.5454545454545454,0.0,0.0,0.0,1.0,0.5980521590122408
0.0,1.0,0.0,0.6363636363636364,1.0,0.0,0.0,0.0,0.5639798368149178
0.0,1.0,0.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.5328856471244316
0.0,1.0,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.7017257915525028
0.0,1.0,0.0,0.6363636363636364,0.0,0.0,0.0,1.0,0.6027441344647102
0.0,1.0,0.0,0.7272727272727273,1.0,0.0,0.0,0.0,0.5643696755980374
0.0,1.0,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.5314142913906632
0.0,1.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.0,0.7060665876594985
0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.6074361099171792
0.0,1.0,0.0,0.8181818181818182,1.0,0.0,0.0,0.0,0.5647595143811575
0.0,1.0,0.0,0.8181818181818182,0.0,1.0,0.0,0.0,0.529942935656896
0.0,1.0,0.0,0.8181818181818182,0.0,0.0,1.0,0.0,0.7104073837664944
0.0,1.0,0.0,0.8181818181818182,0.0,0.0,0.0,1.0,0.6121280853696484
0.0,1.0,0.0,0.9090909090909091,1.0,0.0,0.0,0.0,0.5651493531642775
0.0,1.0,0.0,0.9090909090909091,0.0,1.0,0.0,0.0,0.5284715799231278
0.0,1.0,0.0,0.9090909090909091,0.0,0.0,1.0,0.0,0.7147481798734898
0.0,1.0,0.0,0.9090909090909091,0.0,0.0,0.0,1.0,0.6168200608221177
0.0,1.0,0.1,0.0,1.0,0.0,0.0,0.0,0.6595597197632312
0.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0,0.618820121958948
0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.7507028625724883
0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.6648079242494941
0.0,1.0,0.1,0.18181818181818182,1.0,0.0,0.0,0.0,0.6603393973294709
0.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.6638479463775498
0.0,1.0,0.1,1.0,0.0,0.0,0.0,1.0,0.7151377000868575
0.0,1.0,0.1,0.2727272727272727,0.0,0.0,1.0,0.0,0.7637252508934754
0.0,1.0,0.1,0.2727272727272727,0.0,0.0,0.0,1.0,0.6776018964671039
0.0,1.0,0.1,0.36363636363636365,0.0,1.0,0.0,0.0,0.6374745216271342
0.0,1.0,0.1,0.36363636363636365,0.0,0.0,0.0,1.0,0.6822938719195731
0.0,1.0,0.1,0.45454545454545453,1.0,0.0,0.0,0.0,0.6615089136788308
0.0,1.0,0.1,0.45454545454545453,0.0,1.0,0.0,0.0,0.6421381215441812
0.0,1.0,0.1,0.5454545454545454,1.0,0.0,0.0,0.0,0.6618987524619506
0.0,1.0,0.1,0.5454545454545454,0.0,1.0,0.0,0.0,0.6428069123722264
0.0,1.0,0.1,0.5454545454545454,0.0,0.0,1.0,0.0,0.7767476392144628
0.0,1.0,0.1,0.6363636363636364,0.0,0.0,1.0,0.0,0.7810884353214584
0.0,1.0,0.1,0.7272727272727273,1.0,0.0,0.0,0.0,0.6626784300281905
0.0,1.0,0.1,0.7272727272727273,0.0,1.0,0.0,0.0,0.6398642009046908
0.0,1.0,0.1,0.7272727272727273,0.0,0.0,0.0,1.0,0.7010617737294499
0.0,1.0,0.1,0.8181818181818182,1.0,0.0,0.0,0.0,0.6630682688113104
0.0,1.0,0.1,0.8181818181818182,0.0,1.0,0.0,0.0,0.6383928451709227
0.0,1.0,0.1,0.8181818181818182,0.0,0.0,1.0,0.0,0.78977002753545
0.0,1.0,0.1,0.8181818181818182,0.0,0.0,0.0,1.0,0.7057537491819195
0.0,1.0,0.1,0.9090909090909091,1.0,0.0,0.0,0.0,0.6634581075944304
0.0,1.0,0.1,0.9090909090909091,0.0,0.0,1.0,0.0,0.7941108236424459
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1559826670534106
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0952389016889623
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0530133908016195
0.0,1.0,1.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.0544382325518407
0.0,1.0,1.0,0.18181818181818182,0.0,0.0,0.0,1.0,1.0511497737562134
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0572320485916236
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0427634970518853
0.0,1.0,1.0,0.2727272727272727,0.0,1.0,0.0,0.0,1.1557233988554043
0.0,1.0,1.0,0.2727272727272727,0.0,0.0,0.0,1.0,1.0502179652335102
0.0,1.0,1.0,0.36363636363636365,0.0,1.0,0.0,0.0,1.1556369761227359
0.0,1.0,1.0,0.36363636363636365,0.0,0.0,1.0,0.0,1.1028428964751642
0.0,1.0,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,1.049286156710807
0.0,1.0,1.0,0.45454545454545453,1.0,0.0,0.0,0.0,1.0553695045651015
0.0,1.0,1.0,0.5454545454545454,1.0,0.0,0.0,0.0,1.055679928569522
0.0,1.0,1.0,0.6363636363636364,0.0,0.0,1.0,0.0,1.1085458925648157
0.0,1.0,1.0,0.7272727272727273,1.0,0.0,0.0,0.0,1.0563007765783627
0.0,1.0,1.0,0.8181818181818182,0.0,1.0,0.0,0.0,1.1552048624593922
0.0,1.0,1.0,0.8181818181818182,0.0,0.0,0.0,1.0,1.0446271140972918
0.0,1.0,1.0,0.9090909090909091,1.0,0.0,0.0,0.0,1.0569216245872033
0.0,1.0,1.0,0.9090909090909091,0.0,0.0,0.0,1.0,1.0436953055745883
0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5335068193960368
0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.734669782313925
0.05555555555555555,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.5865842733206451
0.05555555555555555,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5792434588313151
0.05555555555555555,0.0,0.0,0.2727272727272727,0.0,0.0,1.0,0.0,0.5914172672534073
0.05555555555555555,0.0,0.0,0.45454545454545453,0.0,1.0,0.0,0.0,0.554296200957527
0.05555555555555555,0.0,0.0,0.5454545454545454,1.0,0.0,0.0,0.0,0.6568484196049982
0.05555555555555555,0.0,0.0,0.5454545454545454,0.0,1.0,0.0,0.0,0.5584540772698249
0.05555555555555555,0.0,0.0,0.5454545454545454,0.0,0.0,1.0,0.0,0.6059162490516935
0.05555555555555555,0.0,0.0,0.6363636363636364,1.0,0.0,0.0,0.0,0.6560730876036773
0.05555555555555555,0.0,0.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.562611953582123
0.05555555555555555,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.6107492429844557
0.05555555555555555,0.0,0.0,0.7272727272727273,1.0,0.0,0.0,0.0,0.6552977556023569
0.05555555555555555,0.0,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.5667698298944208
0.05555555555555555,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.7414041906265227
0.05555555555555555,0.0,0.0,0.8181818181818182,1.0,0.0,0.0,0.0,0.6545224236010366
0.05555555555555555,0.0,0.0,0.8181818181818182,0.0,1.0,0.0,0.0,0.5709277062067188
0.05555555555555555,0.0,0.0,0.8181818181818182,0.0,0.0,1.0,0.0,0.62041523084998
0.05555555555555555,0.0,0.0,0.9090909090909091,0.0,1.0,0.0,0.0,0.5750855825190166
0.05555555555555555,0.0,0.0,0.9090909090909091,0.0,0.0,1.0,0.0,0.6252482247827426
0.05555555555555555,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,1.0,0.743087792704672
0.05555555555555555,0.0,0.1,1.0,0.0,0.0,1.0,0.0,0.7164838144772763
0.05555555555555555,0.0,0.1,0.36363636363636365,1.0,0.0,0.0,0.0,0.7248636882955872
0.05555555555555555,0.0,0.1,0.45454545454545453,0.0,0.0,1.0,0.0,0.6874858508807036
0.05555555555555555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.052448009671263
0.05555555555555555,0.0,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.9845641117207492
0.05555555555555555,0.0,1.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.9603515194235427
0.05555555555555555,0.0,1.0,0.8181818181818182,1.0,0.0,0.0,0.0,0.9470978696870921
0.05555555555555555,0.0,1.0,0.8181818181818182,0.0,0.0,1.0,0.0,0.965116393711912
0.05555555555555555,0.0,1.0,0.9090909090909091,0.0,0.0,1.0,0.0,0.9674988308560967
0.05555555555555555,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5076226763190426
0.05555555555555555,0.5,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.638004103343608
0.05555555555555555,0.5,0.0,0.18181818181818182,0.0,1.0,0.0,0.0,0.49220858366956854
0.05555555555555555,0.5,0.0,0.18181818181818182,0.0,0.0,0.0,1.0,0.5148151196690709
0.05555555555555555,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5391599048000829
0.05555555555555555,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.6125926070945059
