@relation regression/cpu.small.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute x8_lower real
@attribute x8_upper real
@attribute x9_lower real
@attribute x9_upper real
@attribute x10_lower real
@attribute x10_upper real
@attribute x11_lower real
@attribute x11_upper real
@attribute y_min real
@attribute y_max real
@data
0.48835713800299596,0.9325594719972514,0.06651344668253478,0.626832754261067,0.4436009168836391,0.6496721894458729,0.31886042830490013,0.8694601589866877,0.5538869062311821,0.8218769051088639,0.29902899490499435,0.386673434752561,0.09492265764555663,0.6997829794681178,0.28160524188608926,0.3468202310982452,0.20684014387630345,0.47487032620662994,0.5681924692483146,0.6416658071138878,0.2793487174348255,0.4547175291497516,0.33309889137847903,0.7632110930519137,6.375073824268767,6.58278183997121
0.29557685817436496,0.5257771039132565,0.19102049861823167,0.5335880913546672,0.28563683986713684,0.896647699472893,0.19113297822439157,0.7395958164463546,0.07446262120701841,0.39285924006439643,0.32934913609255456,0.9789450347882014,0.47994657890236525,0.779149191183945,0.26115491011725167,0.9695389309748169,0.41777627662266104,0.5403536794069815,0.11520824686025044,0.7640952318335208,0.01154510701782474,0.6129048357167912,0.7379084283270977,0.9525611161517074,6.47845401108371,6.833419750666218
0.38037721739678954,0.5358199431851297,0.0010982496161618949,0.08762376991191334,0.037771807976220595,0.2802849934254915,0.8276377445824237,0.955437411356779,0.28457811758739626,0.8182799306899133,0.041398253501001236,0.7661658890113878,0.2726418991193543,0.8111955501958849,0.7097149171759394,0.9676005574167142,0.5534506980504449,0.6692223071356717,0.567432706445531,0.9844208930623881,0.4845780621971736,0.49071268221088427,0.7856526663639258,0.8690378239994585,6.321008795723811,6.728381654193626
0.4251537247552992,0.6148573287910271,0.5848132511197517,0.9583681291943391,0.8400363338529242,0.970581253878832,0.31801198549094356,0.3292594940959145,0.37455932663518865,0.8190081205771924,0.06376339709805612,0.7427016373664374,0.1411826574847207,0.32496533781327974,0.009591931080082605,0.6614476921602007,0.8695550449856939,0.9858987022987877,0.7519379070343959,0.9007342432598016,0.5732463632606773,0.8646961682425743,0.50552310348339,0.7522946921686573,6.307261915850973,6.591732668313154
0.03385873168175557,0.6421772520724798,0.24626928277471716,0.32264769805006455,0.45711973805321116,0.5307313425513205,0.5295094984022176,0.6366155893069463,0.3351370330082992,0.3664051606677663,0.04320116674535457,0.6783606671263601,0.11002838418368799,0.29954175375779213,0.5093250616473867,0.6409456067407793,0.8683564525066679,0.9429789734158591,0.5027278557928807,0.8158723682702888,0.03249079968678237,0.8066623232683475,0.0464867204941426,0.10138537466065323,6.290660653018207,6.569960504506482
0.6962325597035319,0.9148458881933343,0.1122740952283986,0.23745985325170738,0.2585516911873402,0.8710503422775775,0.30097831038621037,0.7442851788758,0.18539143530371704,0.664088740178515,0.5824169581346933,0.6607934989865295,0.5992052394032554,0.7318895683315648,0.041534815563469496,0.8840194051757944,0.1948995932350981,0.8386720776249661,0.5680161102659678,0.6226944485043407,0.052915383272350236,0.5001663346259564,0.2506109355815389,0.3448187370162852,6.595875355268726,6.6687619323838865
0.4651521115699522,0.6768471990390185,0.16744979721594522,0.6920484804491435,0.6744779681574169,0.7579104421871299,0.2555813420065539,0.8708740370880106,0.020302244872559827,0.2845872359120605,0.3542126082294702,0.9033208343497023,0.36068317751230927,0.7303958408453138,0.12570152858980133,0.5706582920073688,0.47791452743890683,0.8985214919222091,0.05277673708149733,0.27160360253546656,0.4700254594921215,0.7724433644875961,0.7286075405594861,0.8765971134266795,6.48551322405591,6.797677078487951
0.26936243830731676,0.7997852029019662,0.6242039647682763,0.7113364048501477,0.05935714109457857,0.1567780807700373,0.16159320082523776,0.9880579634052945,0.6771376543157686,0.717904180537468,0.3001844111041809,0.7680304721958936,0.6509232980118297,0.9744541658926332,0.31892091449605386,0.9952890463240311,0.09814772100427327,0.20706432125243757,0.3130230224117512,0.8617893773949086,0.03812194825090898,0.41890143029903715,0.037950242192312356,0.1951494490009661,6.517329534862797,6.80906849506527
0.7549684192274636,0.8821067681257355,0.044969328025893485,0.47652963248386504,0.10004485274939945,0.29772187943390116,0.3758058245212591,0.4437741911019353,0.059953135071508123,0.8845482537887213,0.4906132320137171,0.776933612405735,0.5660608898019428,0.6249775273119985,0.3730630165826544,0.8962990023970139,0.07072207426498855,0.24163097326772243,0.06934624470539974,0.7158634403519271,0.23897155845423657,0.6925573559567801,0.17001616895391847,0.5021076627324809,6.551460295859546,6.714843529434654
0.7075773903660414,0.8732581231892235,0.06401906823919279,0.0804432690508804,0.3737593244238342,0.9497903584070452,0.9344617403062015,0.9810910220652448,0.40185863939276956,0.6782375813046538,0.1244292736507111,0.43278107414851097,0.6531426681717661,0.81076732687973,0.6138927588048096,0.9084654835334626,0.038246838144685436,0.8033414228198478,0.1524306736938411,0.27989501188730037,0.38899832346369967,0.38970961268493576,0.221825117339556,0.6003153462821516,6.490036938902538,6.640607629129167
0.20927336573564836,0.45471613067146355,0.5805660913514672,0.6271129818453041,0.04037504950123938,0.41876006165117197,0.6464234623177499,0.8439833538277719,0.42698818997681043,0.5044958869863683,0.3185740058398602,0.5408119967832684,0.03925157426193826,0.14828918554771353,0.15573224853373058,0.4680185954144439,0.16258806219072308,0.3621735406791403,0.7647355351223021,0.8601860325963617,0.3776774711016021,0.8924960824324933,0.6081907533662133,0.6653444548871305,6.365975117651534,6.476396526580141
0.4695634767643493,0.6608465844093375,0.13588300757433802,0.44771452853301086,0.27109556446681915,0.7251332028413503,0.03629144038627907,0.8830762692340627,0.35935599002851604,0.6169664861515245,0.23015278973764175,0.7638716113109324,0.2827625756736454,0.38324645727607487,0.3800615400143462,0.41272508383659123,0.29779751454464376,0.9231341458586468,0.009068258421490616,0.2706080992565588,0.5512126349553991,0.9976876796110355,0.180691577367449,0.3080381115756903,6.4270732732415885,6.651795624852887
0.46892040162794635,0.6995410464235978,0.14896584979177574,0.45121377773737203,0.08086534145225122,0.32233739531199723,0.019894908212574447,0.1424345761948531,0.06536770298185401,0.14659724485899062,0.2564106855620839,0.4374950418817899,0.18104875488655636,0.9415387749289713,0.2894776190710614,0.4225794994988281,0.6237118589242912,0.9480934351685064,0.07491575997258748,0.3903219334060013,0.019705740954921058,0.4375749605592777,0.8938784668953685,0.9298668578786388,6.39771643569991,6.682933045450452
0.3987869551997759,0.4533824107406653,0.13143852470284811,0.2588810678174315,0.032031402615073534,0.5143805375174403,0.38401544416772915,0.5082060043950714,0.7379342512632499,0.8317162426339606,0.34707070777097737,0.9985648559284662,0.5879308624168711,0.9159844225311576,0.409263628206499,0.4894410916342641,0.6530977924070167,0.6833556790340956,0.21965955847082286,0.6462833462464781,0.3442948238924335,0.47753730489173607,0.18874810338970927,0.37076529701260863,6.5252611367353355,6.870366756425066
0.11529682726498736,0.34181650550877773,0.2660541296172344,0.9619255059872637,0.6241444681289885,0.8550698744031973,0.23235394711986135,0.45059198428354985,0.8358383887321146,0.9132375613069161,0.0914961087110382,0.3558308868689005,0.21352554987781502,0.7489276623859825,0.05022110894469267,0.7056225527182022,0.005475598918743274,0.26438284417283275,0.14596772619109544,0.7189097408128129,0.4484926074787774,0.9765570227165612,0.01403082625496166,0.09641079003795283,6.345107653497853,6.62112317917355
0.6312628841765526,0.8107203333327185,0.1483949632096495,0.4065098370220642,0.3296662162473264,0.8540419873692652,0.26934717296406085,0.9247356667770605,0.2504100181705613,0.5841121225009209,0.5414293679493364,0.7981436300692579,0.3701812664707962,0.8683570063222691,0.19330865706017764,0.9103010056009304,0.001407737525956132,0.9417895533895806,0.2118450015173149,0.28136528984486686,0.1874862202299159,0.6088929021115125,0.7236650004532815,0.8003775773051008,6.546197512648434,6.785339410285351
0.8127748354815922,0.9735033149678248,0.49333089631260607,0.6771673148226566,0.6733368501664387,0.8509624270426639,0.82568962706469,0.9625655959143301,0.2479800515301649,0.7411331843515074,0.4626177200504781,0.6775041136981285,0.22164036815516053,0.59415508494905,0.21956564723309147,0.6796509688129486,0.24685806053650894,0.24886778298488155,0.0842507956024704,0.8586364239837524,0.48267805344676806,0.5101713104586812,0.5925059660220323,0.9118622202488871,6.454093770198564,6.675939173992936
0.05870608071943273,0.7124885384176199,0.7432077257587362,0.9739924048387825,0.37926844927592884,0.9696903273529724,0.42299041769820866,0.44907322726046883,0.25243555021092556,0.9291171686685231,0.4243239100296542,0.723181868410816,0.09624729918480368,0.3769606456829534,0.1811613456046789,0.9268080413372889,0.49783639090333354,0.8796382035979833,0.6349352482019118,0.8198937399145024,0.6264618723429033,0.7263447197856023,0.4751109229408128,0.7020308858917531,6.416687687550013,6.61002405801725
0.09697951743671673,0.2728685347905816,0.1550740054357821,0.9114676543670754,0.14140892025732887,0.9376866803607442,0.4997472623139181,0.6000925437909606,0.3194643827885123,0.5869552992428987,0.10384363329713775,0.9940345121919119,0.366734935624788,0.43048912154313135,0.7183103372554082,0.8892993077827969,0.013145137308174015,0.05263816251276776,0.34129468970798327,0.6558947804336002,0.3450283136009865,0.6471334015441446,0.48986201829625553,0.8581572287641601,6.388860513228224,6.726738285446494
0.5441964335823608,0.7552690451089881,0.651183521381168,0.8754352991568256,0.5192891322862527,0.5792572124083107,0.4312981793807573,0.7448135844894923,0.5498616583406686,0.6754513419609152,0.2750686037772384,0.9125069490034927,0.07646113598548243,0.744072989412118,0.9027097803591233,0.9856628761704039,0.24449911317521777,0.7555971356404595,0.2158366203102351,0.9736104069429233,0.18768823527217482,0.41092832743270713,0.14469887537516857,0.5211071915293944,6.353355155557981,6.797603478382865
0.09770597033844242,0.8395087413579162,0.4537256191857453,0.9324149821328372,0.4845292647947991,0.7015386076663415,0.87593160545571,0.987126733261987,0.43390138610775464,0.5908654007816605,0.43222984896088523,0.659824587286907,0.035228021264792075,0.19422983060731036,0.5557985108994997,0.8607527481126352,0.8993584034232839,0.9236560603355743,0.8249170426295802,0.956424809352119,0.37643079471212804,0.4064367872361986,0.19790721608309725,0.6198008937339232,6.390923084474289,6.527931356859402
0.24752334057284409,0.935375408627112,0.517861644654544,0.6219775954745472,0.7804262411813784,0.9769800291844655,0.18087948421473854,0.23568833401626732,0.04846056988270564,0.4675811784964985,0.04444890959091852,0.21596002571989747,0.3666958157098684,0.8693841879583373,0.35039353666624873,0.6380961787826581,0.3221725091116556,0.5586915067142205,0.027657564146262303,0.8698764408424269,0.40641393444135754,0.7090054361233744,0.14369410323653098,0.7011515417200139,6.355481774742355,6.604344636063627
0.13563964754052127,0.4791409079830822,0.686639794068604,0.9520751544755417,0.47288130979297416,0.9686890761987221,0.12396310556121282,0.3249236894387275,0.6159637132014002,0.9419170594638713,0.3207677534129413,0.5209681277542193,0.020990657430624116,0.33116204325383036,0.4073372409158521,0.5882418440018207,0.5773736055602856,0.9403912125692457,0.059301693919804555,0.19959915825355512,0.2980066828017556,0.34875118797306304,0.06037628737715095,0.8754896205783007,6.403537868887068,6.567055217355114
0.05715498789312046,0.21377613339809176,0.8779025593280702,0.9891441032069734,0.06708076609171276,0.5492497193791932,0.24858551714425692,0.8610516088006135,0.7117175946038492,0.7981650190265064,0.13393371634329687,0.6099700130448878,0.42942391785377976,0.6833422392422778,0.35464846096904756,0.4215703866419084,0.6743425584721512,0.7712155286569591,0.923762891799172,0.9565073520261459,0.20728778472903941,0.3046536883365084,0.3007320035488028,0.7903438570828883,6.410229926033735,6.635937105782673
0.23772332185952538,0.9884570772377576,0.19569186365425573,0.7006764139890703,0.2951611449938256,0.3781928546938329,0.08945900167580767,0.2195084670484415,0.4172525188916639,0.450624846807017,0.6032640391904436,0.716048229240445,0.028240396820414237,0.6444416985587296,0.6080791036913294,0.7017375737204397,0.6014719290594734,0.9305260230766664,0.2840727856952743,0.6517483186602508,0.13782764363848543,0.5564299626352317,0.510133429336581,0.5511672512302943,6.453257126371715,6.689105645960102
0.27620640688008546,0.5716016225491108,0.6587164510736715,0.8125141252267093,0.8191155756980412,0.9960964298195034,0.8096688374390291,0.9154540590206097,0.8041702057530039,0.9759846386821827,0.6272762547652609,0.821282171136314,0.020964680046094197,0.4664157281874902,0.4524297545891691,0.6727492856822218,0.1556426269994886,0.4364440927395091,0.26983151763363766,0.7973159959393193,0.1056009480618636,0.737519418888029,0.09226709628749508,0.30335325725245843,6.465660510690972,6.684804224450814
0.4374258136784298,0.5432888160512629,0.11498094250334057,0.8639520384184887,0.14580323003247186,0.5176599844020433,0.4226563239281782,0.9986973786088089,0.28791452945535434,0.7399844740442033,0.709003343213498,0.8745161645118625,0.5768101312478728,0.9401149490737835,0.1416548185657147,0.9851246457082323,0.924454948949807,0.9276616305629731,0.04355449950086898,0.7695081381941548,0.17063542753298433,0.5231028725720999,0.025861539896506747,0.9640387533339704,6.62528241151001,6.858517254658103
0.37964861213920076,0.8024253355647459,0.626682813200313,0.8421098628314307,0.255218599599933,0.34111216334986394,0.14265737466702022,0.9586216277432796,0.36897248860758736,0.8328036349085203,0.5064728563107205,0.5516043888543465,0.4560334295636195,0.7946894926385675,0.40649947443798873,0.7640834523212393,0.6166687678358015,0.9523074939360588,0.3488495316478587,0.9052210748435693,0.1504565035854064,0.3592056279920134,0.6937975084559903,0.9323967191548986,6.527400315832609,6.678123431059135
0.039448777107558675,0.7495749812015454,0.7163305871217884,0.7591104965870084,0.10804361751939362,0.9273771814772485,0.9423621059755208,0.9775894148075717,0.1448961894447186,0.21612362064114554,0.695312142887532,0.8195297401238527,0.46594069985789754,0.9647055723384711,0.07294494967247722,0.13248077378134482,0.40216996700841445,0.6608745674811418,0.7025004687394876,0.7140463622867368,0.15534365085955937,0.9900119215915207,0.5079952281007841,0.7070322513152695,6.60492973014721,6.797930498631275
0.4526435009553966,0.8579951023403168,0.15823653724317677,0.7696802058293727,0.5248691451135545,0.5339103880393911,0.33632141907095436,0.9653622117854123,0.26145976870795007,0.7639404834437088,0.1264390110585376,0.49011995907890393,0.006063089644037456,0.5152679863131394,0.01829943674480594,0.38656370822843644,0.22982489725188293,0.27728103431837725,0.29415436118855054,0.295873408200246,0.058447913992540235,0.5045860533282466,0.286073640714012,0.9853949554972578,6.31799535987633,6.58709988819768
0.3481459199016672,0.8474055038220693,0.23522561096678707,0.48446370730388033,0.3015261745414607,0.7339678753438719,0.024072295560615076,0.459292927948987,0.324898252462991,0.3730052728399781,0.44154677764617734,0.637887580970054,0.15726808453173635,0.6113640531740854,0.7967026133352086,0.8498826827771079,0.19991350099313454,0.9595039887167051,0.8490890437296239,0.9427608312904173,0.5476689372745722,0.8751900105935116,0.3615957861309418,0.8049333588834032,6.419759519985598,6.617505676578555
0.8082081299647144,0.8624050655758495,0.006955788960994469,0.06855473944023183,0.3757281589624627,0.9690792524557048,0.14693605013487343,0.42532407655253945,0.3545999227088025,0.514741088551766,0.15821970454965884,0.6631979452760672,0.2319358867230864,0.33356758644649076,0.609710007919126,0.652807340210463,0.7753702723777711,0.8450800148580125,0.5902774034721783,0.9956606635440876,0.09670360818457868,0.2284983600287327,0.7848691019085445,0.9486221231848827,6.341290058748325,6.557262549847944
0.41969271295450583,0.6182608864222202,0.20229032883742448,0.8167957753112324,0.27531943823107996,0.6592010206065739,0.048695553855033324,0.26447740440041223,0.2612779037065317,0.6549422336593949,0.18103089947884665,0.8625702509234641,0.1937018011322288,0.39416878613848705,0.8950876174240627,0.9529185353900109,0.05871487234405093,0.08691074869107918,0.3719555481048854,0.4661582309046529,0.47632601708796984,0.9067658778695302,0.26911310755145057,0.7986826513570221,6.376654599004891,6.66796900640205
0.3168623423410917,0.3612506775189315,0.3076588870583856,0.8013117556484718,0.18003999429845774,0.30536365347923133,0.2032662425250641,0.3311435446589417,0.611946049164917,0.94783313746707,0.7768703462345237,0.8228971909250922,0.020182582623632928,0.2236036327020844,0.3663410158505175,0.3945574550833514,0.26661161661352306,0.5727488090819393,0.36607115812007984,0.4565083189681961,0.5011855097245066,0.5828286243218723,0.07749033044629883,0.7939162868029844,6.527531739470498,6.612699362845757
0.062076494962366,0.8591543724178355,0.784750118505533,0.992763743883061,0.4850308765245196,0.9394082904462732,0.44671529250672837,0.6602637845074255,0.6247413435209108,0.812308061140558,0.6853550703635959,0.7655907125111288,0.06435953809319239,0.9919457514627689,0.34192182068388555,0.9518631991426271,0.5333552795760711,0.8951593974508354,0.3517421431681098,0.723426183487208,0.04917191984813596,0.8330680714452543,0.11328522866676571,0.8955077580104183,6.497519999938046,6.818860923655026
0.7396818040696889,0.7785695778880658,0.635279960979014,0.7359182632820812,0.35393122818466016,0.6342502445688335,0.43007400324973055,0.6765979303110449,0.17383802943319637,0.8301550199361198,0.4834751725897565,0.6300549841081418,0.1840759440308266,0.4488521712946911,0.4928307101276074,0.5868405640451404,0.6376109029474634,0.8487122760422345,0.3830035296994343,0.848422644653695,0.5100999055476468,0.6600319631879945,0.1377593354892559,0.6537897622171379,6.4535349611486295,6.6059339847500365
0.07718744154877588,0.27158017293215286,0.6828029545563821,0.7545945224591231,0.2109190015629997,0.6521449834733648,0.6500943386426525,0.9919126897485802,0.005874909626938596,0.3217718860306301,0.1983578223121918,0.6841924328233399,0.6019271478731945,0.6487674178620314,0.6747312234315828,0.7631200724656422,0.6709860589423473,0.7349696118763364,0.5130524602565009,0.790788517320729,0.12022943334913994,0.611964621700926,0.7020744272651633,0.857690335349505,6.4788584765926975,6.670043319656299
0.5288406845661641,0.6975461573315993,0.4350523366961857,0.9396271923542501,0.1997098569337875,0.4866588632659141,0.17026275998109452,0.6276003795398322,0.36075767868627184,0.9617360221682745,0.6166471165731799,0.9512624139233004,0.48747720145643536,0.5292375466023368,0.3362991051160742,0.6584874968296548,0.4773323611996294,0.8807328601143736,0.23782056405953134,0.867551356691441,0.9299995763986622,0.9452573787464492,0.059028125268780984,0.3696197357262968,6.572882160772412,6.749740492595198
0.14724545232363784,0.6469415108461667,0.6406193605779599,0.693254138893243,0.062249654943690724,0.8498983393557994,0.10304916563163957,0.9041517175306724,0.5097564931272142,0.6280830756827412,0.27527702637320206,0.9155052172373148,0.831918579579064,0.9749579967339872,0.8611883070154183,0.8941833246641747,0.5380776967399874,0.853146283988208,0.7450786863403003,0.99259196795358,0.12062725065267965,0.8369863733432665,0.08335504837300955,0.675758131125664,6.54894214510653,6.832759836156307
0.3141770883867422,0.7133021764302824,0.004367621950298162,0.7985422332570256,0.3752799435995555,0.44677846859538883,0.4615981851756443,0.8792692724554338,0.04271469772223735,0.5442622615109048,0.46679919437350037,0.8498026124651874,0.2761662373338999,0.7541211474436712,0.8405572523144441,0.8956579938469588,0.6001480459225979,0.769320386888596,0.41848231481135845,0.9577994845663473,0.29025545099622163,0.9043836987733305,0.3133423556030642,0.4529799169008477,6.453867008306832,6.76531532258605
0.2536952913038317,0.8251855312386662,0.8335066762788219,0.9105078967492549,0.2133130138758138,0.42646568825605313,0.24478405022825622,0.29021869349349994,0.7969999467200706,0.9190368497026575,0.5766269128328299,0.7497400329092332,0.2941591482116982,0.9191261966805004,0.020835056227260784,0.9463961437535865,0.6273493186112371,0.7593037348149962,0.0167871702787733,0.12301819031041528,0.21763819944086926,0.331779332589034,0.35210419444179797,0.6406864432224871,6.5624889958231805,6.809237186185211
0.5441234180739775,0.9209510001365673,0.4770237154146184,0.5555027791254614,0.26375707112637525,0.6366436033313672,0.24650072326835282,0.819110949763905,0.6443790000256923,0.9412021373892084,0.20378861002738313,0.8264883647863533,0.8236270941438165,0.9529668088418728,0.3178106401879136,0.7732150203914532,0.0318579710607364,0.8055156745124178,0.37602826820348856,0.5041869632891885,0.6432456127035172,0.809391871893916,0.05699411045324432,0.4643396990170493,6.552686906850464,6.816239266279374
0.023873444111732756,0.7275585355348118,0.6014962287333276,0.6761852864152007,0.20511661623409416,0.9676111420887242,0.21167045947993168,0.650795759266349,0.2856886915523891,0.7382999948643382,0.7087144240092272,0.7645224799132446,0.3858783910982817,0.6760481254652462,0.7481224653369903,0.9730954810777784,0.0166142611612341,0.771196308588286,0.07919491292708891,0.23151591637077096,0.4255071698409646,0.9696284878663711,0.21651587387661198,0.4096077228393985,6.6155485498677455,6.735857597555722
