@relation autos_200_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute y_min real
@attribute y_max real
@data
0.8198758747461062,0.9598679947675237,0.4940016482629298,0.6505233953203848,0.05291926688110027,0.8124548398572773,0.058283648506369135,0.7949815234896235,0,0,0,0,1,1,0,0,0.2967659497530525,0.9283174115701306
0.2840817786949843,0.6616113336461152,0.682469991366974,0.868207821353045,0.21133987601439452,0.43922932469165876,0.35556587577665977,0.39768501366511666,0,0,0,0,1,1,0,0,0.509635977599316,0.8754138999726615
0.36011686842572155,0.4534148946700697,0.12367452509668386,0.4022128363953278,0.15211200310804607,0.8958309783542552,0.28462423970974826,0.8013957710659628,0,0,1,1,1,1,1,1,1.287089389931481,1.3051042474880337
0.3996576401241877,0.8163252677261498,0.19538434061084697,0.19884852040735002,0.10173398127335975,0.12398008504015778,0.20985984958714332,0.2345946660028766,1,1,1,1,1,1,1,1,1.2796487645694996,1.2913240529616243
0.3788425883526645,0.6144681332128584,0.5273855438441878,0.6676348937590652,0.07390240222747468,0.4505227379951321,0.2609191504523398,0.9310379394022654,0,0,1,1,1,1,1,1,1.2924746135017298,1.3036798499434186
0.040576209320032364,0.6636443010636613,0.4211737951715875,0.4713874854048967,0.32379493408009374,0.36226580102404604,0.42033511474946694,0.8312663724642619,1,1,0,0,1,1,1,1,0.9342787681212535,1.0160657917965303
0.1368204839344137,0.8918042591781596,0.5339138510738093,0.7256616438579718,0.8571725063214084,0.9236944686872797,0.4496741185336688,0.6471624076956739,1,1,1,1,0,0,0,0,1.1500353183610605,1.1889416293161763
0.1841152186736501,0.3813857002625519,0.07865624045828801,0.31742322824991187,0.30496996991243164,0.700765295104239,0.5029130876539999,0.8941478532632604,1,1,0,0,0,0,0,0,0.8280729792242567,0.9829723895302349
0.07243791131386479,0.662329066335028,0.595489205056194,0.8096304723537169,0.8112494419818893,0.9302075366196114,0.5278176066729736,0.5419847401955777,0,0,1,1,1,1,1,1,1.3057659540689146,1.3113626538412562
0.7569597264507598,0.881146295106225,0.616679367779752,0.8512875653499681,0.8681074201752403,0.9495653492391731,0.09036336818367097,0.7475946486269917,1,1,0,0,0,0,1,1,1.0360813737146004,1.070194678921486
0.722495722465629,0.9945402188059672,0.555271546200372,0.5910193862424219,0.1182348748803419,0.7992945407430422,0.10232647185466126,0.39451550538171754,0,0,1,1,1,1,0,0,1.1588016758042088,1.2362868027097982
0.40802898012222044,0.9619536164963737,0.6877736321406012,0.8204136148491188,0.4859320622443303,0.7516075487888348,0.2063347367151429,0.2956583899763543,0,0,1,1,1,1,0,0,1.2262050307618413,1.2373447418730428
0.7076754100340515,0.9012658477117708,0.2848621151554942,0.642134999504359,0.3705094103652491,0.6656905520024458,0.6335569441983573,0.991876256569685,1,1,0,0,0,0,1,1,0.947470734420361,1.0179297231107272
0.011811391777030278,0.27682503039130035,0.2304266308196541,0.7471408443463938,0.32141828155837227,0.6166109236420162,0.7721658153655994,0.9996058659831446,0,0,0,0,1,1,0,0,0.7300678766678913,1.0525864132944984
0.11069859889979683,0.467147100816132,0.7122081606095895,0.9265597376098733,0.014968289357608966,0.5604025642667518,0.09744331826215258,0.26116399840417026,0,0,0,0,0,0,0,0,0.05444570345039926,0.5262413893822024
0.7947110279145163,0.8074150873193651,0.058062375098513086,0.4560276377774455,0.24447324129279968,0.41414003511355657,0.20800989160838423,0.3946138632417462,1,1,1,1,0,0,1,1,1.0901036641776116,1.1610076845195985
0.1069174996484753,0.4477052568770873,0.10484640074932072,0.8016273107925802,0.16749119043134864,0.5525013862512601,0.06618387020133121,0.5447626038878686,0,0,1,1,0,0,1,1,1.1074494995025481,1.218798857237919
0.5140838647518736,0.8503105395941064,0.12895802801844125,0.8760821667226006,0.35052465040841685,0.816654300390488,0.33176400934150074,0.5047111409860163,1,1,1,1,0,0,0,0,1.0654807431725861,1.1968923909801603
0.6301336166758954,0.7965392954033084,0.30698467761374837,0.7497440856053258,0.7201197107104,0.8380268305450284,0.19175369325011227,0.8060529453198524,0,0,0,0,0,0,0,0,0.4963513630190395,0.6771769529190952
0.14334561566963766,0.8563465599524154,0.17852875640307586,0.9959352228678701,0.021001542243907267,0.9072537854639521,0.009444388237913826,0.31902530168023213,0,0,0,0,0,0,1,1,0.33455041420733733,1.0451754814183267
0.22450186424353358,0.4127309992081035,0.3114287821548355,0.8133880944158968,0.6726258909975235,0.9606331291731253,0.05356760919675918,0.23663249251711627,1,1,0,0,1,1,0,0,0.752756385274275,1.0547541177211648
0.19486189161548084,0.3506215758603458,0.04935120591277453,0.662556710786029,0.11629581318838977,0.5060028826377243,0.06110232920480929,0.5798818590300058,0,0,1,1,1,1,1,1,1.2863673818677506,1.305567282998879
0.8487073361901502,0.941539047336039,0.6339101146344762,0.8211882640549981,0.14892941683140715,0.41221770317784323,0.023416771558314675,0.5583533685818581,1,1,1,1,1,1,1,1,1.331145094238169,1.3770802773263675
0.4098870314182962,0.5060181685526187,0.19342723718640698,0.3470622575834351,0.48668981525834754,0.7162067446726501,0.43331918121269974,0.5288453511789941,1,1,1,1,1,1,1,1,1.3112736849764985,1.3463017727331401
0.3727328885993848,0.5548261033238162,0.17553521630830982,0.19710767793664585,0.46992615318427544,0.7476596738464221,0.06304317445721297,0.16639498484625148,0,0,0,0,1,1,1,1,1.1609836125690018,1.1856773776504257
0.7251042020390199,0.9205485466140648,0.6226044069125468,0.7462345979054272,0.6964368360245419,0.9296531667950703,0.46051313621005796,0.7829108100892569,1,1,0,0,1,1,0,0,0.9511688478871018,1.0551892663956242
0.5352191868557202,0.7122308153572662,0.576656341645511,0.7485979366206494,0.4296101359388288,0.923583454467589,0.13064250534602218,0.35153291697125433,0,0,0,0,1,1,1,1,1.180663846505813,1.1971146817883316
0.6325549456702781,0.6757393590834277,0.31962419068674763,0.652874402483329,0.93478376211978,0.9820653248351359,0.09662133340992307,0.8538900750116385,0,0,0,0,0,0,0,0,0.7083755240786818,0.8093840438082847
0.4033205152953372,0.7155469498813486,0.12644039904308435,0.5171373571060894,0.321832161169465,0.7893428809132517,0.19819558103507817,0.9661751319872373,0,0,0,0,1,1,1,1,1.1396281138773534,1.1942032737275907
0.5791733373035036,0.6927722554872486,0.6236961573991897,0.7299284602705649,0.501042685869873,0.7648284059168499,0.6775657886568803,0.8858257514294181,0,0,0,0,0,0,1,1,0.8355216865583285,1.0032950810633623
0.33299699702926344,0.6327205881928746,0.17243656368059002,0.5718219501042733,0.37775740817872516,0.6999932612865052,0.7978334560197817,0.9433376774928924,1,1,1,1,1,1,1,1,1.3000840095324762,1.3790731430716834
0.18137762058499862,0.28330064001209965,0.8669643799567985,0.9652880447365294,0.7867932129684602,0.9854046512844837,0.061055061496977925,0.34241401177044417,1,1,1,1,1,1,0,0,1.3121097972393936,1.317820007242641
0.1754483459705275,0.4782453169445535,0.06787310998408402,0.29201025310273476,0.1149854302834532,0.24779133457865576,0.23430112544154602,0.3609416823974665,0,0,1,1,1,1,1,1,1.2873958257878972,1.2944514696002711
0.5412750001251305,0.9139720872980174,0.06804091208211882,0.6639021192249945,0.1014911562170091,0.28754623016095615,0.7393344615499774,0.8238384404720552,0,0,1,1,1,1,1,1,1.2840899463910889,1.2989475350877133
0.6147327860700298,0.8015100614020592,0.5007157735832584,0.8193445766630458,0.17023252385762044,0.9712296034009986,0.04266841305013802,0.49369982147785674,0,0,0,0,0,0,0,0,0.06291878039324408,0.7802556200414239
0.600591865289271,0.6708923672942916,0.27575543488866594,0.8005282312934205,0.22378148186100788,0.47839344510277926,0.41631951367205366,0.8191911234675666,0,0,0,0,0,0,0,0,0.11975029085244632,0.3641893486129657
0.09851435397177866,0.36370308291913356,0.23253527960120257,0.3641076282768825,0.39076451633841347,0.8165720714980895,0.054063842978779864,0.44476764491462617,1,1,0,0,1,1,1,1,0.9125541539092011,1.0401236631708985
0.06531990202996063,0.32010088481372,0.6100310429347326,0.7867532984774903,0.4744781931008144,0.9759700143549914,0.06217481078977283,0.14116255972501768,0,0,1,1,1,1,1,1,1.3035931923355069,1.3140385027573602
0.3469774180150783,0.8186327527313639,0.5093377549104313,0.9880363222169317,0.15234752209919655,0.7919106346843847,0.44013185498721086,0.9248631020629259,0,0,0,0,0,0,0,0,0.040998498774423076,0.6920685953073781
0.11104200082907234,0.14803651821652208,0.11378753564498001,0.4246142930690868,0.5831084338831176,0.8700750736456506,0.3712605115865213,0.6937815390223107,1,1,1,1,0,0,0,0,1.077432901048018,1.1390912819176156
0.026996271581478992,0.24882989061844818,0.5538052001818423,0.9540537234864916,0.16001264618780653,0.17243466138389152,0.17767169286663687,0.8531258387473443,1,1,1,1,0,0,1,1,1.1683157260457628,1.228383152229708
0.378321118482562,0.8823538884469198,0.06411113642823185,0.6543213514065986,0.28264622404740214,0.9986942280605429,0.01852038878852247,0.30800433001851113,0,0,1,1,0,0,1,1,1.1111603708952076,1.2533500786836997
0.2013213029705171,0.8458108423265729,0.07657416058792077,0.6093242774552085,0.7635576870762931,0.9583091201392046,0.47272961176652717,0.7350439042621842,0,0,1,1,1,1,0,0,1.2236912711259795,1.2429792763715004
0.7282866833531545,0.8130735168391737,0.6961724519793399,0.9663529295217639,0.0779874177805846,0.3399013648429342,0.3816049526100954,0.569937720892452,1,1,0,0,0,0,1,1,0.9625240277583694,1.0112200053743123
0.4107841859808774,0.5608296611463814,0.42007509381583374,0.6415757836890716,0.1133222784944089,0.9715194166665059,0.030543231780519764,0.21485722978745125,0,0,0,0,0,0,1,1,0.46613671754872016,1.0322257614744852
0.1423620616030602,0.9281953837508264,0.3072485353006674,0.8709778605592745,0.8619947502080921,0.9962889306077697,0.21157043127130937,0.2466654721519428,0,0,1,1,0,0,0,0,0.9528142254677071,1.14031928420065
0.3577252694461145,0.6075863950403938,0.11379721084426442,0.19712396743147464,0.7767927534708031,0.8247570480251231,0.4297598180023454,0.5748030588127137,1,1,1,1,1,1,0,0,1.164479942507676,1.2024214128001407
0.3208800556408742,0.6515889783497952,0.5756662399947883,0.605500036731877,0.5846482671413296,0.6901209584622545,0.28917622005887655,0.34744991900023314,1,1,0,0,1,1,1,1,1.033412809023436,1.062848720506604
0.3375642775639799,0.8796818953638018,0.025652100977039738,0.47979071454516786,0.509248876443156,0.6812778513183849,0.07261727048970057,0.6606470147725695,0,0,1,1,1,1,1,1,1.290208596379005,1.304422339321167
0.05980658177040987,0.3528539555333051,0.38986565648509364,0.945475681676487,0.17855725348492557,0.6669259794357086,0.7645323958662295,0.8627079622840971,1,1,1,1,1,1,1,1,1.3200151920079382,1.4120649508499024
0.8908989428431695,0.928713960219799,0.20129231197215014,0.864524292202007,0.02881192511709063,0.1693044525892622,0.1573810268267526,0.9193587148418002,1,1,1,1,0,0,0,0,1.0521893558221933,1.14466952024693
0.39211635638940445,0.7079318153503635,0.5471249402778361,0.8348040618706655,0.28895537298800367,0.4365491621360984,0.4620049556140441,0.6007386904266859,0,0,1,1,0,0,1,1,1.1486542429782443,1.1988022159019232
0.6299426897197994,0.9313243131982138,0.24389584991888746,0.3469043391840353,0.009551594127238938,0.8308831439211117,0.39051149190840706,0.752397887662786,1,1,1,1,0,0,0,0,1.0527758724601375,1.137531722058197
0.17529478611898552,0.41616038946641154,0.21905433743188063,0.2680206410867114,0.2061835068063016,0.7216612410851406,0.08874666755213179,0.11000901904554838,0,0,1,1,0,0,1,1,1.1231482785631137,1.1827909738978417
0.5719413639551478,0.9093354084098487,0.1750496104332261,0.4603477012283702,0.32241593220701925,0.6631557701502514,0.7284106074513749,0.9049723008583633,1,1,1,1,1,1,0,0,1.1227106420921478,1.2308913904311343
0.6598302991163233,0.9039784864305412,0.03344290218710022,0.10300283410405209,0.3158186585925611,0.9414481238484305,0.6075850757811441,0.9089570326830203,1,1,1,1,1,1,0,0,1.0835288281527666,1.1857219664533865
0.40261381082127334,0.788343960910607,0.17280170778834447,0.34749304964153893,0.36539087011836047,0.8432813692368252,0.13372581151541585,0.782345921656444,0,0,1,1,1,1,1,1,1.2904858070770322,1.3039345935078237
0.1466910201617021,0.17498884527482383,0.2566155113343658,0.8063955964780223,0.7220425844707133,0.9105851908929988,0.09696850202202634,0.23819375936656395,0,0,0,0,1,1,1,1,1.1883844280027027,1.2027299757481043
0.16188828415985101,0.5542119530998748,0.10130177872065693,0.9441506872026075,0.42841376270540155,0.6493673124676936,0.4534829522323133,0.9865270594634002,1,1,1,1,0,0,0,0,1.064193593670082,1.1885861769311785
0.22407105011447837,0.28370238795484903,0.11383840114962729,0.7563553000095528,0.6362181587606972,0.6613993101043935,0.10709276563501813,0.5125467527666178,1,1,1,1,0,0,0,0,1.082550784852601,1.1623573972956929
0.061388700295718746,0.6982686911953878,0.17035993630986457,0.923191331166985,0.2384300447296407,0.9204282000647378,0.47711104729450493,0.5079863581219309,1,1,0,0,1,1,0,0,0.594438930892631,1.0805484489119492
0.09146644248313307,0.7717981772083538,0.44431386111055005,0.7416446214678519,0.5115747240945869,0.776232265007913,0.22020794525381193,0.23625929610491503,0,0,0,0,0,0,0,0,0.32657228696285134,0.7302539968057778
0.01391569855672059,0.4044569719894372,0.14310542990223174,0.4503617704311431,0.08756674968542755,0.5512660051866812,0.13084737784056688,0.5622617945742211,1,1,0,0,0,0,1,1,0.8551938679971807,0.9798994111903844
0.5680413990827942,0.644958116854632,0.015705781275710762,0.986648691889426,0.09258386401804475,0.4442452291189166,0.23667379394371368,0.9922654774954516,1,1,0,0,0,0,0,0,0.5131534284313742,0.9559439110368564
0.825471827597218,0.8755784964425694,0.7833011838623525,0.9246012584909901,0.5262557546535038,0.5705158286141295,0.74818031384213,0.8000395831716669,1,1,1,1,1,1,0,0,1.2683450837683206,1.3034635626355238
0.414409070419851,0.9812204654816123,0.05080167067271024,0.6135363854205266,0.4147647080714558,0.7964248277155244,0.5550542738736812,0.8180781130735405,0,0,0,0,1,1,1,1,1.1385352655839522,1.194759465425114
0.008528927495490168,0.058689012691078846,0.25715929563439055,0.3670840267023092,0.3233543318000045,0.34957607038412053,0.15176228799429126,0.17840846422174095,1,1,1,1,0,0,0,0,1.0709544391754924,1.0868235679887008
0.46921111189942877,0.7849189444357997,0.8960472195597555,0.983481374292164,0.47011672197520915,0.5456619692696753,0.5538813419837385,0.8235724489183409,1,1,1,1,1,1,1,1,1.39039144571935,1.4089314902457666
0.2786766596920801,0.6278529388303797,0.16763235684644495,0.4142349022360402,0.2785230937683425,0.596342850364859,0.6052436841751746,0.728437824584835,0,0,1,1,0,0,1,1,1.118816985798193,1.1776428310748397
0.3723391989144069,0.7567357280681433,0.0404562124668022,0.714065991270782,0.5059257119703675,0.8926749478157247,0.5579791707919102,0.988517539674994,1,1,1,1,0,0,0,0,1.0665578055098734,1.1842070588898612
0.2147872568494521,0.7228524156316298,0.10906083607058625,0.3749080614705944,0.7338559377065257,0.9947357566449067,0.1354035067102567,0.18837006065866435,1,1,0,0,1,1,0,0,0.6769130060213006,0.8903767370761754
0.09506858769473969,0.16860344129693194,0.253193656419356,0.7539785422301057,0.7803626664446536,0.8222241377540471,0.49034050533723916,0.7688229734459577,1,1,0,0,1,1,1,1,1.0109392467431775,1.1155103372179145
0.021004421507024973,0.08390418124472365,0.8482505856766708,0.927573201281151,0.6235432486290091,0.8381973769310119,0.5090516283942991,0.7041811765671154,1,1,1,1,0,0,1,1,1.246664798795593,1.2797971281365434
0.6601609375170654,0.8005320786078749,0.4922236011703933,0.5352243026722466,0.17988835695300565,0.4539481563093879,0.7148891679079981,0.9141630740725852,1,1,1,1,0,0,1,1,1.150548516678814,1.1814746440856885
0.16206492898883174,0.9163260314290577,0.10498749033620114,0.6660348941345174,0.6590424942282996,0.9761891962406072,0.5818316545876819,0.9547405280992329,1,1,1,1,0,0,0,0,1.0839503531454748,1.1874723768635875
0.12640699603441774,0.5502916035853874,0.13739667473517458,0.9746131567692597,0.7927253819063487,0.8828346378126292,0.254677107233649,0.806924911603856,0,0,0,0,0,0,0,0,0.589025678654361,0.8512280669325437
0.03890621786937143,0.5467845642463923,0.43345534749400483,0.6674283732516287,0.22703051999957302,0.8161757456633779,0.16795303681901597,0.42042219853396123,0,0,0,0,0,0,1,1,0.5812783314656995,1.012931684737302
0.5947015278342186,0.8365073902185234,0.1736553863991106,0.4248236386640136,0.09645983698136973,0.15996382800760567,0.42334912187255025,0.5392105275519162,0,0,1,1,1,1,1,1,1.2876419580847527,1.2940488215580177
0.27673452367074924,0.679810934317628,0.31875002732389046,0.6397663511367552,0.6315090483756379,0.9584219069177686,0.4616909496804259,0.8669079739308337,0,0,1,1,1,1,0,0,1.2252193307675496,1.2417689546469872
0.6187373942005212,0.9267035942857416,0.25887549578608227,0.9959650340227489,0.343353697072896,0.48612361332651477,0.6764304843898513,0.731454251055008,0,0,0,0,0,0,1,1,0.6414423612804758,0.8393835240723135
0.563865850568594,0.7178170860069153,0.8657465485408208,0.8755380697786723,0.7926813533824509,0.9934740113985954,0.13595861760829375,0.8425432612102774,0,0,1,1,0,0,0,0,0.9389976356190979,1.0729818879944315
0.0819301984857328,0.4372459596079572,0.2133349311583833,0.4069289211512185,0.24380213129696338,0.5853757662950652,0.02508898720888597,0.6112941958334004,1,1,1,1,0,0,1,1,1.1202814254464273,1.188318823745564
0.38873060279588845,0.9937882807790704,0.38313870891822077,0.6853510559337079,0.14790581686409277,0.48270374416946427,0.5584975971765673,0.6693319241630289,1,1,0,0,1,1,0,0,0.5956078963814425,0.9487347004954786
0.18503813531480484,0.7276211681374913,0.013575703905745695,0.6288219221863209,0.09757745462971623,0.6518612630880793,0.4399409618043094,0.6083643918183592,1,1,0,0,1,1,0,0,0.49758852812842447,0.9464386286612084
0.08750940415002151,0.7852913089213684,0.12760534974492754,0.9473026673157182,0.17691424798845967,0.869883412008416,0.11946938076873082,0.9566495382944434,0,0,1,1,1,1,1,1,1.2862443695706975,1.3140429794789994
0.22276871648003305,0.4914313321300221,0.7267444196465418,0.7488268130820319,0.2897225000112972,0.7537297075727444,0.6428476665182855,0.9499402785112031,1,1,0,0,0,0,0,0,0.7806573086210824,1.023075275620044
0.08517609088000788,0.7196683199460501,0.10054120977479641,0.3891665414513218,0.400207447760044,0.8685692084819456,0.30412713546831405,0.5323277417555798,0,0,0,0,0,0,0,0,0.25292238939059375,0.8495877798328264
0.13947941080990622,0.9280049851851553,0.2237588749042052,0.32363022302207667,0.4719479641633225,0.6806498764314473,0.39122863857803336,0.4345256476611904,1,1,1,1,0,0,0,0,1.0817111098671324,1.1214622370726832
0.626017187814381,0.8825688236904501,0.12735030132636105,0.5195584480413968,0.35955139325945873,0.4508864964455487,0.4828837766247581,0.5634258763757101,0,0,1,1,1,1,0,0,1.1975236008093946,1.2329604864637753
0.23666462730098803,0.36846988234432665,0.12447325990250868,0.20913903033771675,0.20577899615745687,0.3179172938299204,0.40601548175815305,0.9419712507450305,1,1,0,0,1,1,0,0,0.5728799515765425,0.6521732639625237
0.20459715752001317,0.5548497194286215,0.36730682203960763,0.6970372076929617,0.8049729181236894,0.9151551887156645,0.07204352932791702,0.9980151795097075,0,0,0,0,0,0,1,1,0.9846012731650517,1.0267922345175389
0.36150444850400787,0.8315342472790737,0.08207040264755827,0.28736637414440724,0.1855521566069558,0.36014924550819316,0.04523492157786191,0.4051339339828727,0,0,1,1,0,0,0,0,0.42615783243071703,0.7480602714840742
0.10618766563932847,0.3738776591657409,0.6307114094953166,0.9268974462118841,0.3811618977979664,0.4990796971561867,0.07504348847784448,0.6449111510312353,1,1,1,1,1,1,1,1,1.3597542520989139,1.4067394642603768
0.07676123600412488,0.8711423953025641,0.05052911698788609,0.783599153058167,0.2548937327395666,0.35381704570027983,0.24947950326167823,0.6548662035655869,0,0,1,1,0,0,1,1,1.1049556770504205,1.19115460321469
0.545594578045824,0.9345458762849982,0.3767720801572937,0.38016253299922664,0.21870973927381343,0.38560602367283303,0.48531615863816524,0.5596699535776692,0,0,0,0,0,0,0,0,0.07952556460053542,0.28036439796409895
0.001711738033864818,0.8004404450574909,0.5903860378048411,0.7681647125857552,0.340531497315244,0.9559471653170665,0.09692065412530071,0.470209618379993,0,0,1,1,0,0,1,1,1.1588488322844086,1.265628303224076
0.7200527832758538,0.9001978791594963,0.08419846449806334,0.45641613658030766,0.5420603105987779,0.6724566399970595,0.2680242916308476,0.5717303382343798,1,1,0,0,0,0,0,0,0.9144951994750506,0.9982146351911535
0.012824302920454667,0.9546816659940198,0.1876198214203033,0.984079659977435,0.46668277167937444,0.4918574428595366,0.39274323211272033,0.544058856814105,1,1,0,0,0,0,1,1,0.9311045960048164,1.027873413831733
0.02200547164838118,0.527710705115835,0.13096038678812516,0.7366890851115216,0.2069868692334571,0.9129165468207874,0.5600106958196608,0.6245706622644345,0,0,0,0,1,1,0,0,0.5116817711301042,1.0743359698335953
0.00018064906270798264,0.007034347050349443,0.6845792299191729,0.9552712997619601,0.28010889042521614,0.42186954025624535,0.12714567252005726,0.2674508527209495,1,1,1,1,0,0,1,1,1.2002209691778645,1.2459030078996984
0.034848108027558555,0.9567292739120388,0.40622339916478556,0.8379999022006471,0.057312154145586325,0.7225936659136981,0.20603591377517405,0.985951206277892,1,1,1,1,1,1,1,1,1.2985985764409587,1.4095199370900593
0.11284883674327517,0.5018782812597956,0.5141812509257785,0.8878680515825014,0.42823770294304864,0.811612419542905,0.2052276675113286,0.5867544852999408,1,1,1,1,0,0,0,0,1.111434708977573,1.1933768549484638
0.4652613798066415,0.6194845993286251,0.41045153518748745,0.9369633125818618,0.018651538218486974,0.4067828791054353,0.15578343497904745,0.5733350802709709,1,1,1,1,1,1,1,1,1.3044958772041833,1.3961847527678368
0.3294362107652743,0.9689176440556155,0.6283035856632027,0.982801012080763,0.17834147980853776,0.9047507430519498,0.14683132521430442,0.4014966656718445,1,1,0,0,1,1,1,1,0.965071560202504,1.1552092803547496
0.28272109188589245,0.5087907317434075,0.133989204666918,0.5894269638513144,0.04499727003892984,0.7569878529013849,0.6024156386895179,0.6724396178188539,1,1,0,0,0,0,0,0,0.5615992505682343,1.0113111368272871
0.006707126910192929,0.6248980312628771,0.0014296282142068906,0.6916882382026978,0.7229152722374139,0.9753319824181975,0.0647828745727177,0.9803029769893574,1,1,0,0,0,0,0,0,0.8787020132894579,1.0394836053096386
