@relation regression/cpu.small.arff_RQP_training_data
@attribute x0 real
@attribute x1 real
@attribute x2 real
@attribute x3 real
@attribute x4 real
@attribute x5 real
@attribute x6 real
@attribute x7 real
@attribute x8 real
@attribute x9 real
@attribute x10 real
@attribute x11 real
@attribute y real
@data
0.02005420054200542,0.08521739130434783,0.3680555555555556,0.12556475903614459,0.08258396035969903,0.12922465208747513,0.013431833445265278,0.10366767192941971,0.1214426775918339,0.00014174344436569805,0.01937854994988306,0.47870862189253227,6.341839838507521
0.007046070460704607,0.020869565217391306,0.22206072351421188,0.08527861445783133,0.03817214167737199,0.02982107355864811,0.0335795836131632,0.2580246527529013,0.32440302756753003,0.0007795889440113396,0.013782158369528901,0.4653173946865729,6.314085230702376
0.013008130081300813,0.05565217391304348,0.02503229974160207,0.006588855421686747,0.0036703982382088455,0.09940357852882703,0.0335795836131632,0.03618470921333407,0.01856593292132491,7.087172218284902e-05,0.3072168392916806,0.81103743115258,6.33724025666963
0.036314363143631435,0.1565217391304348,0.14058462532299743,0.023531626506024098,0.009910075243163884,0.05964214711729622,0.036937541974479515,0.015848028654540446,0.01225526005138532,0.00010630758327427358,0.053374540594721014,0.4548260620501653,6.326307083916478
0.008130081300813009,0.008695652173913044,0.13614341085271317,0.06344126506024096,0.03707102220590934,0.049701789264413515,0.0167897918065816,0.03600777558007118,0.0512225539893063,0.00035435861091424523,0.004761109254928166,0.6808132187046543,6.315722016698879
0.002168021680216802,0.0,0.1501937984496124,0.038215361445783136,0.03541934299871536,0.11928429423459244,0.013431833445265278,0.05193259422309708,0.02635594750364558,0.00010630758327427358,0.08945873705312396,0.4694891415554223,6.336994709201738
0.005420054200542005,0.006956521739130435,0.29271640826873385,0.038780120481927714,0.029546705817581207,0.05964214711729622,0.0167897918065816,0.07818922873956359,0.06147461981806819,0.00035435861091424523,0.11618777146675577,0.4949368866143452,6.319055950033567
0.005962059620596206,0.010434782608695653,0.35578165374677,0.03369728915662651,0.02899614608184988,0.18836978131212723,0.08378106111484218,0.03378601163487073,0.035286993958752864,0.0012048192771084338,0.0697460741730705,0.685199392827609,6.377290064649092
0.0027100271002710027,0.006956521739130435,0.11781330749354005,0.011671686746987951,0.017434391631492015,0.009940357852882704,0.0033579583613163196,0.016535576128763354,0.015833344906603708,0.00017717930545712261,0.021550283995990644,0.4531681515345368,6.299336853177465
0.004336043360433604,0.0052173913043478265,0.3095122739018088,0.13102409638554216,0.04349421912277482,0.049701789264413515,0.013431833445265278,0.18348809418727494,0.0918697312686619,0.001984408221119773,0.008686936184430337,0.5774115821922846,6.31497370487864
0.001084010840108401,0.0,0.02810077519379845,0.007906626506024096,0.0055055973573132685,0.09940357852882703,0.0335795836131632,0.02582360231335778,0.04052940768002222,0.0,0.5377547611092549,0.8255895077757742,6.337131491127692
0.0027100271002710027,0.0,0.25767118863049093,0.07323042168674698,0.038906221325013764,0.09940357852882703,0.013431833445265278,0.052808950071070324,0.04864551072842164,0.0013465627214741317,0.1816739057801537,0.6932384087803726,6.331042849646625
0.0,0.0,0.02414405684754522,0.010542168674698794,0.006973756652596807,0.009940357852882704,0.0033579583613163196,0.000537134094715305,0.008701062426220402,0.0007087172218284905,0.04769462078182426,0.7629072056027478,6.299244694087338
0.0005420054200542005,0.0,0.2008236434108527,0.03859186746987952,0.03450174343916315,0.009940357852882704,0.0033579583613163196,0.11828508164477822,0.03672578293174085,0.0006378454996456413,0.017624457066488474,0.764781772346017,6.299408372524139
0.0005420054200542005,0.0017391304347826088,0.06895994832041344,0.01581325301204819,0.010093595155074325,0.02982107355864811,0.010073875083948958,0.03620845869430895,0.0071222831747795295,0.0004252303330970943,0.25643167390578014,0.7612461745241699,6.308053758466271
0.0032520325203252032,0.008695652173913044,0.1413921188630491,0.02296686746987952,0.01761791154340246,0.02982107355864811,0.013431833445265278,0.04696182785505375,0.030701756822442885,0.0004252303330970943,0.01528566655529569,0.4379701183807845,6.308311775491191
0.0016260162601626016,0.0034782608695652175,0.1292797157622739,0.023531626506024098,0.021104789869700862,0.02982107355864811,0.0167897918065816,0.02692716152932408,0.056689952086660646,0.0007795889440113396,0.036585365853658534,0.47392791945381235,6.309187783675667
0.0027100271002710027,0.0,0.38695090439276486,0.09450301204819277,0.05927693154707286,0.09940357852882703,0.010073875083948958,0.06558379588746072,0.08529740990209013,0.0006378454996456413,0.20923822251921148,0.7339791412656558,6.330491048110485
0.007046070460704607,0.01391304347826087,0.3423772609819121,0.055346385542168676,0.03376766379152138,0.13916500994035783,0.050369375419744795,0.03789269272011118,0.03831345045482953,0.0004252303330970943,0.05988974273304377,0.4430784799292078,6.3530877875930605
0.33712737127371273,0.9443478260869566,0.44113372093023256,0.08923192771084337,0.053220774454028265,0.05964214711729622,0.06380120886501006,0.0659649750571076,0.07053676827998055,0.0007087172218284905,0.03942532576010692,0.47335239848697275,6.345021842644808
0.015176151761517615,0.04,0.5132428940568475,0.07567771084337349,0.031198385024775187,0.20874751491053678,0.08394895903290799,0.17978871670075378,0.021985695437816817,0.0006378454996456413,0.03190778483127297,0.4454915666786288,6.384283202559343
0.0065040650406504065,0.017391304347826087,0.13517441860465115,0.018072289156626505,0.013029913745641402,0.06958250497017891,0.013431833445265278,0.04671206248013455,0.013323519200055551,0.0007795889440113396,0.03817240227196793,0.4412636496766874,6.321061884358811
0.004336043360433604,0.0034782608695652175,0.25839793281653745,0.0935617469879518,0.06570012846393834,0.20725646123260436,0.04667562122229684,0.32734740859517464,0.12355808624401084,0.00035435861091424523,0.057801536919478785,0.49591852655933416,6.373930264646636
0.001084010840108401,0.0017391304347826088,0.011627906976744186,0.0030120481927710845,0.003119838502477519,0.039761431411530816,0.013431833445265278,0.013566495182219872,0.011765294076800221,7.087172218284902e-05,0.5877046441697293,0.8230244050312391,6.313079217589342
0.0005420054200542005,0.0,0.09423449612403101,0.004329819277108434,0.004404477885850615,0.02982107355864811,0.07051712558764271,0.018781881204304515,0.004430247899451427,0.0004252303330970943,0.3788005345806883,0.8154182557390496,6.324158874426264
0.030894308943089432,0.09565217391304348,0.08187984496124032,0.01901355421686747,0.013213433657551845,0.009940357852882704,0.0033579583613163196,0.008101739609898942,0.019565307964724672,0.00014174344436569805,0.07400601403274307,0.4336120293243758,6.300817359778413
0.011924119241192412,0.02608695652173913,0.3690245478036176,0.07586596385542169,0.046063497889521014,0.11928429423459244,0.053727333781061114,0.21472301574076016,0.16246427331435317,0.0009922041105598866,0.06857667891747411,0.599012564723819,6.347981049113423
0.020596205962059622,0.05217391304347826,0.4749677002583979,0.05327560240963856,0.034134703615342266,0.28827037773359837,0.10073875083948959,0.1586453454381799,0.11328046663426151,0.0004606661941885187,0.013197460741730706,0.45282444381537856,6.413986348560395
0.014092140921409214,0.0034782608695652175,0.4275678294573643,0.08829066265060241,0.043861258946595705,0.3081510934393638,0.2753525856279382,0.1298783907826681,0.10841024928824387,0.0009922041105598866,0.00559639158035416,0.4864431600603606,6.465360549010937
0.0027100271002710027,0.0052173913043478265,0.2969153746770026,0.030308734939759035,0.026059827491282803,0.05964214711729622,0.020147750167897917,0.06826629976357391,0.0886244010832581,0.0,0.053875709989976615,0.43972833270550576,6.319692127769127
0.017344173441734417,0.07304347826086957,0.1794250645994832,0.04442771084337349,0.03762158194164067,0.19880715705765406,0.026863666890530557,0.06264638091555041,0.01820540240261093,0.0,0.01252923488138991,0.45630297991471946,6.36668264576448
0.0005420054200542005,0.0,0.1378391472868217,0.02804969879518072,0.01688383189576069,0.039761431411530816,0.0167897918065816,0.017419452645711972,0.030430664537184918,0.0,0.10056799198128967,0.4672579390464897,6.3125296262095985
0.001084010840108401,0.0,0.3326065891472868,0.03765060240963856,0.03285006423196917,0.08946322067594434,0.010073875083948958,0.033318146859665505,0.024582181792931045,0.0004252303330970943,0.045522886735716674,0.7761214523099967,6.326476642213581
0.001084010840108401,0.0017391304347826088,0.0708171834625323,0.012612951807228916,0.008625435859790788,0.009940357852882704,0.0033579583613163196,0.0020915376245214975,0.012434136518297341,0.0004606661941885187,0.013531573671901102,0.4519386497324117,6.299167125127276
0.0,0.0,0.011789405684754522,0.004894578313253012,0.004587997797761057,0.009940357852882704,0.0033579583613163196,0.00045599003471778293,0.0032842163738629263,0.00021261516654854715,0.09530571333110592,0.78772771750881,6.299394365536504
0.02168021680216802,0.019130434782608695,0.2659076227390181,0.0521460843373494,0.035786382822536246,0.13916500994035783,0.07051712558764271,0.08902334613562299,0.015095618359836123,0.0,0.08102238556632142,0.4871292381145559,6.358454439038704
0.02981029810298103,0.0,0.36684431524547806,0.05572289156626506,0.039640300972655536,0.8036779324055666,0.6200470114170584,0.07153224922230346,0.01565613499062565,0.0,0.011025726695623121,0.49162061978838123,6.714064259192027
0.007588075880758808,0.006956521739130435,0.11837855297157623,0.06626506024096386,0.04202605982749128,0.10934393638170975,0.030221625251846875,0.1854707800239949,0.0955911395042011,0.0,0.025643167390578016,0.47712426750357195,6.3382643264864
0.0005420054200542005,0.0,0.06613372093023256,0.02051957831325301,0.015048632776656266,0.019880715705765408,0.023505708529214235,0.0018568135875530554,0.008751058954239289,0.001417434443656981,0.0696625459405279,0.4742604823052936,6.307761764010561
0.003794037940379404,0.0017391304347826088,0.1784560723514212,0.037838855421686746,0.015966232336208478,0.02982107355864811,0.020147750167897917,0.44805335400065943,0.017675994722588708,0.0006378454996456413,0.0035917139993317743,0.4388501171325593,6.309934628643828
0.001084010840108401,0.0017391304347826088,0.16343669250645995,0.024096385542168676,0.01523215268856671,0.039761431411530816,0.0167897918065816,0.03979383867215069,0.045654051801958195,0.0002834868887313962,0.02923488138990979,0.44012241522656403,6.312281774147163
0.0005420054200542005,0.0,0.10198643410852713,0.011295180722891566,0.006239677004955038,0.009940357852882704,0.0033579583613163196,0.006995013796469323,0.00890604819109784,0.00014174344436569805,0.07776478449716004,0.47527421946919224,6.2993427863187454
0.004878048780487805,0.01391304347826087,0.02915051679586563,0.02315512048192771,0.013580473481372729,0.009940357852882704,0.0033579583613163196,0.11521941947560355,0.02764308034164294,7.087172218284902e-05,0.10415970598062145,0.7848162322768741,6.299754591827354
0.017344173441734417,0.04521739130434783,0.25,0.06475903614457831,0.04367773903468526,0.049701789264413515,0.023505708529214235,0.04318209795790088,0.03804624678841747,0.0005669737774627924,0.02923488138990979,0.5863667062680965,6.318130460746313
0.013550135501355014,0.0,0.2613856589147287,0.03614457831325301,0.022756469076894843,0.3086481113320079,0.302887844190732,0.08369752502700514,0.025994305950975627,0.0006024096385542169,0.006515202138322753,0.4901691122221306,6.472396987752134
0.008672086720867209,0.02434782608695652,0.10125968992248062,0.021649096385542167,0.013763993393283172,0.039761431411530816,0.010073875083948958,0.12709059754089957,0.10098632039441706,0.0007795889440113396,0.05830270631473438,0.6738458932277097,6.31092009133657
0.0,0.0,0.026001291989664083,0.0062123493975903615,0.011928794274178749,0.039761431411530816,0.010073875083948958,0.005125137994380081,0.026485938476494688,0.0,0.009772803207484129,0.7784944175357806,6.310409936081251
0.0,0.0,0.005975452196382429,0.006024096385542169,0.002569278766746192,0.009940357852882704,0.0033579583613163196,0.10113043571193621,0.12611846399555587,0.0006378454996456413,0.30045105245573006,0.811341017348101,6.300013311555909
0.007046070460704607,0.036521739130434785,0.017361111111111112,0.002447289156626506,0.001284639383373096,0.009940357852882704,0.0033579583613163196,0.00014487183394679563,0.001768766057912645,0.0002834868887313962,0.0981456732375543,0.780230787919855,6.299939698104856
0.001084010840108401,0.0,0.09132751937984496,0.015248493975903615,0.013947513305193613,0.019880715705765408,0.010073875083948958,0.008382379310085494,0.026970349281299908,0.24025513819985825,0.0031740728366187773,2.2289735353972144e-06,6.289170968279057
0.007046070460704607,0.0052173913043478265,0.12451550387596899,0.01355421686746988,0.009726555331253441,0.039761431411530816,0.050369375419744795,0.022326887064488946,0.010992569960419415,0.0,0.044687604410290675,0.46041097814045656,6.321088600144884
0.01788617886178862,0.07478260869565218,0.12144702842377261,0.029179216867469878,0.018902550926775556,0.009940357852882704,0.0033579583613163196,0.004580483230689396,0.015083952503298382,0.0,0.016538590043434682,0.45532668950621547,6.300449900428651
0.004878048780487805,0.0017391304347826088,0.2597706718346253,0.07097138554216867,0.031198385024775187,0.3081510934393638,0.32236400268636667,0.013682075989630976,0.015202833136587737,0.00017717930545712261,0.01110925492816572,0.491742767538121,6.477647074633661
0.022222222222222223,0.05565217391304348,0.4110949612403101,0.03369728915662651,0.02092126995779042,0.1386679920477137,0.1207186030893217,0.023326344388848667,0.03441983195611416,0.0004961020552799433,0.012863347811560307,0.7237744546259002,6.371644271424089
0.001084010840108401,0.0017391304347826088,0.005248708010335917,0.0009412650602409639,0.003119838502477519,0.009940357852882704,0.0033579583613163196,0.003955476056367018,0.004054718422331782,0.0,0.5334948212495824,0.8342142979736401,6.300802801630982
0.001084010840108401,0.0,0.034318475452196386,0.012989457831325301,0.008441915947880345,0.10934393638170975,0.036937541974479515,0.022652254953844864,0.014975071175612805,7.087172218284902e-05,0.02539258269295022,0.8083711330095378,6.339567554388734
0.016802168021680216,0.06608695652173913,0.08365633074935401,0.02579066265060241,0.02147182969352175,0.15854870775347912,0.0167897918065816,0.032258128358819825,0.002502603985834317,0.00021261516654854715,0.6062479117941865,0.8294233422566574,6.352889399684191
0.0,0.0,0.004037467700258398,0.001694277108433735,0.0016516792071939806,0.009940357852882704,0.0033579583613163196,6.966514419299461e-05,0.002124852440802722,0.0,0.5989809555629803,0.8291344672864699,6.300981861778703
0.004336043360433604,0.0,0.22989341085271317,0.07586596385542169,0.06680124793540099,0.17892644135188868,0.050369375419744795,0.10064000892980485,0.10894965627386988,0.0006378454996456413,0.4161376545272302,0.7453798951045054,6.36693107181237
0.001084010840108401,0.0017391304347826088,0.292797157622739,0.05139307228915663,0.024958708019820152,0.019880715705765408,0.0167897918065816,0.15339552266868167,0.11826900909659051,0.0010630758327427356,0.31014032743067155,0.5943553474189601,6.30696992495
0.005962059620596206,0.006956521739130435,0.29756136950904394,0.06287650602409639,0.05450541383740136,0.19880715705765406,0.036937541974479515,0.06896057625740637,0.07777293243524755,7.087172218284902e-05,0.034330103575008354,0.4811734208279745,6.368502994018828
0.03035230352303523,0.10782608695652174,0.1469638242894057,0.02635542168674699,0.016516792071939807,0.08946322067594434,0.06044325050369375,0.1263476346110686,0.05355017012707451,0.0002834868887313962,0.041597059806214504,0.48381386287800604,6.341144944546503
0.001084010840108401,0.0034782608695652175,0.10618540051679587,0.02390813253012048,0.017250871719581576,0.009940357852882704,0.0033579583613163196,0.08317661974428933,0.008608291090896466,0.00035435861091424523,0.023972602739726026,0.43647626031736125,6.299327803167471
0.012466124661246613,0.05565217391304348,0.2621124031007752,0.04292168674698795,0.019086070838685996,0.05964214711729622,0.050369375419744795,0.061338180338517186,0.06958294562877577,0.0015591778880226792,0.3310223855663214,0.7159538780796055,6.329196826722325
0.0,0.0,0.0229328165374677,0.029367469879518073,0.009175995595522114,0.009940357852882704,0.0033579583613163196,0.08338086528067334,0.11420984653843483,0.0004961020552799433,0.10591379886401604,0.7782091089232498,6.299524427833644
0.00921409214092141,0.01565217391304348,0.07582364341085271,0.022213855421686746,0.011378234538447421,0.049701789264413515,0.023505708529214235,0.2706067319487122,0.10382390111797792,0.0,0.021216171065820248,0.46865550545318374,6.317346960379561
0.0005420054200542005,0.0,0.0685562015503876,0.020896084337349397,0.006973756652596807,0.02982107355864811,0.010073875083948958,0.08529032355105406,0.01452176932157489,0.00035435861091424523,0.5199632475776813,0.8226436963513932,6.3088674457546325
0.0016260162601626016,0.0052173913043478265,0.1479328165374677,0.07925451807228916,0.03046430537713342,0.039761431411530816,0.013431833445265278,0.2606905319923321,0.4684308034164294,0.0002834868887313962,0.048446374874707654,0.46618357380242825,6.311816018095374
0.003794037940379404,0.0,0.2946543927648579,0.09450301204819277,0.17819783446503945,0.28827037773359837,0.026863666890530557,0.0922188388007937,0.04757225192694952,0.0011339475549255848,0.07734714333444705,0.7600982531534403,6.39517252810965
0.0005420054200542005,0.0017391304347826088,0.06040051679586563,0.01581325301204819,0.0067902367406863645,0.009940357852882704,0.0033579583613163196,0.018388827294170174,0.045134643427539756,0.0,0.5557968593384564,0.810830582408495,6.300945741620955
0.02168021680216802,0.09391304347826086,0.05935077519379845,0.004141566265060241,0.004771517709671499,0.009940357852882704,0.0033579583613163196,0.000213349504091046,0.005529060481910979,0.00035435861091424523,0.3885733377881724,0.7701968406529109,6.301755746784965
0.0,0.0,0.00912467700258398,0.004518072289156626,0.0027527986786566342,0.009940357852882704,0.0033579583613163196,0.03349389301887965,0.0020115269772932433,0.00021261516654854715,0.6053291012362179,0.8293332917258274,6.301005448414791
0.002168021680216802,0.0,0.2270671834625323,0.04555722891566265,0.036336942558267575,0.18886679920477134,0.023505708529214235,0.05547007941430614,0.01122922019304215,0.0007087172218284905,0.010190444370197126,0.6409404485140547,6.361461628262864
0.0032520325203252032,0.006956521739130435,0.19896640826873385,0.034450301204819275,0.020370710222059094,0.02982107355864811,0.010073875083948958,0.04235680349402364,0.0161527671689466,0.00014174344436569805,0.08787170063481457,0.4349592209291699,6.307702642415976
0.008672086720867209,0.02434782608695652,0.16327519379844962,0.020707831325301206,0.014131033217104056,0.039761431411530816,0.020147750167897917,0.010532103162995458,0.022300118047357823,0.0007087172218284905,0.06164383561643835,0.4416283097470784,6.31354971580092
0.016260162601626018,0.022608695652173914,0.3111272609819121,0.11502259036144578,0.09304459533859424,0.20874751491053678,0.020147750167897917,0.1292442796406387,0.14674314283730297,7.087172218284902e-05,0.011359839625793518,0.4824515142531713,6.3678176843736285
0.004878048780487805,0.0034782608695652175,0.2940083979328165,0.05158132530120482,0.04019086070838686,0.05964214711729622,0.0671591672263264,0.07699581732057564,0.20045274633705992,0.0006378454996456413,0.028984296692281992,0.4390471583930884,6.332002794190575
0.02005420054200542,0.006956521739130435,0.27374031007751937,0.07191265060240964,0.02018719031014865,0.20825049701789267,0.10057085292142377,0.11390132328149745,0.007148947989722936,0.0011339475549255848,0.05938857333778817,0.5819060844290596,6.387886427436368
0.032520325203252036,0.12347826086956522,0.20494186046511628,0.05327560240963856,0.05377133418975959,0.049701789264413515,0.053727333781061114,0.0128718228637045,0.019921394347614748,0.0,0.03758770464416973,0.4910286044173798,6.327354900760132
0.0032520325203252032,0.0052173913043478265,0.07235142118863049,0.010730421686746988,0.009726555331253441,0.009940357852882704,0.0033579583613163196,0.05321862861788708,0.04186375946114853,0.0004252303330970943,0.14483795522886736,0.680154779922298,6.299645136512421
0.005420054200542005,0.017391304347826087,0.2515342377260982,0.04066265060240964,0.017067351807671133,0.02982107355864811,0.010073875083948958,0.03753209643397585,0.024966044024720507,0.00017717930545712261,0.013030404276645506,0.44436950140090986,6.307619130738499
0.008130081300813009,0.0017391304347826088,0.04312015503875969,0.01016566265060241,0.0022022389429253073,0.05964214711729622,0.023505708529214235,0.14305262370411947,0.002075411429761822,0.0004252303330970943,0.5805212161710658,0.8364539705820073,6.321948093355821
0.004336043360433604,0.0052173913043478265,0.3222706718346253,0.07247740963855422,0.0690034868783263,0.05964214711729622,0.026863666890530557,0.10272363006066805,0.04132213040761058,0.0006378454996456413,0.16697293685265618,0.6914828692238937,6.322200974999258
0.03685636856368564,0.13391304347826086,0.2151970284237726,0.039721385542168676,0.026610387227014132,0.1794234592445328,0.10426460711887173,0.07127733812650636,0.030985070481216584,0.0006024096385542169,0.022469094553959238,0.4707342461722952,6.38159252432793
0.0016260162601626016,0.0,0.03827519379844961,0.008847891566265061,0.01119471462653698,0.12922465208747513,0.053727333781061114,0.02480712452763272,0.14250065967641137,0.0002834868887313962,0.01795856999665887,0.8055586142025736,6.3502356347098585
0.07154471544715447,0.1826086956521739,0.1532622739018088,0.03219126506024096,0.02422462837217838,0.019880715705765408,0.006715916722632639,0.03761561544207086,0.04472967155058676,0.0,0.061727363848980955,0.4497168089123278,6.306124992146636
0.005420054200542005,0.010434782608695653,0.2535529715762274,0.10335090361445783,0.09524683428151955,0.11878727634194831,0.0735392881128274,0.185753398847596,0.21070703423373377,0.00014174344436569805,0.06807550952221851,0.5019684065291092,6.353267879275791
0.001084010840108401,0.0,0.2414405684754522,0.03275602409638554,0.020003670398238207,0.009940357852882704,0.0033579583613163196,0.2084491945165615,0.01862870633983751,0.0004252303330970943,0.011944537253591713,0.4817418090795008,6.299262002443244
0.002168021680216802,0.0052173913043478265,0.14357235142118863,0.025978915662650603,0.015782712424298035,0.009940357852882704,0.0033579583613163196,0.018936252830641265,0.03180056940490244,0.0004961020552799433,0.17056465085198796,0.7669278280658973,6.2998201086436385
0.0,0.0,0.21503552971576229,0.026731927710843373,0.03927326114883465,0.009940357852882704,0.0033579583613163196,0.03750320123212307,0.05270134018470939,0.00035435861091424523,0.014283327764784496,0.7617338739337148,6.299407254968522
0.034688346883468835,0.1426086956521739,0.18838824289405684,0.08471385542168675,0.03395118370343182,0.05964214711729622,0.013431833445265278,0.2312558210967431,0.31437983473369907,0.00035435861091424523,0.0417641162712997,0.46408477232149825,6.320243257531212
0.0,0.0,0.08502906976744186,0.04216867469879518,0.013947513305193613,0.019880715705765408,0.030221625251846875,0.08997451284866712,0.11931060343031734,0.0013465627214741317,0.2105746742398931,0.714368186306524,6.3100569518355565
0.002168021680216802,0.0,0.35957687338501293,0.03670933734939759,0.026059827491282803,0.009940357852882704,0.0033579583613163196,0.024193200444431955,0.022297895979445873,0.0006378454996456413,0.08528232542599398,0.7891868035850811,6.299532366510651
0.04390243902439024,0.0782608695652174,0.11062661498708011,0.03275602409638554,0.03523582308680492,0.039761431411530816,0.0335795836131632,0.04374614813105439,0.0481933199083397,0.11835577604535791,0.002923488138990979,3.5663576566355428e-06,6.310416679027444
0.0005420054200542005,0.0,0.18184754521963825,0.05271084337349398,0.03229950449623784,0.009940357852882704,0.0033579583613163196,0.060934834986627065,0.05191306159294493,0.00017717930545712261,0.006431673905780154,0.44304905747854056,6.2994186484806765
0.002168021680216802,0.0034782608695652175,0.1866925064599483,0.10824548192771084,0.029913745641402093,0.10934393638170975,0.06363331094694426,0.4072501623870762,0.15393042149850705,0.00010630758327427358,0.009021049114600735,0.4953817897320105,6.346990811573028
0.014092140921409214,0.06782608695652174,0.13024870801033592,0.025037650602409638,0.019636630574417325,0.009940357852882704,0.0033579583613163196,0.06452971475685874,0.025679883341434624,0.0,0.014533912462412295,0.4531556692827386,6.300341338929557
0.0065040650406504065,0.0034782608695652175,0.21430878552971577,0.0677710843373494,0.04569645806570013,0.3081510934393638,0.08059100067159167,0.12287743961595506,0.026687035622526212,0.0002834868887313962,0.037003007016371534,0.5002975679669756,6.4145396929586385
0.0016260162601626016,0.0017391304347826088,0.15851098191214472,0.04819277108433735,0.0429436593870435,0.06958250497017891,0.023505708529214235,0.13081412033307854,0.21434733699048678,0.0005669737774627924,0.00684931506849315,0.6128326464379888,6.32369070902529
0.0016260162601626016,0.0017391304347826088,0.28690245478036175,0.047063253012048195,0.033033584143879614,0.08946322067594434,0.06363331094694426,0.14263344536491276,0.08805888479966668,0.0007795889440113396,0.008686936184430337,0.441109850502745,6.340403539176268
0.004336043360433604,0.010434782608695653,0.17982881136950904,0.03765060240963856,0.01523215268856671,0.019880715705765408,0.0167897918065816,0.05397029969074218,0.028986320394417054,0.0015591778880226792,0.2350484463748747,0.7064330405205099,6.306733282440773
0.016802168021680216,0.04695652173913043,0.020752583979328165,0.013930722891566265,0.010093595155074325,0.009940357852882704,0.0033579583613163196,0.1630568115292647,0.1586562044302479,0.0008504606661941885,0.3444704310056799,0.8131393531964595,6.300896296429417
0.003794037940379404,0.0034782608695652175,0.32493540051679587,0.04066265060240964,0.026977427050835015,0.06958250497017891,0.023505708529214235,0.006137261708593077,0.004630234011526978,0.0006378454996456413,0.10374206481790846,0.6790563417640543,6.3238611990814855
