@relation regression/stock.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute x8_lower real
@attribute x8_upper real
@attribute y_min real
@attribute y_max real
@data
0.6436620702056816,0.9157054185261907,0.17042103045598256,0.48911664240209674,0.23372210452420106,0.7852059002695547,0.40302643493288415,0.7526487629606827,0.3143273960470181,0.6644184645945678,0.27456650663399684,0.6975165307506177,0.5306417073152399,0.6773766998745502,0.23867621880743906,0.7458109888338236,0.09450795089963249,0.34144193422500746,5.184223119105918,5.2528453609081875
0.005196841058262569,0.0530860449641809,0.9384941131647629,0.9935525645128664,0.2855849494307532,0.5845100020009212,0.12131539410074255,0.5985192770705402,0.6180878527876897,0.6529104193959986,0.00817100940132387,0.4420167665505579,0.6101082326974061,0.7445581339674859,0.5825601406191052,0.614032388048024,0.2661534920099997,0.9255577255610169,5.159561183801816,5.213768577078159
0.4407168552785973,0.6320054175248779,0.49227861363756054,0.8588764982329088,0.38786049996937877,0.7220804469358696,0.5428947950833595,0.815500166400998,0.5806664508264873,0.5814015593572209,0.15871254151114234,0.6816204912760871,0.5964609004945698,0.9803465233169656,0.06290578339180852,0.31974626540603457,0.0029559482193052267,0.22358688599430754,5.178791471774195,5.228335253120739
0.5677799507990386,0.9089980386898922,0.22389631634409934,0.7883568849969527,0.6713886246719605,0.7940532909242333,0.07529394372691445,0.6227800760378458,0.07432810995010242,0.5372239087521439,0.108650943691035,0.6182004865632321,0.5382970258332628,0.9710123060573435,0.5884698043294447,0.8361421099366539,0.0020773185919913395,0.32252532189205874,5.212977267235508,5.273760073158534
0.4715717798051675,0.7775433857850543,0.3916614515882241,0.849418625066652,0.5689585660000372,0.67347149820156,0.6129253975322742,0.8100600211289164,0.05766489841087885,0.2746874502696838,0.0016222811176881402,0.561136523825044,0.11614971141824737,0.49282467729690005,0.0027937372095635515,0.627180892890774,0.05350164758331788,0.32311096926151217,5.1701665748716765,5.236069915254688
0.46788160902192943,0.5264768719996757,0.31491375301477287,0.7582917798394707,0.21503933233797123,0.6630230302442378,0.017336662421570836,0.5079791581107707,0.09706023479254244,0.5382449788993094,0.024450103347233965,0.17840240681426012,0.2969840775250743,0.9036488956179822,0.5434371699884728,0.7762453444183263,0.3665422216924189,0.8601061677082293,5.171358212244739,5.238998946034137
0.3024403108153495,0.9576447307196193,0.5199059192377092,0.6952377316343664,0.40972787960654766,0.5247540226143464,0.564117805190749,0.9951181511514768,0.12933638206546683,0.19608166589674558,0.6882191813257674,0.8390484730792392,0.06549773571964534,0.6945066754768814,0.6324115557677998,0.8399627127457827,0.41008404037915613,0.5681349030985462,5.1738735237988385,5.2338650597901095
0.14468069669591688,0.7978044250845969,0.7281252358313476,0.8248397121767801,0.12157634682259888,0.42534468896914723,0.6357047993561032,0.7255591688441884,0.4978496409769727,0.90075926419549,0.46166938380035805,0.5299101845137691,0.18998783971791156,0.5702258759152226,0.5712312358838825,0.8335911776168212,0.526244196691497,0.6118015918416894,5.164208774961147,5.217208781104655
0.033416596300880785,0.12034426522399377,0.10254444576677879,0.8726143712959131,0.67770273718564,0.8751630076481656,0.07747084297933993,0.7999834479060185,0.30262568406985524,0.35617433928927833,0.6720838756575798,0.9620295773533336,0.4925330055301871,0.6560764344589806,0.7020768411863372,0.8407644113329067,0.7085394917186901,0.7526826699537735,5.176474245612495,5.21143410969825
0.43497972538003615,0.7656772737643984,0.49901798957106547,0.7488569154320917,0.06433758952693824,0.8424043697910454,0.8921209732080212,0.984918736474751,0.14646312121929506,0.5572951035876961,0.6966120343335093,0.7807414426181654,0.048256019671027994,0.7043856048087482,0.6373383197203321,0.7762244060419441,0.746951001987332,0.8821603348472633,5.154762250278496,5.210006739605979
0.024648888540933722,0.5137265224388352,0.13841897809356962,0.3091582802138162,0.3312592505771985,0.5763427352208204,0.7504527465521845,0.8552027585487102,0.3837880764902388,0.7881527468658932,0.37383574203676007,0.7528383016722302,0.1462422592038204,0.37109803677042397,0.01979596558096497,0.7793026755498467,0.009069099711927597,0.36696685055590683,5.147067925396277,5.2281052902646445
0.052559717540113016,0.8065226901820142,0.3048794757880744,0.9124468226375486,0.1333107858385596,0.15812525967735858,0.6583767407527594,0.7993814201307694,0.0747819439940518,0.17626520642978183,0.34053924526551893,0.7469147386168488,0.2291432774587122,0.7012466457020212,0.4769988880244108,0.4915300674082794,0.1623925219635718,0.5446970574719766,5.15987865249803,5.2145288949758895
0.18983884415033814,0.5743243083567892,0.20442725015936558,0.9551068283359332,0.511207221939817,0.7094194752100061,0.36089899122973335,0.7067679846844555,0.03031149678889644,0.8494922111306483,0.042161281596729605,0.5736729565153799,0.7903458063275005,0.8031066220480102,0.6814828292459559,0.7302619580045316,0.12026333995725003,0.8603872923925591,5.178095133111801,5.242320546636493
0.11586388322186425,0.8481331251590053,0.34981981504835935,0.5380748168038827,0.6060486017502951,0.8041951940237283,0.15538820050158242,0.1597823677764394,0.25147726311021945,0.31919473337612814,0.5710420428812915,0.7442207632413749,0.4347894390663759,0.4987592397120906,0.3689903396547083,0.8247555304385256,0.3042971914354998,0.8522112653458658,5.170399303451823,5.246979429861423
0.3866722056150895,0.6875183974593736,0.46356175631992436,0.9338323790918545,0.06373999156698629,0.2741796529744709,0.41095392696824284,0.8465103186344773,0.5962242177070576,0.8439052563368379,0.4180467346460157,0.6004705685704707,0.26587154237874844,0.4558478297938928,0.6246453078377687,0.8612374304413963,0.5064937979292939,0.8207335193562316,5.161683899205103,5.215218430071371
0.7557108086935209,0.9654975326772265,0.5479050932672664,0.925185104588524,0.2086282055149099,0.9444293905647038,0.4374651915315808,0.8413105009987015,0.19779694706651496,0.387804640325664,0.04246236176738161,0.7859758496091794,0.2739506044267218,0.3478424344615917,0.43968954746185673,0.6916572452035522,0.49162066395430937,0.965292295031228,5.162105438081039,5.232358532727675
0.6388012857264675,0.9278399289300463,0.13478571441142706,0.7666774068286765,0.26816039137532965,0.44618554484754025,0.262026647941209,0.8221214052254927,0.2752585265069748,0.7486758643341834,0.3700319912941218,0.5969977429164062,0.19418205738693728,0.24281379264925618,0.513784092080156,0.5156661708596142,0.135356085949614,0.6592592795798919,5.176398697306135,5.228550032533281
0.3115325094309296,0.6861477686367804,0.7887622336993655,0.9920564478419907,0.5093178085656801,0.6657061525571621,0.15446787186294542,0.5360570685542477,0.2951155088576499,0.97315819309014,0.34749146517760643,0.5959174733887462,0.1066433320760356,0.5046265329695566,0.08706968147241634,0.6324326265380564,0.5860661345103847,0.946997884003221,5.143051436160395,5.217105451721338
0.6334365540397573,0.6891177902431499,0.09249809068134018,0.5096047955432641,0.7774597661328765,0.8933509050801167,0.09422335563497697,0.25024886979024197,0.15830195518277013,0.4142697058216357,0.4788169289112567,0.8789245497850915,0.1668928792781269,0.3833704520866914,0.6349401970688892,0.7348323647855369,0.3111942976591291,0.6630748207885842,5.205596801563749,5.239437811551712
0.3072942612451166,0.3148802969920087,0.3812921097128824,0.5885339377899965,0.7272642232492672,0.9772431958156557,0.20965104280220037,0.314148923667531,0.20408556117682364,0.6558558645519919,0.6307118915433793,0.8860695984104077,0.08151000681091924,0.5906853197024661,0.013402334949897954,0.07996694009810057,0.1488740419938227,0.9501175429284006,5.148578491350516,5.206859927078573
0.19769565552075752,0.765368309272466,0.07185909126991696,0.22582796403662453,0.38841722377030374,0.43882637543116776,0.08610136111199895,0.3761287739798598,0.04550247164029364,0.19584021462600842,0.773766034760464,0.8438137670465108,0.32568952883889335,0.5455162617877543,0.12893755912920413,0.5549469901515135,0.06634656398457206,0.4388354236529667,5.169344716178575,5.235872200050141
0.131897871246494,0.3993114207498387,0.02005782945590462,0.4102903073663007,0.1937095615003952,0.5227996037969246,0.07845954493191487,0.9331003766456659,0.08167881773449459,0.4008298652693618,0.21359420267466256,0.462657292328741,0.3973645710793813,0.6033034842264235,0.46673520380925915,0.8155251065243112,0.016663337351711327,0.7909867291284404,5.151843692565024,5.243216701726102
0.15471523848877144,0.5063143636448891,0.042126430573051765,0.416529233387227,0.2773155003172664,0.749851944511001,0.2072431413597906,0.4836189838038165,0.25327332533950186,0.3895240958988957,0.28043821683927395,0.43475476174770145,0.3398274026447836,0.9978622849005553,0.07705182982081815,0.2707119262561678,0.4442219568393134,0.963000442656402,5.137007043996315,5.209597523530994
0.17642054474968172,0.39736846299292183,0.5366175044004523,0.7242103783470412,0.40000183007592016,0.6908129002293619,0.009311822774653256,0.4122111850430952,0.46269110280616355,0.9990191425205591,0.32200681375680085,0.81155758656249,0.09566192030169851,0.5376127690727622,0.4194585183218609,0.6984263655806262,0.20361294357230875,0.782239174497785,5.161149102339625,5.23270229352965
0.43121753984142785,0.9734303225309249,0.5094219063585762,0.5976143182442467,0.15004838727983416,0.9857105200354063,0.5032368574790064,0.9548876752648671,0.30460220215152,0.8437775942492189,0.3131786289690799,0.7919698962185381,0.30576980912247154,0.8093625603113581,0.4950605640923109,0.7160216569889931,0.8447897594170092,0.9124068205896175,5.152745266152599,5.223076760501082
0.35199206157842655,0.4558505761674465,0.07937956386516831,0.10033669784025745,0.09728492631378072,0.7971606223241724,0.3809158334736128,0.8260268956337183,0.8076596277821514,0.9717073041524393,0.07917691184522191,0.5570097814384057,0.49565685581534824,0.9564705061123497,0.13957490086396962,0.5197366171411578,0.3052155817847304,0.6444418758855058,5.150589614872989,5.222378557919175
0.33495391490646853,0.4255488118321066,0.6211437521193175,0.8503875545488156,0.08524745787596344,0.6519881740750804,0.3060097216978448,0.5895259549814239,0.6291690977233749,0.9597260632809819,0.08006885247429829,0.16998423076493163,0.21189790694268895,0.8801254384288207,0.02504852382466738,0.39270095388707027,0.8187117035494748,0.8990988885525794,5.134294835270414,5.189044889847822
0.2891259466155919,0.7371483310714728,0.7799680826541315,0.7907470105750309,0.1278828418316409,0.9815006281573565,0.7095339609676535,0.7793676778673212,0.1952593334419268,0.9295880921269524,0.05699563156950205,0.6386935049861444,0.5030153694924178,0.6393874305775732,0.3778829977645555,0.656247708179176,0.03339309131417645,0.18571569628117202,5.18315317521006,5.244390071030196
0.46284839049045623,0.7756122955228396,0.3986039313940499,0.8129720717281544,0.2783653932662551,0.36886077237319637,0.13264328589182772,0.2220571773111033,0.2568692798386125,0.8477852239032799,0.27310862233157485,0.910437755909413,0.06969553683616225,0.7509701135985899,0.04649776461837252,0.6344395957353346,0.2209186434494974,0.28836197851735346,5.176396083265822,5.234283804670763
0.1977904961343,0.7956636837601246,0.039591927224633894,0.8193391976632725,0.7488485732849844,0.9892557472519683,0.11979886372670945,0.7741136199220804,0.3763760858308226,0.5555456718777196,0.530638141349867,0.7745766991981688,0.34856127925941693,0.799413534496586,0.25135129071992945,0.5130943873639927,0.9420245677533916,0.9571827341710824,5.1511618092142255,5.210882275160575
0.43183756798508954,0.850880995936114,0.1551756560664712,0.9258701425686806,0.7423020168919723,0.7589488988620593,0.0911306003168233,0.8963989072259974,0.08624176154549501,0.6666702828954897,0.39133824552365193,0.978171674627054,0.9105507916185084,0.9112133516616973,0.4579538914863188,0.6699990320499422,0.5726278393966708,0.603356931670102,5.1900684129935195,5.23481344881561
0.4587344249939834,0.7132865272698912,0.25887699347030413,0.3713867659377035,0.2332570884298999,0.5249350743277994,0.12695909479506517,0.6496880616702925,0.2978047286869764,0.9202978167148882,0.6949798873636887,0.9925050123989883,0.20134646516310284,0.6760126741501372,0.03649625106336174,0.058417139770155835,0.05613677058867661,0.37765727861747056,5.1631822634914215,5.214494721605538
0.5225391987809751,0.7699612032219234,0.5175918481203828,0.6933125875077053,0.24579714675657027,0.7279587815295308,0.28701570578179836,0.2910068583994786,0.3087548939965483,0.4588269066532239,0.1396304995660249,0.7923381555456598,0.20922683915656937,0.9874606838805428,0.04293264277143116,0.3858871810461184,0.15166604309670018,0.2059913456900101,5.182864244334357,5.234963826070769
0.0013462331066813604,0.5894550813989993,0.16626042724984724,0.2810876202660678,0.15995323860762556,0.6078951741114581,0.3883608125328619,0.7227207684881043,0.5384874199296174,0.8243368735189782,0.229381207688936,0.4179889660770597,0.0005362667789782227,0.39925026992106516,0.24397126451758278,0.43217528191251686,0.552579910645001,0.6032148994844648,5.142952913938195,5.19781796127846
0.04099312960449897,0.2072974087458258,0.5496525422363507,0.7216520364609822,0.03030511147227899,0.5449222054860667,0.026264319769923494,0.2169335961196871,0.4221566932288985,0.5706829323764631,0.5366092165911326,0.6814105620712368,0.5704635734086286,0.6971168303008823,0.3091835234821797,0.4350020049269202,0.2881853940194994,0.5853693361282805,5.164397568564243,5.208528803114548
0.30926539818608756,0.3806833148468921,0.13058583730031548,0.5451828509574851,0.08820401116322052,0.45282199470646256,0.7429590803227812,0.9527685213532882,0.5454436129132354,0.6073171918160624,0.4755561376041124,0.7190178053676737,0.6237585013197154,0.8749013715151365,0.5193840256237561,0.7174380092808402,0.28562997426717884,0.3199072273153346,5.1814979017118095,5.212633743435993
0.40081140942023374,0.6376201489146834,0.40738881555038997,0.4912720738139805,0.10907173631738731,0.5969806600314046,0.7336755415798868,0.9295011868645299,0.2460611851945561,0.800702870112926,0.01926816177927737,0.6834819062326021,0.044450992278993406,0.1619664614171833,0.4018088138741227,0.5744144720868636,0.6332283246046778,0.9095009531918232,5.143340108454326,5.192123454345235
0.17136498630971975,0.33267598737822646,0.43128214288342004,0.48360496963706034,0.331837444641069,0.8656750845311885,0.48201101142663016,0.8612134506898075,0.3397677592667383,0.9290748606754714,0.3052406964199227,0.6176120580858997,0.005717548240336323,0.6527697498857699,0.6529033656608136,0.9508999807236175,0.4980133310362467,0.9331939249395025,5.152913085320513,5.22495705872039
0.5251259304180115,0.90833141159002,0.46258521302151034,0.7380332477542689,0.2309189124408194,0.4475855708267201,0.07318728857840806,0.1475340793413591,0.14287526186643984,0.6201498849372422,0.3391388259850239,0.4614268299826121,0.513305287706589,0.5949623544741521,0.3472717822535315,0.4908721849754273,0.08986730042028768,0.8253229136863987,5.176186797934463,5.23863107751566
0.20275015626662263,0.4835429388622854,0.774372472696877,0.8675601925359948,0.5713440518602578,0.9690629082849241,0.004258634513020887,0.12727090799510965,0.803407498959003,0.9621638030128248,0.1153242551218625,0.26027328923486004,0.5945361651660389,0.8787984552514009,0.2701217255517969,0.7742963048486493,0.4407944170103679,0.707016602884672,5.177822649829745,5.240023036150695
0.5444261685371323,0.9340452311923085,0.27709995089065653,0.41287767471530756,0.3163898232582857,0.3197375177870351,0.2297713690359351,0.4181124352081266,0.5527270113074316,0.8704250027792949,0.5198979336476598,0.8749475162984425,0.09959566461409952,0.16100311128491684,0.1122160015401813,0.9812883809079225,0.18834768322027307,0.483306142923672,5.170219357896804,5.243463780659255
0.08642255527377363,0.5890761456027566,0.11634591644472947,0.5278931990526557,0.09859222297337666,0.2551542636680493,0.06907969828859162,0.7845138635182506,0.21880810325756472,0.9846802338880459,0.006645622231497339,0.03152629447625388,0.7533304033011541,0.8175876482704858,0.5613426142978329,0.5642356648198692,0.09916563101076992,0.6147557328203153,5.169431324931367,5.23093966370455
0.1896500093048764,0.43521402286103583,0.5257868594734985,0.734930654764008,0.30221206593828975,0.9851449634989389,0.07570175445288163,0.9718572830159988,0.7266424376881128,0.8070954016189316,0.08149050718315876,0.9176450786808621,0.3832831569819498,0.8686776274228408,0.3632546679305563,0.684568969771676,0.5037699599552802,0.784599751939595,5.149169731652877,5.23023449626044
0.3612563759727615,0.944652075359227,0.022179988968677566,0.7141185306096948,0.43790630125259156,0.7473202596344733,0.21179682547109158,0.8093527782011514,0.3644873833691372,0.6374646287638914,0.20208494112299014,0.9465349623620931,0.539086934437457,0.9244349681865038,0.23445378511871284,0.43155882976397164,0.019898516712873127,0.13907326393269093,5.187782843021261,5.249629087324039
0.5165291242116126,0.6455437283725025,0.18636997644024988,0.5682750538458318,0.424737090184927,0.9739826925176583,0.2618727309716653,0.8392310245880783,0.5321529269469749,0.7635433136727396,0.3110651002388647,0.6579909871316248,0.311143182356464,0.8051832363056419,0.3516949962422665,0.774286573070022,0.04581380206077512,0.5102494200987197,5.176966614923571,5.25698642851989
0.2997181513120587,0.5417069282354541,0.029038883208652777,0.13913939439428125,0.020104466897882145,0.026184747504553796,0.3562111660784707,0.929400157040223,0.5903747697080471,0.6139971965762504,0.06642910747005282,0.7103485353637379,0.09935842442661158,0.47514177265045954,0.5852654092698704,0.9009298131463094,0.8939196230486663,0.9736529375869414,5.144528292463057,5.1903439646455665
0.6749636030603574,0.6797170611296821,0.4700364628089302,0.9440884967865536,0.0845071128159205,0.17089845896727052,0.13207580162503785,0.4497431839182038,0.5778898977612024,0.9723240172536374,0.40511160124555123,0.43572268467836694,0.2205549516173142,0.7834402285709602,0.5025603903896422,0.5774814527062888,0.3314522863143421,0.5519084096409693,5.185970701552183,5.218337575737517
0.24634506980117732,0.8174717985209221,0.17301286232877178,0.7450332316006979,0.2138007994149177,0.7152434695087582,0.013053863004963473,0.4243891407363678,0.07632141437286843,0.3751423660669879,0.3541103834072382,0.9349553994754698,0.42729290571807677,0.5441558291456439,0.36626232184298535,0.6926697890563783,0.10420499158305929,0.9435101518148956,5.154330302937374,5.251588388392699
0.44727293576528127,0.7856433756090192,0.26800594064650307,0.8246566884548255,0.3249838550303079,0.42852193897880175,0.47117142470497153,0.8085208607351313,0.26892460659092765,0.9182265819442182,0.47839791598167125,0.577118998375961,0.6094135383480596,0.655488672773517,0.08181794546922905,0.9242625319320896,0.026043607069312857,0.3267571701698282,5.173476466987611,5.249592845982748
0.2235541332156784,0.9972822531905668,0.24490935083136967,0.7827668217929585,0.6969813236821205,0.7984119026345887,0.08658996078265468,0.7373006800625771,0.06606587726451152,0.5649267930480328,0.36434519708037505,0.9057155755209532,0.4547551388112452,0.7654735545002844,0.6469695275491688,0.9296396119787395,0.4633231966903797,0.8015537098929434,5.178685118645309,5.255548567256981
0.6826122904302617,0.9074979101557377,0.22474478543225218,0.7098840085739974,0.0027941081072364593,0.6444735675249148,0.09392522027358285,0.15352008901414949,0.3500424897151426,0.5474100082887682,0.1551690071453219,0.19100968244861039,0.41374923860546875,0.915579292454445,0.14648573969768375,0.8736282027436321,0.07763518093690769,0.2873019747595834,5.190309067334733,5.266459505990932
0.5154859365002966,0.6302314859849909,0.033659697399384236,0.8920058633730199,0.07742666623958061,0.20471084001995143,0.44210028196936524,0.6793430284738337,0.7041376227970563,0.9409967211021194,0.2574653772050516,0.41402002011129635,0.013907052249142016,0.023687767887574984,0.3083840536094845,0.8423590373710251,0.14626252668397133,0.9560600936829244,5.144700981321813,5.220464539381731
0.962179416222343,0.991362116862003,0.3531443446191932,0.6063972661505063,0.12289923867869479,0.15274454011349015,0.3036817047670233,0.8450821440552108,0.06096766328254266,0.23400568067863592,0.8652345123950109,0.9736622512323079,0.0056403326511997864,0.2783999912758378,0.03447896259909333,0.624811503694843,0.14429125399592857,0.860816033111452,5.147971694660111,5.226949820021581
0.4682136774120744,0.9498720119082619,0.3084029160374613,0.44351407374582996,0.21630236909198997,0.9105092859157375,0.7985416091130448,0.8211388677465493,0.03663048069876107,0.4585197180371027,0.40499324588692864,0.6489043780932718,0.2353576553337028,0.2517077464191918,0.2339359696412313,0.8511918922858567,0.10943924323415988,0.17671243713842633,5.180213403456924,5.2464393906620925
0.7752151938809623,0.9537816965841186,0.0706561458234487,0.6390031330916274,0.19325682851126869,0.3947042735570929,0.44114192234904326,0.8847536798501587,0.5859836299283724,0.6825970646380337,0.2901971539628828,0.9585240686466691,0.34826771145127344,0.8478845405281095,0.10770769221434195,0.4446247902996011,0.10178253613308563,0.24183695798797478,5.179627220359858,5.231532202385954
0.5327499590000981,0.6188320257084193,0.2704365104792077,0.7119435154545743,0.1001213070554473,0.7489457079414913,0.12347321211848594,0.9533352506553903,0.22374367884068513,0.5116369131184465,0.23463688645417036,0.5585856091127093,0.19407915212224658,0.9386840232267076,0.422538297914387,0.8214767234529964,0.5605409348837962,0.6533901729271748,5.162747917774571,5.234660103908786
0.17116716076874283,0.6054622471069081,0.7715534997605192,0.8376243538629364,0.5913588759855426,0.7184667474628366,0.8113748007632986,0.9074329792784525,0.06493207927822098,0.2883325077815666,0.260518199047055,0.6579962127963866,0.09046253271919336,0.9546571061120095,0.34167554137686595,0.8675859391927618,0.5474728291033784,0.5798215747816984,5.162561520182951,5.222271644936127
0.5797825748317701,0.9787440882663905,0.6794637998336703,0.8094372748177182,0.8674195057811193,0.994849963028644,0.8521838882294368,0.8755335362875166,0.2147728723497765,0.8126443756815032,0.04247194739845617,0.38318711617329604,0.14745675170408856,0.9651383247916515,0.1411804267646254,0.8143201617850264,0.3447708251215843,0.8927144672151144,5.159498902918316,5.247299912741637
0.7803606664346604,0.7862440170336138,0.23431640784810648,0.5386190198799531,0.021729713310429277,0.6721093674236378,0.5369885853523788,0.5836764703094839,0.21215059951819548,0.45769029291429564,0.2784634222462713,0.5614682857094113,0.05243003833132798,0.5046330217859054,0.7796364280815243,0.7853664976406607,0.33648953083021305,0.46867027623744506,5.199709368173001,5.231271786443338
0.6839709659336166,0.948290988402496,0.7122414219986687,0.9699957297208855,0.45261127172098325,0.4748132172739743,0.14653733033158345,0.14734407816542627,0.4657572453429597,0.7895707699347675,0.6057763491772865,0.9801404189689148,0.04376062745836573,0.2286062822757663,0.45604058731001196,0.5280406761043124,0.35512787448166905,0.7666362214681536,5.185772348224853,5.22165335403684
0.8406543164205881,0.9730066672291926,0.40233875114617035,0.6723440433174702,0.522009029058833,0.7298879199426916,0.1807309060586897,0.8404057522793303,0.627241164493037,0.6303572622532804,0.23453580602152568,0.4275664178055735,0.165342510871493,0.8669121703823849,0.06950661262710567,0.16393443769059413,0.3753028058573461,0.6856414126470665,5.166792494646906,5.22023160690179
0.5767352813183745,0.7134148758848512,0.15347099615637727,0.6893263917919215,0.5852024278178235,0.8560501389356153,0.8012868137792502,0.9195229025099059,0.25066759052224075,0.2625906962442782,0.2589545651998729,0.6396101532016818,0.4099287198594721,0.8802483645287369,0.017879739952066598,0.6746362446349954,0.004079473341654816,0.2936647693772316,5.1779357528045304,5.243995967462153
0.43119858549802026,0.6796620842653011,0.14791723517865585,0.7840658086738522,0.6139562868154438,0.6203880259620584,0.027665321708537527,0.9382776101428755,0.36702430777912576,0.4853579795243922,0.26417282669843956,0.7880212029344275,0.6632306561856453,0.7055726648093655,0.1299512776760393,0.7632221041472003,0.08507391603725678,0.25456999370653366,5.183875466362716,5.251034631113599
0.5527166167604158,0.8559367629530541,0.37612002746283024,0.38393446885198834,0.33360571615212153,0.8988185171170314,0.5305626224189282,0.5770452683554065,0.013957051517083707,0.8805395307999964,0.4537022066557802,0.6455937617590833,0.4168452307713183,0.6226079817019811,0.08143264998050159,0.827855978236655,0.215849435745612,0.28430778378645083,5.180843757653357,5.248404694123479
0.28517570738113096,0.5231329758423594,0.5105620779483736,0.8886869783513456,0.13041769704222916,0.6159233283546396,0.20365097066043447,0.4008224016295373,0.6434668358287159,0.792396930186722,0.1565186285648159,0.4833310526886363,0.15615612101067544,0.9860179016255941,0.3217954071833492,0.6153565964609686,0.4218960483428895,0.6970816006676694,5.159744681064302,5.2237901274217675
